StandingFoot;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left;LAvgVelAngle;RAvgVelAngle;LAvgVelMag;RAvgVelMag;LiftedAngle;StandingAngle;HipAngle;HeadAngle;AvgFeetAngle
MW;2023/03/06_16:58:46.798;0.0003623962;0.3782398;0.230005;0.5330644;0.5809306;0.01877928;0.8238022;0;0;0;-0.2028052;0.04366702;-0.2888781;347.1396;272.6144;0.2978125;0.1777076;0;0;0;0;0;0;0;0;0;0;0;0;0.06313944;0.1313889;0.05298615;272.6305;343.3596;17.73145;-0.2219307;0.1923532;0.2455275;-0.06493068;288.2994;4.378224;3.856909;0.6899579;0;0;0;0;0;0;-90.59216;0;356.9889;0;True;;True;False;True;False;left;left;;0.1665197;0.4212659;0.2448131;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:58:46.798;0.01959038;0.3781254;0.2300051;0.5349242;0.5809479;0.01877517;0.8256966;0;0;0;-0.2028142;0.04368043;-0.2888439;347.138;272.6038;0.299618;0.1822951;0;0;0;0;0;0;0;0;0;0;0;0;0.06275821;0.131408;0.05000472;271.6073;312.2625;48.9856;-0.2705133;0.1928761;0.2383463;-0.05701423;286.731;2.916441;4.985032;0.7140328;0;0;0;0;0;0;-90.72296;0;0.5237449;0;True;;True;False;True;False;left;left;;0.1705006;0.4359042;0.2460981;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:58:46.798;0.03831291;0.3780633;0.230005;0.5388091;0.5810121;0.01881033;0.8296472;0;0;0;-0.2028432;0.04361562;-0.2887795;347.127;272.6046;0.2990234;0.2034718;0;0;0;0;0;0;0;0;0;0;0;0;0.06208324;0.1314969;0.04284716;271.9106;355.135;6.096901;-0.3276502;0.1944344;0.2228944;-0.04026437;283.4839;1.583127;5.730001;0.7521764;0;0;0;0;0;0;-91.00317;0;3.898564;0;True;;True;False;True;False;left;left;;0.1804032;0.4671989;0.254414;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:58:46.798;0.05963421;0.3780786;0.230005;0.5429228;0.5809122;0.01875764;0.8338566;0;0;0;-0.202851;0.04370614;-0.2888078;347.1369;272.6083;0.3027484;-0.1678599;0;0;0;0;0;0;0;0;0;0;0;0;0.06287944;0.1310856;0.03486872;272.4887;333.3916;27.61704;-0.3074083;0.1966817;0.2059376;-0.02196002;279.6328;2.89184;4.088315;0.8388997;0;0;0;0;0;0;-91.30559;0;359.973;0;True;;True;False;True;False;left;left;;0.1920134;0.5025837;0.2654698;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:58:46.798;0.07835007;0.3781036;0.2300051;0.5472635;0.5809467;0.0187571;0.83837;0;0;0;-0.2028289;0.04373721;-0.2887992;347.1335;272.6002;0.303997;0.2189388;0;0;0;0;0;0;0;0;0;0;0;0;0.06268525;0.1298659;0.02419662;273.2074;350.6098;10.18444;-0.5136606;0.1983258;0.1891997;-0.001959085;275.8537;2.790505;3.794928;0.9114584;0;0;0;0;0;0;-91.62726;0;0.4999163;0;True;;True;False;True;False;left;left;;0.2070389;0.5416537;0.2865019;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:58:46.798;0.1169014;0.3783157;0.230005;0.5543846;0.5812068;0.01875895;0.8455219;0;0;0;-0.2028088;0.04373363;-0.2888744;347.1288;272.5998;0.2953157;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06209159;0.1340368;0.01948857;272.2229;335.8522;25.48661;0;0.2002848;0.1726308;0.01908112;272.0688;356.4651;9.477509;0;0;0;0;0;0;0;-92.16947;0;2.082414;0;True;;True;False;True;False;left;left;;0.2037828;0.5502195;0.2649115;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:58:46.798;0.1412849;0.3783992;0.230005;0.5590718;0.5811909;0.01880324;0.8502658;0;0;0;-0.2027803;0.04360599;-0.2887689;347.1228;272.6062;0.2968226;0.1494211;0;0;0;0;0;0;0;0;0;0;0;0;0.06232548;0.133975;0.01080084;271.0412;325.0631;36.20609;-0.3693572;0.2024107;0.1577094;0.03998351;271.6458;195.463;169.7858;0.9612183;0;0;0;0;0;0;-92.51258;0;0.7038859;0;True;;True;False;True;False;left;left;;0.2165595;0.5887952;0.2774427;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:58:46.798;0.15975;0.3784192;0.230005;0.5639297;0.5812582;0.01878512;0.8552291;0;0;0;-0.2028097;0.04363805;-0.2887685;347.1298;272.5966;0.2895917;0.2663769;0;0;0;0;0;0;0;0;0;0;0;0;0.0621295;0.1306098;0.001688004;272.2813;314.3587;47.02089;-0.6518528;0.2044299;0.1444168;0.05982399;275.075;187.213;177.3249;0.8789599;0;0;0;0;0;0;-92.87511;0;0.97913;0;True;;True;False;True;False;left;left;;0.227459;0.618844;0.2909921;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:58:46.798;0.1785221;0.3783456;0.2300051;0.5690619;0.5811324;0.01879311;0.8604451;0;0;0;-0.2028116;0.04361415;-0.2888041;347.1174;272.6087;0.2915495;0.2650181;0;0;0;0;0;0;0;0;0;0;0;0;0.06277442;0.1339581;-0.006481886;272.4639;350.8589;9.902202;-0.2813862;0.206109;0.1337276;0.07971668;278.4218;180.4975;183.318;0.8772523;0;0;0;0;0;0;-93.25362;0;359.2848;0;True;;True;False;True;False;left;left;;0.2362099;0.6461052;0.2987345;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:58:46.798;0.2034779;0.3782358;0.230005;0.5743688;0.5810109;0.01877677;0.8659834;0;0;0;-0.2028342;0.04369607;-0.2889164;347.1189;272.6016;0.3083325;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06314051;0.1342056;-0.01651645;272.4917;322.8834;37.81561;0;0.2072839;0.1260366;0.09743929;280.7818;179.7325;184.1979;0;0;0;0;0;0;0;-93.65639;0;358.7431;0;True;;True;False;True;False;left;left;;0.2428936;0.6590404;0.3125342;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
