StandingFoot;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left;LAvgVelAngle;RAvgVelAngle;LAvgVelMag;RAvgVelMag;LiftedAngle;StandingAngle;HipAngle;HeadAngle;AvgFeetAngle
MW;2023/03/14_18:01:54.579;0.01064682;0.5491626;1.123518;0.599583;0.837045;-1.788139E-07;0.4540969;0;0;0;-0.2878823;1.887036;0.1454861;51.23278;345.9706;355.1236;0.5091039;0;0;0;0;0;0;-0.162293;0.5259209;-0.2628518;274.002;181.0291;180.8409;-0.4498091;0.555274;-0.1628915;272.3513;72.7598;289.6518;0.9946488;-0.162293;0.5259209;-0.2628518;274.002;181.0291;180.8409;-0.7907425;0;0;0;0;0;0;-85.50346;0;4.916773;0;True;;False;True;False;True;right;none;;0.3684756;0.2486746;0.9304475;357.7444;184.9918;0.9630497;-0.2272604;359.3281;4.991776;0;345.9706;2.134522;
MW;2023/03/14_18:01:54.579;0.03297043;0.5472293;1.123317;0.6087178;0.8376188;-5.960464E-08;0.4621009;0;0;0;-0.2929099;1.88615;0.1475619;51.38862;346.3563;355.2271;0.5918852;0;0;0;0;0;0;-0.1593122;0.5263442;-0.2721077;272.6805;188.8992;173.0384;-0.4504707;0.5465643;-0.1389925;272.1434;98.71127;262.4308;0;-0.1593122;0.5263442;-0.2721077;272.6805;188.8992;173.0384;0;0;0;0;0;0;0;-85.90707;0;3.838682;0;True;;False;True;False;True;right;none;;0.3518477;0.2341942;0.8917183;357.9821;179.2412;0.8785167;-0.1816876;359.3281;359.2412;0;346.1385;2.180561;
MW;2023/03/14_18:01:54.579;0.05039597;0.5400697;1.122628;0.6202158;0.8380261;-5.960464E-08;0.4707441;0;0;0;-0.2979564;1.885257;0.1494718;51.68799;346.939;355.4493;1.265989;0;0;0;0;0;0;-0.1569655;0.529341;-0.2851776;273.8916;241.979;120.6962;-0.4512222;0.5421591;-0.119681;271.6918;143.2829;217.2001;0.7537427;-0.1569655;0.529341;-0.2851776;273.8916;241.979;120.6962;-0.6365206;0;0;0;0;0;0;-86.30298;0;2.309617;0;True;;False;True;False;True;right;none;;0.390539;0.3101931;0.9395317;357.8334;175.2866;0.9708753;-0.3371261;359.3281;355.2866;0;346.939;1.555966;
MW;2023/03/14_18:01:54.579;0.07266617;0.5350487;1.121945;0.6305332;0.8382456;5.960464E-08;0.4793118;0;0;0;-0.3031968;1.88389;0.1512213;51.80734;347.7984;355.9592;0.5177598;0;0;0;0;0;0;-0.1590328;0.5245352;-0.2910024;273.5347;207.6583;154.972;-0.4502268;0.5354937;-0.1073699;272.0905;169.7374;191.4654;0.2458455;-0.1590328;0.5245352;-0.2910024;273.5347;207.6583;154.972;-0.2562579;0;0;0;0;0;0;-86.70888;0;1.357903;0;True;;False;True;False;True;right;none;;0.3798117;0.3140462;0.9013512;358.6201;179.4169;0.8882673;-0.3201446;359.3281;359.4168;0;347.7984;1.898988;
MW;2023/03/14_18:01:54.579;0.09484863;0.5298027;1.121216;0.6410596;0.8384227;-1.788139E-07;0.4876924;0;0;0;-0.3086199;1.882433;0.1533673;51.62683;348.7309;356.4596;0.5017543;0;0;0;0;0;0;-0.1579232;0.5254924;-0.3043386;273.546;211.0417;150.964;-0.4487762;0.5275209;-0.09667659;273.7186;189.3588;173.3859;0.3735666;-0.1579232;0.5254924;-0.3043386;273.546;211.0417;150.964;-0.7639163;0;0;0;0;0;0;-87.10056;0;1.03507;0;True;;False;True;False;True;right;none;;0.3766536;0.3447336;0.8605581;359.6305;177.8787;0.8096391;-0.3748842;359.3281;357.8787;0;348.7309;2.344916;
MW;2023/03/14_18:01:54.579;0.1174355;0.5240483;1.120473;0.6524847;0.8385633;-5.960464E-08;0.4969422;0;0;0;-0.3145151;1.880945;0.1555424;51.39377;349.7741;356.8127;0.5558835;0;0;0;0;0;0;-0.1603837;0.5286093;-0.3176396;273.2303;198.6849;163.7913;-0.446375;0.4777502;-0.04454243;273.4202;352.8438;11.10572;2.555574;-0.1603837;0.5286093;-0.3176396;273.2303;198.6849;163.7913;-0.6030344;0;0;0;0;0;0;-87.5029;0;0.8989264;0;True;;False;True;False;True;right;none;;0.4309245;0.3706549;1.008304;1.02001;181.4121;1.103426;-0.4171301;359.3281;1.41214;0;349.7741;3.21025;
MW;2023/03/14_18:01:54.579;0.1391678;0.5181513;1.119708;0.6649951;0.8387277;-5.960464E-08;0.5070578;0;0;0;-0.3205764;1.879416;0.1579373;51.297;350.9842;357.153;0.6453015;0;0;0;0;0;0;-0.1603086;0.5296324;-0.3279322;274.7354;199.5887;162.4233;-0.4434372;0.4757346;-0.02882195;270.6435;145.103;219.1489;2.237866;-0.1603086;0.5296324;-0.3279322;274.7354;199.5887;162.4233;-0.04447637;0;0;0;0;0;0;-87.96336;0;0.9360886;0;True;;False;True;False;True;right;none;;0.4618768;0.3786617;1.099344;1.462412;181.0381;1.039393;-0.4216501;359.3281;1.038147;0;350.9842;3.106338;
MW;2023/03/14_18:01:54.579;0.162117;0.5124554;1.118913;0.677976;0.8388868;-5.960464E-08;0.5177158;0;0;0;-0.3264314;1.877826;0.1602602;51.45029;352.1612;357.6642;0.6314621;0;0;0;0;0;0;-0.160785;0.534549;-0.3403146;273.9628;219.2419;143.0028;-0.4294403;0.4672582;-0.05816305;273.6033;28.46986;333.1328;-0.8620048;-0.160785;0.534549;-0.3403146;273.9628;219.2419;143.0028;-0.5128391;0;0;0;0;0;0;-88.46354;0;0.8866786;0;True;;False;True;False;True;right;none;;0.4783781;0.3969656;1.133844;12.9928;181.4494;0.6114056;-0.4468927;359.3281;1.449432;0;352.1613;1.867825;
MW;2023/03/14_18:01:54.579;0.1858788;0.5067884;1.118184;0.6903703;0.8390522;-5.960464E-08;0.5282671;0;0;0;-0.3322638;1.876368;0.1621032;51.97568;353.1193;358.2478;0.51928;0;0;0;0;0;0;-0.1605051;0.5375178;-0.3509896;273.2102;265.2878;97.28753;-0.4399666;0.4894428;-0.08010018;270.4809;333.0728;30.28705;-1.630684;-0.1605051;0.5375178;-0.3509896;273.2102;265.2878;97.28753;-0.5600272;0;0;0;0;0;0;-88.97382;0;0.8964466;0;True;;False;True;False;True;right;none;;0.4802467;0.4053291;1.13146;3.687508;180.867;0.2909247;-0.4539866;359.3281;0.8669891;0;353.1193;2.962465;
MW;2023/03/14_18:01:54.579;0.2058296;0.5011488;1.117424;0.7020234;0.8391958;-1.788139E-07;0.5386119;0;0;0;-0.338047;1.874849;0.1634114;52.70841;353.822;358.4734;0.7142648;0;0;0;0;0;0;-0.1605704;0.5458802;-0.3582938;272.5908;284.1334;78.2831;-0.4364046;0.497756;-0.08579862;272.555;19.44363;343.7207;0.5890876;-0.1605704;0.5458802;-0.3582938;272.5908;284.1334;78.2831;-0.3868576;0;0;0;0;0;0;-89.49167;0;0.8017601;0;True;;False;True;False;True;right;none;;0.4614441;0.3988917;1.077729;14.79544;180.9191;0.1953956;-0.4306882;359.3281;0.9190522;0;353.822;2.788405;
MW;2023/03/14_18:01:54.579;0.228157;0.495565;1.116781;0.7135733;0.8393838;-5.960464E-08;0.5488567;0;0;0;-0.3438188;1.873563;0.1647166;53.50958;354.5259;358.471;0.5789818;0;0;0;0;0;0;-0.1625602;0.5614041;-0.3687742;274.9912;304.7357;57.87633;-0.4530475;0.4929414;-0.08610713;270.3615;311.9301;51.62719;-0.1178375;-0.1625602;0.5614041;-0.3687742;274.9912;304.7357;57.87633;-0.3980111;0;0;0;0;0;0;-90.0061;0;1.151624;0;True;;False;True;False;True;right;none;;0.4534006;0.4066181;1.044264;327.5482;182.9197;0.1780375;-0.4382062;359.3281;2.919693;0;354.5259;3.134223;
MW;2023/03/14_18:01:54.579;0.2503586;0.4903153;1.116116;0.7245739;0.8396235;-5.960464E-08;0.558616;0;0;0;-0.3493081;1.872231;0.165958;54.43916;355.1192;358.4662;0.5652629;0;0;0;0;0;0;-0.1653605;0.5778739;-0.3725914;279.2275;339.6275;23.55586;-0.4571608;0.4976205;-0.0805639;271.7004;12.94022;351.202;0.1880911;-0.1653605;0.5778739;-0.3725914;279.2275;339.6275;23.55586;-0.3032483;0;0;0;0;0;0;-90.51479;0;1.487549;0;True;;True;True;False;True;left;right;;0.4319739;0.4081458;0.9741706;326.6462;185.9963;0.2016815;-0.3886733;185.9963;2.919693;0;355.1192;3.799984;
MW;2023/03/14_18:01:54.579;0.2726593;0.4857922;1.115496;0.7345338;0.8398981;5.960464E-08;0.5679004;0;0;0;-0.3541059;1.870992;0.1666334;55.7351;355.6509;358.4891;0.5174376;0;0;0;0;0;0;-0.1673529;0.5925474;-0.3721352;284.0423;346.7251;17.20332;-0.4611058;0.4985536;-0.07709014;272.0823;318.6799;45.19834;0.3641837;-0.1673529;0.5925474;-0.3721352;284.0423;346.7251;17.20332;-0.3936842;0;0;0;0;0;0;-91.00731;0;1.759652;0;True;;True;True;False;True;left;right;;0.4133334;0.4046503;0.9180164;324.2609;189.1591;0.2071643;-0.3134267;189.1591;2.919693;0;355.6509;4.157842;
MW;2023/03/14_18:01:54.579;0.294735;0.4818779;1.114851;0.7430838;0.840193;-1.788139E-07;0.5766665;0;0;0;-0.3583151;1.869702;0.1664173;57.05991;356.1384;358.4387;0.435391;0;0;0;0;0;0;-0.1689816;0.6103417;-0.3684312;288.0322;355.1325;9.75848;-0.4635894;0.497692;-0.07489061;271.8904;24.82982;338.9367;0.2848938;-0.1689816;0.6103417;-0.3684312;288.0322;355.1325;9.75848;-0.2130573;0;0;0;0;0;0;-91.48447;0;1.980058;0;True;;True;True;False;True;left;right;;0.3885702;0.3915955;0.8518291;322.8912;193.626;0.1966443;-0.2261592;193.626;2.919693;0;356.1384;4.550642;
MW;2023/03/14_18:01:54.579;0.3171654;0.477992;1.114431;0.7509195;0.840499;-1.788139E-07;0.5849493;0;0;0;-0.362507;1.868862;0.1659701;57.91822;356.4678;358.2293;0.3897025;0;0;0;0;0;0;-0.1692514;0.6235865;-0.3700528;291.6935;4.884357;1.058583;-0.4687887;0.4901475;-0.07494056;271.8344;10.71887;353.0502;-0.3832502;-0.1692514;0.6235865;-0.3700528;291.6935;4.884357;1.058583;-0.3699781;0;0;0;0;0;0;-91.9394;0;2.158587;0;True;;True;True;False;True;left;right;;0.3694543;0.3872158;0.7950379;311.4919;193.4686;0.189405;-0.196088;193.4686;2.919693;0;356.4678;4.853428;
MW;2023/03/14_18:01:54.579;0.3393364;0.4745237;1.114331;0.7599528;0.8408615;-5.960464E-08;0.594098;0;0;0;-0.3663378;1.868663;0.1658549;58.38253;356.7655;357.9287;0.4253621;0;0;0;0;0;0;-0.1746855;0.6393874;-0.3683686;293.3027;1.889732;4.817872;-0.4883453;0.5068592;-0.09554279;270.7489;348.9074;14.93812;-0.3928691;-0.1746855;0.6393874;-0.3683686;293.3027;1.889732;4.817872;0.3689779;0;0;0;0;0;0;-92.4129;0;2.303196;0;True;;True;False;False;True;left;right;;0.4075518;0.4636572;0.8405083;256.3054;210.7564;-0.2846975;-0.1623539;210.7564;2.919693;0;356.7655;5.420699;
MW;2023/03/14_18:01:54.579;0.3613625;0.4717022;1.114556;0.7685136;0.8412267;-5.960464E-08;0.6028393;0;0;0;-0.3695245;1.869111;0.1656743;58.91824;357.0986;357.5649;0.4254733;0;0;0;0;0;0;-0.1786549;0.658396;-0.3610491;297.3857;1.299674;5.98268;-0.4930238;0.5052146;-0.09236455;270.8937;178.7006;184.8264;0.4826478;-0.1786549;0.658396;-0.3610491;297.3857;1.299674;5.98268;-0.187977;0;0;0;0;0;0;-92.90437;0;2.420331;0;True;;True;False;False;True;left;right;;0.3889804;0.4521015;0.7926356;264.6556;243.1442;-0.2656304;-0.1127704;243.1442;2.919693;0;357.0986;5.647312;
MW;2023/03/14_18:01:54.579;0.3840027;0.4697625;1.115131;0.7766439;0.8415972;-5.960464E-08;0.6113493;0;0;0;-0.3718347;1.870262;0.1652945;59.43847;357.5737;357.3278;0.3737314;0;0;0;0;0;0;-0.1834242;0.6762617;-0.3495655;300.4013;4.018972;4.949301;-0.5025904;0.5036565;-0.09439218;272.9878;263.7174;101.62;-0.5935942;-0.1834242;0.6762617;-0.3495655;300.4013;4.018972;4.949301;0.9409513;0;0;0;0;0;0;-93.37904;0;2.515209;0;True;;True;False;False;True;left;right;;0.3857838;0.4717591;0.762749;262.4156;295.2591;-0.299424;-0.1346436;295.2591;2.919693;0;357.5737;7.375125;
MW;2023/03/14_18:01:54.579;0.4067612;0.4682907;1.115913;0.7846583;0.8419698;-5.960464E-08;0.6196397;0;0;0;-0.3736792;1.871826;0.1650186;59.53321;358.1364;357.3461;0.362236;0;0;0;0;0;0;-0.1875584;0.6886598;-0.3411875;302.1431;7.336005;3.426082;-0.5055454;0.5041052;-0.09263599;270.8805;311.0305;53.76412;0.4534868;-0.1875584;0.6886598;-0.3411875;302.1431;7.336005;3.426082;0.3872504;0;0;0;0;0;0;-93.85374;0;2.592061;0;True;;True;False;False;True;left;right;;0.3706041;0.4669667;0.7189665;266.5089;311.561;-0.269161;-0.1790595;311.561;2.919693;0;358.1364;7.81684;
MW;2023/03/14_18:01:54.579;0.4291267;0.4673401;1.116799;0.7960706;0.8424828;-5.960464E-08;0.6307663;0;0;0;-0.3751427;1.873597;0.1653043;59.39294;358.6453;357.3618;0.5120949;0;0;0;0;0;0;-0.1908426;0.691901;-0.3362774;301.261;9.838184;2.075935;-0.4606698;0.5383757;-0.1129495;270.4001;76.30027;287.7005;-0.6306431;-0.1908426;0.691901;-0.3362774;301.261;9.838184;2.075935;0.700586;0;0;0;0;0;0;-94.40369;0;2.654311;0;True;;True;False;False;True;left;right;;0.4990464;0.694082;0.9028664;142.1905;315.341;-0.2308061;-0.1931116;315.341;2.919693;0;358.6453;7.809691;
MW;2023/03/14_18:01:54.579;0.4520721;0.4670578;1.117636;0.8068947;0.8430066;-5.960464E-08;0.641904;0;0;0;-0.3759488;1.875272;0.1649907;59.36001;359.1641;357.3847;0.457024;0;0;0;0;0;0;-0.1937432;0.6967407;-0.3279678;300.6026;11.32101;0.1094729;-0.4563514;0.5407171;-0.1187966;270.3177;212.199;151.3804;-0.8948763;-0.1937432;0.6967407;-0.3279678;300.6026;11.32101;0.1094729;1.277895;0;0;0;0;0;0;-95.03722;0;2.704733;0;True;;True;False;False;True;left;right;;0.5062941;0.7271811;0.8929603;144.1273;323.6418;-0.251408;-0.2267766;323.6418;2.919693;0;359.1641;7.21866;
MW;2023/03/14_18:01:54.579;0.4748688;0.4669056;1.118064;0.8180462;0.8435237;-5.960464E-08;0.6527252;0;0;0;-0.3766181;1.876128;0.165321;59.48716;359.6306;357.4607;0.4999723;0;0;0;0;0;0;-0.1945131;0.6991332;-0.3170602;301.291;11.17867;357.4758;-0.4546412;0.5379554;-0.1221923;270.4467;93.72243;270.1761;-0.3199148;-0.1945131;0.6991332;-0.3170602;301.291;11.17867;357.4758;0.6939256;0;0;0;0;0;0;-95.67883;0;2.745576;0;True;;True;False;False;True;left;right;;0.4831317;0.7200744;0.8259471;145.6177;334.2726;-0.2370608;-0.2663999;334.2726;2.919693;0;359.6306;5.892651;
MW;2023/03/14_18:01:54.579;0.4973869;0.466989;1.118307;0.8283601;0.84378;-5.960464E-08;0.662994;0;0;0;-0.376791;1.876614;0.1653661;59.8827;0.07154988;357.6439;0.47686;0;0;0;0;0;0;-0.1956313;0.6937487;-0.3112301;296.9574;11.68704;354.6505;-0.4568415;0.5386631;-0.1268805;270.0343;4.23899;0;-0.3090213;-0.1956313;0.6937487;-0.3112301;296.9574;11.68704;354.6505;0.6952375;0;0;0;0;0;0;-96.29514;0;0.07386706;0;True;;True;False;False;True;left;right;;0.4585595;0.6975521;0.7698382;155.6904;337.1837;-0.2189053;0.2663619;337.1837;335.6904;0;0.07154988;4.902828;
MW;2023/03/14_18:01:54.579;0.5194817;0.4667733;1.118304;0.8385172;0.8433446;-5.960464E-08;0.6728496;0;0;0;-0.3765713;1.876608;0.1656676;60.11263;0.4411663;357.7724;0.4279597;0;0;0;0;0;0;-0.1960473;0.6875769;-0.299605;294.0524;13.99942;351.3082;-0.4596679;0.5387081;-0.1295902;270.1235;262.4171;101.8082;-0.3581527;-0.1960473;0.6875769;-0.299605;294.0524;13.99942;351.3082;1.057719;0;0;0;0;0;0;-96.84161;0;356.8219;0;True;;True;False;False;True;left;right;;0.4439237;0.6964187;0.724137;165.1263;343.8169;-0.193584;0.3124262;343.8169;345.1263;0;0.4411663;4.354232;
MW;2023/03/14_18:01:54.579;0.5427208;0.4665698;1.118249;0.8489803;0.8424987;-5.960464E-08;0.682573;0;0;0;-0.3759289;1.876498;0.1664073;60.28495;0.6882177;357.9411;0.4213853;0;0;0;0;0;0;-0.1978538;0.6774888;-0.2829827;292.3509;17.4255;347.8858;-0.4546928;0.5333287;-0.1316118;270.4131;69.55864;294.6052;0.5911322;-0.1978538;0.6774888;-0.2829827;292.3509;17.4255;347.8858;1.142714;0;0;0;0;0;0;-97.34791;0;353.8707;0;True;;True;False;False;True;left;right;;0.4419262;0.721108;0.693056;152.7984;347.4832;-0.1891226;0.396144;347.4832;332.7984;0;0.6882177;4.257928;
MW;2023/03/14_18:01:54.579;0.5648575;0.4661699;1.118114;0.8591046;0.8411515;-5.960464E-08;0.692237;0;0;0;-0.3749816;1.876228;0.1668677;60.52374;0.8881791;357.9274;0.4727973;0;0;0;0;0;0;-0.1997828;0.6628826;-0.2661461;289.0235;19.24302;345.9025;-0.4571202;0.5316459;-0.1370745;270.4719;35.7038;328.7354;-0.2470189;-0.1997828;0.6628826;-0.2661461;289.0235;19.24302;345.9025;0.9724746;0;0;0;0;0;0;-97.81776;0;351.6859;0;True;;True;False;False;True;left;right;;0.4376037;0.7486709;0.6516609;164.8982;349.3958;-0.1892644;0.4650389;349.3958;344.8982;0;0.8881791;4.403308;
MW;2023/03/14_18:01:54.579;0.5875359;0.4660557;1.11799;0.8694028;0.8396184;-5.960464E-08;0.7018646;0;0;0;-0.3735627;1.875979;0.1675383;60.61461;0.9104845;357.6554;0.4255776;0;0;0;0;0;0;-0.2025199;0.6475167;-0.2460642;286.5407;15.43663;349.3563;-0.4570537;0.5300083;-0.1442943;270.1802;44.64246;319.5438;-0.5185217;-0.2025199;0.6475167;-0.2460642;286.5407;15.43663;349.3563;1.420234;0;0;0;0;0;0;-98.26452;0;350.8618;0;True;;True;False;False;True;left;right;;0.4429904;0.7971741;0.6203951;169.2186;350.38;-0.215476;0.5496597;350.38;349.2186;0;0.9104845;4.263879;
MW;2023/03/14_18:01:54.579;0.6108284;0.4662762;1.117833;0.8804238;0.838028;-5.960464E-08;0.7116675;0;0;0;-0.3717517;1.875666;0.1687563;60.35684;0.8824825;357.4764;0.4750265;0;0;0;0;0;0;-0.2039204;0.6327163;-0.2261386;283.9718;15.04024;349.4038;-0.4554883;0.5309752;-0.1485654;270.7086;279.7977;84.87372;0.1975232;-0.2039204;0.6327163;-0.2261386;283.9718;15.04024;349.4038;0.7979019;0;0;0;0;0;0;-98.72216;0;350.5885;0;True;;True;True;False;True;left;right;;0.4434176;0.8259412;0.5929951;167.0852;351.9829;-0.2103366;0.6151965;351.9829;347.0852;0;0.8824825;4.40421;
MW;2023/03/14_18:01:54.580;0.6329651;0.4669304;1.117649;0.8913854;0.8364899;-1.788139E-07;0.721615;0;0;0;-0.3695595;1.875298;0.1697704;59.91154;0.7449456;357.3908;0.5198318;0;0;0;0;0;0;-0.2046328;0.6142421;-0.2052315;279.626;18.78353;345.4378;-0.4578452;0.5327629;-0.158134;270.4182;236.579;127.6212;-0.4409011;-0.2046328;0.6142421;-0.2052315;279.626;18.78353;345.4378;1.383744;0;0;0;0;0;0;-99.18391;0;351.4423;0;True;;True;True;False;True;left;right;;0.4559639;0.8796791;0.5794055;175.6413;353.5837;-0.2486957;0.6764504;353.5837;355.6413;0;0.7449456;4.111465;
MW;2023/03/14_18:01:54.580;0.6547852;0.4680754;1.117543;0.902355;0.8351227;5.960464E-08;0.7319307;0;0;0;-0.3670473;1.875087;0.1704243;59.56379;0.6607547;357.3813;0.5316324;0;0;0;0;0;0;-0.2046311;0.5949062;-0.1831715;275.4586;29.55319;334.4797;-0.4596295;0.5325123;-0.1689671;271.3454;264.5756;99.96169;-0.4683542;-0.2046311;0.5949062;-0.1831715;275.4586;29.55319;334.4797;1.463731;0;0;0;0;0;0;-99.67908;0;352.847;0;True;;True;True;False;True;left;right;;0.4717532;0.9384687;0.5711414;180.0493;355.2398;-0.2931598;0.7357484;355.2398;0.04933167;0;0.6607547;4.233629;
