dt,totalTime,leftfoot_px,leftfoot_py,leftfoot_pz,leftfoot_rx,leftfoot_ry,leftfoot_rz,rightfoot_px,rightfoot_py,rightfoot_pz,rightfoot_rx,rightfoot_ry,rightfoot_rz,hip_px,hip_py,hip_pz,hip_rx,hip_ry,hip_rz,direction_px,direction_py,direction_pz,direction_rx,direction_ry,direction_rz,head_px,head_py,head_pz,head_rx,head_ry,head_rz,locomotionPoint_px,locomotionPoint_py,locomotionPoint_pz,locomotionPoint_rx,locomotionPoint_ry,locomotionPoint_rz,
0.3333333,0.91947940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025668,0,0.08396351,0,0,0,0.02566798,0.5769295,0.08396353,341.1789,355.1396,359.609,0.31,0,0.268,0,0,0,
0.3333333,1.8836060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02568477,0,0.08398533,0,0,0,0.02568478,0.5769438,0.08398532,341.1846,355.1466,359.5847,0.31,0,0.268,0,0,0,
0.0722009,1.926620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02553168,0,0.08397698,0,0,0,0.02553169,0.5769703,0.083977,341.1866,355.1376,359.597,0.31,0,0.268,0,0,0,
0.0184337,1.9395450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02545887,0,0.08399886,0,0,0,0.02545889,0.5768366,0.08399887,341.179,355.1479,359.5892,0.31,0,0.268,0,0,0,
0.0089876,1.946030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02545887,0,0.08399886,0,0,0,0.02556933,0.5768551,0.08396275,341.178,355.1353,359.6127,0.31,0,0.268,0,0,0,
0.0049221,1.9521330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02559674,0,0.08397034,0,0,0,0.02559673,0.5768696,0.08397034,341.1837,355.1481,359.5964,0.31,0,0.268,0,0,0,
0.0211876,1.9754640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02557939,0,0.08387902,0,0,0,0.02557939,0.5769299,0.08387902,341.1684,355.1307,359.6063,0.31,0,0.268,0,0,0,
0.0221574,1.997070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02554587,0,0.08391932,0,0,0,0.02554587,0.5769385,0.08391932,341.183,355.1286,359.6167,0.31,0,0.268,0,0,0,
0.0224415,2.0195010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02556771,0,0.08385289,0,0,0,0.02556773,0.5768763,0.08385289,341.1768,355.1374,359.6005,0.31,0,0.268,0,0,0,
0.0399166,2.0610050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02565435,0,0.08386838,0,0,0,0.02565434,0.5769444,0.08386837,341.181,355.1216,359.6053,0.31,0,0.268,0,0,0,
