dt,leftfoot_px,leftfoot_py,leftfoot_pz,leftfoot_rx,leftfoot_ry,leftfoot_rz,rightfoot_px,rightfoot_py,rightfoot_pz,rightfoot_rx,rightfoot_ry,rightfoot_rz,hip_px,hip_py,hip_pz,hip_rx,hip_ry,hip_rz,direction_px,direction_py,direction_pz,direction_rx,direction_ry,direction_rz,head_px,head_py,head_pz,head_rx,head_ry,head_rz,locomotionPoint_px,locomotionPoint_py,locomotionPoint_pz,locomotionPoint_rx,locomotionPoint_ry,locomotionPoint_rz,
0.0223786,0.01756179,0.1332064,0.04555655,270.7873,120.1259,258.0894,0.1157813,0.1370625,-0.2090856,272.0988,227.8756,150.9537,0,0,0,0,0,0,0,-0.03333665,0,0,19.6101,0,0,0,0,0,0,0,0.3343929,0.03333665,0.5309926,0,0,0,
0.0475391,0.02141905,0.1303689,0.04739451,271.0187,163.0488,214.2858,0.1137735,0.1374693,-0.2141695,273.5845,303.5575,76.40648,0,0,0,0,0,0,0,-0.03333665,0,0,19.6101,0,0,0,0,0,0,0,0.3363431,0.03333665,0.5364664,0,0,0,
0.015665,0.02574992,0.1295204,0.0494616,270.9014,197.0892,179.4242,0.1137429,0.1370044,-0.2208307,273.4411,283.5932,96.07747,0,0,0,0,0,0,0,-0.03333665,0,0,19.6101,0,0,0,0,0,0,0,0.3372718,0.03333665,0.5390731,0,0,0,
0.0120137,0.02949584,0.1295409,0.05108953,270.5941,223.5875,152.1068,0.1095736,0.1395559,-0.2244331,272.8938,207.3603,171.4954,0,0,0,0,0,0,0,-0.03333665,0,0,16.92178,0,0,0,0,0,0,0,0.3376795,0.03333665,0.540413,0,0,0,
0.012314,0.03240395,0.1305237,0.05313373,270.8116,286.0503,88.86609,0.1080549,0.1400671,-0.2297251,272.8424,281.9451,97.68642,0,0,0,0,0,0,0,-0.03333665,0,0,16.92178,0,0,0,0,0,0,0,0.3380997,0.03333665,0.5417944,0,0,0,
0.0225008,0.03477049,0.133482,0.05393195,272.9377,339.1504,35.15688,0.1089036,0.1381633,-0.2356848,271.978,266.5052,112.4406,0,0,0,0,0,0,0,-0.03333665,0,0,16.92178,0,0,0,0,0,0,0,0.3389387,0.03333665,0.5445519,0,0,0,
0.013319,0.03725064,0.13432,0.05467558,273.8632,342.3508,31.27928,0.1059973,0.1380432,-0.238905,272.2816,253.4082,125.5471,0,0,0,0,0,0,0,-0.03333665,0,0,14.37846,0,0,0,0,0,0,0,0.3392914,0.03333665,0.545928,0,0,0,
0.0115459,0.03994775,0.1352758,0.05136919,274.5717,354.2279,19.30522,0.1037335,0.1380551,-0.243675,272.4421,294.0406,85.23906,0,0,0,0,0,0,0,-0.03333665,0,0,14.37846,0,0,0,0,0,0,0,0.3396562,0.03333665,0.5473509,0,0,0,
0.0162894,0.04163957,0.1349907,0.04925942,274.6966,25.8491,346.8142,0.1008455,0.1400185,-0.2487371,272.2157,267.15,112.2473,0,0,0,0,0,0,0,-0.03333665,0,0,213.85,0,0,0,0,0,0,0,0.3380246,0.03333665,0.5449183,0,0,0,
0.0431973,0.04188812,0.1336119,0.04425812,272.7538,54.28119,317.9993,0.09796321,0.140646,-0.2533059,271.7314,295.1707,83.93547,0,0,0,0,0,0,0,-0.03333665,0,0,217.5253,0,0,0,0,0,0,0,0.3346672,0.03333665,0.5405468,0,0,0,
0.0183015,0.04160523,0.1329446,0.04021931,272.7922,7.6212,4.365699,0.09697688,0.140785,-0.2580055,272.0361,294.3438,85.07901,0,0,0,0,0,0,0,-0.03333665,0,0,229.4467,0,0,0,0,0,0,0,0.3336636,0.03333665,0.5396881,0,0,0,
0.0119621,0.04345691,0.1330214,0.03648496,273.0682,357.2544,14.36032,0.09545147,0.1403477,-0.2645187,272.0992,331.5751,47.96336,0,0,0,0,0,0,0,-0.03333665,0,0,229.4467,0,0,0,0,0,0,0,0.3326072,0.03333665,0.538784,0,0,0,
0.0121223,0.04460263,0.1342089,0.03071165,272.6518,24.05133,347.2968,0.09556508,0.140343,-0.2698848,271.2918,234.2555,144.9809,0,0,0,0,0,0,0,-0.03333665,0,0,229.4467,0,0,0,0,0,0,0,0.3314966,0.03333665,0.5378338,0,0,0,
0.011456,0.04564667,0.1351712,0.02724719,273.3417,45.4629,325.2553,0.0951581,0.1402266,-0.2738026,270.4652,252.9156,125.9789,0,0,0,0,0,0,0,-0.03333665,0,0,229.4467,0,0,0,0,0,0,0,0.3303698,0.03333665,0.5368696,0,0,0,
0.0118914,0.04675817,0.1347144,0.02394772,273.7368,33.6613,336.8861,0.09393036,0.1430039,-0.2801712,273.0895,5.903205,13.90941,0,0,0,0,0,0,0,-0.03333665,0,0,229.4467,0,0,0,0,0,0,0,0.3292047,0.03333665,0.5358726,0,0,0,
0.0159168,0.04641604,0.1327591,0.01951838,273.6862,18.16671,351.848,0.09457052,0.1459801,-0.2822361,271.1203,168.6136,210.7747,0,0,0,0,0,0,0,-0.03333665,0,0,268.6879,0,0,0,0,0,0,0,0.3265731,0.03333665,0.5348383,0,0,0,
0.0127515,0.04845667,0.1321287,0.01676488,272.4125,359.3683,9.977409,0.09302783,0.1525545,-0.2870815,275.2222,20.79677,358.9907,0,0,0,0,0,0,0,-0.03333665,0,0,268.6879,0,0,0,0,0,0,0,0.3250779,0.03333665,0.534804,0,0,0,
0.0117818,0.0486728,0.1318855,0.01222205,272.8533,32.76567,336.3987,0.09529603,0.1551073,-0.2895101,276.1752,14.80072,4.796399,0,0,0,0,0,0,0,-0.03333665,0,0,268.6879,0,0,0,0,0,0,0,0.323559,0.03333665,0.5347692,0,0,0,
0.0120311,0.0485177,0.1322649,0.01069641,272.8912,39.27868,329.3649,0.08852541,0.1657414,-0.2898885,275.1883,17.44216,2.52681,0,0,0,0,0,0,0,-0.03333665,0,0,268.6879,0,0,0,0,0,0,0,0.3220122,0.03333665,0.5347338,0,0,0,
0.0330051,0.0481782,0.1313822,0.00814271,273.262,349.0495,19.31151,0.08736527,0.1728113,-0.2940414,280.1004,13.1807,6.428441,0,0,0,0,0,0,0,-0.03333665,0,0,268.6879,0,0,0,0,0,0,0,0.3175749,0.03333665,0.5346322,0,0,0,
0.0182111,0.04738903,0.1326818,0.006860256,271.949,319.9929,48.39071,0.08736598,0.1774938,-0.297917,281.2868,12.33674,7.9566,0,0,0,0,0,0,0,-0.03333665,0,0,333.6194,0,0,0,0,0,0,0,0.3155825,0.03333665,0.5357928,0,0,0,
0.0148247,0.04712939,0.1341815,0.005616426,272.5576,10.25983,358.7044,0.08511519,0.1873012,-0.2994108,283.1491,15.15021,4.988968,0,0,0,0,0,0,0,-0.03333665,0,0,333.6194,0,0,0,0,0,0,0,0.3149985,0.03333665,0.5369703,0,0,0,
0.0123478,0.04490852,0.1337702,0.001986504,273.0485,13.06791,355.7693,0.08337283,0.1945148,-0.3020287,284.88,15.30563,4.949639,0,0,0,0,0,0,0,-0.03333665,0,0,333.6194,0,0,0,0,0,0,0,0.3144026,0.03333665,0.5381717,0,0,0,
0.0112022,0.04457545,0.1338987,0.0001168251,271.8125,340.7482,28.05216,0.08162975,0.201735,-0.3046482,286.6108,15.44107,4.930722,0,0,0,0,0,0,0,-0.03333665,0,0,333.6194,0,0,0,0,0,0,0,0.3138084,0.03333665,0.5393696,0,0,0,
0.0112542,0.04540896,0.131295,5.745888E-05,272.7617,353.4963,15.45404,0.08463955,0.2260606,-0.3042183,295.6302,21.34144,359.9146,0,0,0,0,0,0,0,-0.03333665,0,0,333.6194,0,0,0,0,0,0,0,0.3132225,0.03333665,0.540551,0,0,0,
0.0119146,0.04505789,0.1293583,0.00416398,272.3161,233.3643,136.0213,0.08562398,0.2376337,-0.3022628,297.2086,22.18548,359.1622,0,0,0,0,0,0,0,-0.03333665,0,0,333.6194,0,0,0,0,0,0,0,0.3126308,0.03333665,0.541744,0,0,0,
0.0120748,0.04958677,0.1300833,0.0125916,273.0796,274.9088,93.8275,0.08729136,0.2490349,-0.2988148,299.3371,21.48268,359.7403,0,0,0,0,0,0,0,-0.03333665,0,0,333.6194,0,0,0,0,0,0,0,0.3119943,0.03333665,0.5430273,0,0,0,
0.012183,0.04604459,0.1282098,0.004262686,278.6556,13.169,355.4952,0.08713031,0.261605,-0.2985437,299.361,21.50583,359.5609,0,0,0,0,0,0,0,-0.03333665,0,0,342.0244,0,0,0,0,0,0,0,0.3111048,0.03333665,0.5457687,0,0,0,
0.0119438,0.04652143,0.1287532,0.006205559,273.7201,223.5408,145.7583,0.08878028,0.273936,-0.2932863,300.0705,19.31325,1.94408,0,0,0,0,0,0,0,-0.03333665,0,0,342.0244,0,0,0,0,0,0,0,0.3106642,0.03333665,0.5471268,0,0,0,
0.0113763,0.04775369,0.1302299,0.009454727,272.1323,315.4105,53.29266,0.09123898,0.2864363,-0.288087,301.8756,17.41961,3.322511,0,0,0,0,0,0,0,-0.03333665,0,0,342.0244,0,0,0,0,0,0,0,0.31021,0.03333665,0.5485267,0,0,0,
0.0337442,0.04650569,0.1296949,0.005515575,272.5753,349.9648,18.94447,0.0951066,0.2974443,-0.2762358,301.6664,15.91436,4.591285,0,0,0,0,0,0,0,-0.03333665,0,0,345.8842,0,0,0,0,0,0,0,0.3088904,0.03333665,0.5529101,0,0,0,
0.014991,0.04687941,0.1299472,0.007017612,272.0445,324.24,44.83874,0.09790611,0.3083143,-0.2718327,302.9208,16.01822,4.511297,0,0,0,0,0,0,0,-0.03333665,0,0,345.8842,0,0,0,0,0,0,0,0.308534,0.03333665,0.5543272,0,0,0,
0.0105652,0.04645348,0.1311159,0.007068157,272.5921,340.7369,28.26682,0.102592,0.3155041,-0.2670877,302.6288,18.74288,2.128377,0,0,0,0,0,0,0,-0.03333665,0,0,353.5193,0,0,0,0,0,0,0,0.3083673,0.03333665,0.5557946,0,0,0,
0.0109051,0.0467782,0.1322265,0.007932663,272.7641,344.2769,24.72998,0.09561157,0.3087659,-0.2644391,302.9166,20.40988,1.132791,0,0,0,0,0,0,0,-0.03333665,0,0,353.5193,0,0,0,0,0,0,0,0.3081971,0.03333665,0.5572928,0,0,0,
0.0109866,0.04530406,0.1303408,0.002338409,274.3643,355.1201,13.73875,0.09964979,0.3134065,-0.258491,303.8703,22.79233,358.9274,0,0,0,0,0,0,0,-0.03333665,0,0,353.5193,0,0,0,0,0,0,0,0.3080172,0.03333665,0.5588773,0,0,0,
0.0219196,0.04584587,0.1298373,0.002457619,271.4655,252.7691,116.5786,0.1045823,0.3200996,-0.2503922,305.1892,25.24241,356.5648,0,0,0,0,0,0,0,-0.03333665,0,0,353.5193,0,0,0,0,0,0,0,0.3076561,0.03333665,0.5620556,0,0,0,
0.021929,0.04627883,0.1320612,0.00385046,273.0495,341.0895,27.69102,0.1082001,0.3244646,-0.2409593,307.6122,24.91339,356.6219,0,0,0,0,0,0,0,-0.03333665,0,0,353.5193,0,0,0,0,0,0,0,0.3072985,0.03333665,0.565204,0,0,0,
0.0222851,0.04560947,0.1320562,0.0002355576,272.7134,353.9973,15.03024,0.108762,0.3256614,-0.2332617,307.9758,23.44104,357.1898,0,0,0,0,0,0,0,-0.03333665,0,0,353.5193,0,0,0,0,0,0,0,0.3069443,0.03333665,0.5683215,0,0,0,
0.0230862,0.0462656,0.1327698,0.001900196,271.2738,270.0983,98.93935,0.1117785,0.3237534,-0.230125,305.6157,23.81124,356.2306,0,0,0,0,0,0,0,-0.03333665,0,0,350.0902,0,0,0,0,0,0,0,0.3064313,0.03333665,0.5712583,0,0,0,
0.043172,0.04568446,0.1315684,0.0002603531,272.8082,335.782,33.25262,0.1123101,0.3214545,-0.224738,302.5042,23.08926,356.3685,0,0,0,0,0,0,0,-0.03333665,0,0,354.5558,0,0,0,0,0,0,0,0.3055905,0.03333665,0.5766406,0,0,0,
0.0148474,0.04553354,0.1323309,-0.0004749298,272.2166,337.007,31.9596,0.1149995,0.3213835,-0.2164237,301.3034,22.53621,356.6655,0,0,0,0,0,0,0,-0.03333665,0,0,354.5558,0,0,0,0,0,0,0,0.3054657,0.03333665,0.5779499,0,0,0,
0.0110558,0.04508293,0.1318135,-0.002328396,272.5804,337.8639,31.10824,0.1179497,0.3188677,-0.2085897,300.7473,20.34969,358.8442,0,0,0,0,0,0,0,-0.03333665,0,0,354.5558,0,0,0,0,0,0,0,0.305335,0.03333665,0.5793217,0,0,0,
0.0187596,0.0448221,0.1317892,-0.003904343,272.4143,332.38,36.64275,0.1206012,0.3167419,-0.1990824,300.1801,21.61251,357.7952,0,0,0,0,0,0,0,-0.03333665,0,0,354.5558,0,0,0,0,0,0,0,0.3050663,0.03333665,0.5821412,0,0,0,
