RoomScale;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left;LAvgVelAngle;RAvgVelAngle;LAvgVelMag;RAvgVelMag;LiftedAngle;StandingAngle;HipAngle;HeadAngle;AvgFeetAngle
Custom;2023/03/14_17:34:47.713;0.02007437;3.409345;0.4673274;5.671097;3.39132;0;5.582333;0;0;0;0.02104502;0.5746423;0.08730747;342.3406;354.959;359.7084;-0.3237746;0;0;0;0;0;0;0;0;0;0;0;0;-0.05191147;0.110024;-0.3008358;272.1639;206.9464;321.8521;-0.2522929;-0.2486979;0.1087668;-0.3780756;279.5707;73.98848;102.546;-1.514467;0;0;0;0;0;0;-587.8259;0;115.7089;0;True;;False;True;False;True;left;none;;0.307299;0.6468849;0.3364721;350.6213;190.8752;-0.24437;0.1591221;176.6535;115.7089;0;354.959;172.5715;
Custom;2023/03/14_17:34:47.713;0.04219151;3.415416;0.4673195;5.668153;3.39764;5.960464E-08;5.57929;0;0;0;0.02111805;0.5746075;0.08727042;342.3472;354.9611;359.7067;-0.3077864;0;0;0;0;0;0;0;0;0;0;0;0;-0.05043226;0.1076519;-0.3017144;271.4537;174.514;354.738;-0.2804426;-0.2605667;0.1113749;-0.3596468;272.6294;308.2756;225.6368;-2.35559;0;0;0;0;0;0;-587.8851;0;115.7089;0;True;;False;True;False;True;left;none;;0.3287033;0.7247934;0.327057;354.6937;288.6971;-0.1895771;-0.1375625;176.6535;115.7089;0;354.9611;171.5962;
Custom;2023/03/14_17:34:47.713;0.06428576;3.422002;0.4673204;5.66504;3.403355;0;5.575156;0;0;0;0.02114379;0.5746457;0.08732233;342.3396;354.9698;359.7064;-0.334839;0;0;0;0;0;0;0;0;0;0;0;0;-0.05000132;0.1081622;-0.3078079;271.4532;180.4944;348.9056;0.3125179;-0.2622105;0.1117625;-0.3498323;270.4428;155.084;19.84517;-1.006898;0;0;0;0;0;0;-587.9488;0;135.9106;0;True;;False;True;False;True;right;none;;0.3246831;0.7104121;0.3285738;355.2029;315.9106;-0.1016853;-0.1740737;176.6535;135.9106;0;354.9698;172.1635;
Custom;2023/03/14_17:34:47.713;0.08670902;3.426337;0.4673219;5.659474;3.406216;-5.960464E-08;5.568858;0;0;0;0.02109571;0.5746777;0.08731713;342.3469;354.9632;359.6994;-0.3240961;0;0;0;0;0;0;0;0;0;0;0;0;-0.05307227;0.1069314;-0.3085647;271.7743;196.5702;332.466;-0.1311521;-0.2567747;0.1067915;-0.3421383;271.5376;10.81001;164.4299;-0.5712646;0;0;0;0;0;0;-587.7238;0;162.825;0;True;;False;True;False;True;right;none;;0.3113576;0.6858987;0.3104457;336.4246;342.825;-0.08266241;-0.1768916;176.6535;162.825;0;354.9632;172.1298;
Custom;2023/03/14_17:34:47.713;0.1158609;3.427752;0.4673644;5.652738;3.406943;-5.960464E-08;5.562112;0;0;0;0.02116377;0.574729;0.08733933;342.3389;354.9579;359.7059;-0.3093422;0;0;0;0;0;0;0;0;0;0;0;0;-0.0510534;0.1077418;-0.3064063;271.5063;182.2173;346.9991;0;-0.2543509;0.108676;-0.3330622;271.8315;348.3341;186.7941;0;0;0;0;0;0;0;-587.2698;0;173.8486;0;True;;False;True;False;True;right;none;;0.2974985;0.6591836;0.2928117;352.4673;353.8486;-0.07953747;-0.2116277;176.6535;173.8486;0;354.9579;172.1716;
Custom;2023/03/14_17:34:47.713;0.1336999;3.428269;0.467382;5.646218;3.407266;5.960464E-08;5.555454;0;0;0;0.02113523;0.5747664;0.08749798;342.3488;354.9505;359.7057;-0.5511943;0;0;0;0;0;0;0;0;0;0;0;0;-0.05145222;0.1065705;-0.2990043;271.6637;152.6142;16.96473;-0.1853903;-0.2529914;0.1108334;-0.3089089;272.8156;339.5461;195.5827;-0.7262042;0;0;0;0;0;0;-586.7884;0;178.0261;0;True;;False;True;False;True;right;none;;0.2996029;0.6656711;0.2930582;343.0237;358.0261;-0.1177405;-0.3082862;176.6535;178.0261;0;354.9639;171.9171;
Custom;2023/03/14_17:34:47.713;0.1530356;3.428389;0.4673802;5.63951;3.406445;-5.960464E-08;5.548419;0;0;0;0.02110394;0.5747478;0.0874684;342.339;354.9648;359.6993;-0.3959803;0;0;0;0;0;0;0;0;0;0;0;0;-0.05154705;0.1092196;-0.3002663;271.7085;201.3541;327.6144;-0.02645597;-0.2378368;0.1103752;-0.2803607;270.1678;6.401024;169.4194;-2.270576;0;0;0;0;0;0;-586.2742;0;193.0707;0;True;;False;True;False;True;right;none;;0.3310481;0.7832255;0.2761285;355.8091;13.07067;-0.09416717;-0.5794898;176.6535;193.0707;0;354.9648;172.3893;
Custom;2023/03/14_17:34:47.713;0.1752586;3.426713;0.4673642;5.63224;3.404752;0;5.541175;0;0;0;0.02109536;0.5747272;0.08746377;342.3432;354.9652;359.7002;-0.3347372;0;0;0;0;0;0;0;0;0;0;0;0;-0.04884458;0.1063395;-0.3003862;271.5006;194.04;334.861;0.4756391;-0.2344009;0.1196938;-0.2668219;275.256;6.457675;168.2191;-0.414225;0;0;0;0;0;0;-585.6415;0;193.3304;0;True;;False;True;False;True;right;none;;0.3333019;0.7676705;0.2988956;12.70143;13.33043;-0.07213096;-0.5866373;176.6535;193.3304;0;354.9652;171.7556;
Custom;2023/03/14_17:34:47.713;0.1972528;3.425096;0.4673668;5.625082;3.403064;0;5.534101;0;0;0;0.02120585;0.5747489;0.08742277;342.3509;354.9587;359.6996;-0.3414516;0;0;0;0;0;0;0;0;0;0;0;0;-0.05335319;0.1061256;-0.2963495;271.4107;177.7518;351.574;-0.3886254;-0.2308605;0.1106651;-0.253912;272.7122;214.6748;319.7533;-0.786155;0;0;0;0;0;0;-585.0156;0;193.7631;0;True;;False;True;False;True;right;none;;0.3283071;0.752152;0.2984307;343.4825;13.76306;-0.09541371;-0.5913906;176.6535;193.7631;0;354.9588;171.8594;
Custom;2023/03/14_17:34:47.713;0.2196226;3.423423;0.4673733;5.617921;3.401502;-5.960464E-08;5.527068;0;0;0;0.02122775;0.5747495;0.08731905;342.3386;354.96;359.6871;-0.3188646;0;0;0;0;0;0;0;0;0;0;0;0;-0.05506557;0.1065109;-0.2936208;271.7782;203.4276;325.638;-0.2001135;-0.2304773;0.1094017;-0.2382207;272.3887;15.07471;160.5261;-0.7281963;0;0;0;0;0;0;-584.3928;0;190.8843;0;True;;False;True;False;True;right;none;;0.3234489;0.7503213;0.2847152;339.6558;10.88428;-0.1046532;-0.6104071;176.6535;190.8843;0;354.96;172.3182;
