StandingFoot;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left;LAvgVelAngle;RAvgVelAngle;LAvgVelMag;RAvgVelMag;LiftedAngle;StandingAngle;HipAngle;HeadAngle;AvgFeetAngle
MW;2023/03/06_16:54:54.862;0.009666443;0.2772374;0.230005;0.53385;0.4809048;0.01885879;0.8258981;0;0;0;-0.2027438;0.04340109;-0.288986;347.1066;272.614;0.2819504;0.1516668;0;0;0;0;0;0;0;0;0;0;0;0;0.03354096;0.1675065;0.03495216;274.486;8.691382;353.2031;0;0.4033804;0.2216995;-0.1186105;277.3624;284.8081;78.52267;0;0;0;0;0;0;0;-85.73373;0;16.78488;0;True;;True;False;True;False;right;right;;0.2878519;0.5942689;0.5571386;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:54:54.862;0.03285789;0.2778234;0.2300051;0.5401456;0.480432;0.01886749;0.832223;0;0;0;-0.202839;0.04339872;-0.288996;347.1123;272.616;0.2885526;0.2531765;0;0;0;0;0;0;0;0;0;0;0;0;0.03190756;0.1618443;0.0446198;273.733;9.604422;352.3681;0;0.4072878;0.22436;-0.1248139;277.6432;286.5661;76.39526;0;0;0;0;0;0;0;-86.25513;0;355.7251;0;True;;True;False;True;False;right;right;;0.2781005;0.5676696;0.5447325;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:54:54.862;0.09550858;0.2717963;0.230005;0.5562677;0.4736532;0.01883686;0.8475307;0;0;0;-0.2028469;0.04350086;-0.2890273;347.1117;272.6198;0.2941706;-0.2726345;0;0;0;0;0;0;0;0;0;0;0;0;0.03120875;0.1573277;0.05380249;273.1689;23.35818;338.5939;0;0.4135867;0.2268193;-0.1308706;277.9881;285.7742;77.18858;0;0;0;0;0;0;0;-87.2494;0;336.1145;0;True;;True;False;True;False;right;right;;0.2200529;0.4477166;0.4324952;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:54:54.862;0.1124344;0.273467;0.230005;0.5585015;0.4788529;0.01884234;0.8474795;0;0;0;-0.2028527;0.04347777;-0.2890029;347.124;272.6017;0.3047933;0.2747301;0;0;0;0;0;0;0;0;0;0;0;0;0.02991688;0.1527853;0.06239867;272.6916;40.1104;321.8377;0;0.3952758;0.217169;-0.1265452;277.7059;288.6297;74.59483;0;0;0;0;0;0;0;-87.49667;0;90.56319;0;True;;True;False;True;False;right;right;;0.2279965;0.4844977;0.4274882;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:54:54.862;0.1352825;0.2779929;0.230005;0.5601698;0.4834967;0.01882416;0.8494908;0;0;0;-0.2028361;0.04350168;-0.2890291;347.1037;272.6187;0.2929047;-0.2184511;0;0;0;0;0;0;0;0;0;0;0;0;0.03022671;0.1474881;0.07635021;272.5987;56.49533;305.3105;0.4554939;0.3837618;0.2103662;-0.1296451;276.7137;293.5461;69.84267;1.429236;0;0;0;0;0;0;-87.83044;0;85.04974;0;True;;True;False;True;False;right;right;;0.246681;0.540076;0.4466482;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:54:54.862;0.1651955;0.2830484;0.230005;0.5618092;0.4886016;0.01884139;0.8514988;0;0;0;-0.2028422;0.04346789;-0.2890753;347.118;272.6105;0.2939627;-0.2495947;0;0;0;0;0;0;0;0;0;0;0;0;0.03103673;0.1440673;0.08536243;272.8764;68.73469;292.9042;0.3744093;0.3772368;0.2060204;-0.1345955;277.4391;283.0307;80.19516;0.8791552;0;0;0;0;0;0;-88.18347;0;76.6409;0;True;;True;False;True;False;right;right;;0.25102;0.5612419;0.4428383;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:54:54.862;0.1873684;0.2880187;0.230005;0.5641593;0.4929411;0.01884478;0.8547453;0;0;0;-0.2028082;0.04347236;-0.2890044;347.1149;272.6024;0.301607;-0.1430957;0;0;0;0;0;0;0;0;0;0;0;0;0.03147244;0.1423457;0.08900547;272.8177;73.91193;287.5973;0;0.3815273;0.2073781;-0.1397376;277.4291;288.82;75.12972;0;0;0;0;0;0;0;-88.58485;0;53.19844;0;True;;True;False;True;False;right;right;;0.2376242;0.5351504;0.4153466;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:54:54.862;0.2203579;0.2950588;0.230005;0.5678802;0.5000682;0.01880962;0.8576716;0;0;0;-0.2027544;0.04356951;-0.2888656;347.12;272.6337;0.2783439;-0.2479445;0;0;0;0;0;0;0;0;0;0;0;0;0.03100252;0.1397662;0.09265041;272.321;78.92299;282.4391;0;0.3699815;0.2036288;-0.1418717;277.5248;283.5039;80.0471;0;0;0;0;0;0;0;-89.17866;0;67.67773;0;True;;True;False;True;False;right;right;;0.2193856;0.5065092;0.3710333;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:54:54.862;0.2534962;0.3012871;0.230005;0.5714125;0.5057255;0.01881969;0.8614479;0;0;0;-0.2026485;0.04355437;-0.2888407;347.1327;272.6141;0.2958367;-0.2413812;0;0;0;0;0;0;0;0;0;0;0;0;0.03119278;0.1386673;0.09440613;271.4974;81.30434;279.8814;0;0.3685853;0.1997972;-0.1453383;277.4517;287.0451;76.38548;0;0;0;0;0;0;0;-89.72899;0;56.27625;0;True;;True;False;True;False;right;right;;0.1936832;0.4494461;0.3252868;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:54:54.862;0.2867298;0.3067007;0.230005;0.5746852;0.5111121;0.01885933;0.8644872;0;0;0;-0.2027071;0.04344529;-0.2888404;347.1284;272.6239;0.2904489;-0.2160762;0;0;0;0;0;0;0;0;0;0;0;0;0.03158331;0.1363974;0.09770107;270.7116;83.41712;277.589;0;0.362614;0.1984203;-0.1481121;276.4477;291.7422;71.3292;0;0;0;0;0;0;0;-90.23248;0;60.56648;0;True;;True;False;True;False;right;right;;0.1761129;0.4120834;0.292368;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
