dt,leftfoot_px,leftfoot_py,leftfoot_pz,leftfoot_rx,leftfoot_ry,leftfoot_rz,rightfoot_px,rightfoot_py,rightfoot_pz,rightfoot_rx,rightfoot_ry,rightfoot_rz,hip_px,hip_py,hip_pz,hip_rx,hip_ry,hip_rz,direction_px,direction_py,direction_pz,direction_rx,direction_ry,direction_rz,head_px,head_py,head_pz,head_rx,head_ry,head_rz,locomotionPoint_px,locomotionPoint_py,locomotionPoint_pz,locomotionPoint_rx,locomotionPoint_ry,locomotionPoint_rz,
0.0119204,0.02985752,0.1489444,0.07130265,272.6212,51.61823,310.2679,0.3993574,0.22016,-0.1326391,277.5162,288.0274,75.03024,0,0,0,0,0,0,-0.1876223,-7.282197E-05,-0.2867663,0,2.518521,0,0,0,0,0,0,0,0.1214583,8.408725E-05,1.120565,0,0,0,
0.0184629,0.03022671,0.1474881,0.07635021,272.5987,56.49533,305.3105,0.3837618,0.2103662,-0.1296451,276.7137,293.5461,69.84267,0,0,0,0,0,0,-0.1876489,-2.716482E-05,-0.2866951,0,2.646818,0,0,0,0,0,0,0,0.1217661,5.559623E-05,1.127224,0,0,0,
0.014635,0.03031206,0.1455119,0.08126593,272.7617,61.86536,299.8949,0.3869209,0.21223,-0.1358761,277.5307,282.3469,81.47389,0,0,0,0,0,0,-0.187688,-5.559623E-05,-0.2867265,0,2.812449,0,0,0,0,0,0,0,0.1219248,3.241003E-05,1.130454,0,0,0,
0.0120742,0.03103673,0.1440673,0.08536243,272.8764,68.73469,292.9042,0.3772368,0.2060204,-0.1345955,277.4391,283.0307,80.19516,0,0,0,0,0,0,-0.1876879,-3.241003E-05,-0.2868029,0,2.459853,0,0,0,0,0,0,0,0.1220641,2.960861E-05,1.133698,0,0,0,
0.0116126,0.03147244,0.1423457,0.08900547,272.8177,73.91193,287.5973,0.3815273,0.2073781,-0.1397376,277.4291,288.82,75.12972,0,0,0,0,0,0,-0.1876977,-2.960861E-05,-0.2868226,0,2.778891,0,0,0,0,0,0,0,0.1222199,5.589426E-05,1.136907,0,0,0,
0.0120811,0.03100252,0.1397662,0.09265041,272.321,78.92299,282.4391,0.3699815,0.2036288,-0.1418717,277.5248,283.5039,80.0471,0,0,0,0,0,0,-0.187632,-5.589426E-05,-0.2868681,0,2.493508,0,0,0,0,0,0,0,0.1223612,6.870925E-05,1.14015,0,0,0,
0.0117813,0.03119278,0.1386673,0.09440613,271.4974,81.30434,279.8814,0.3685853,0.1997972,-0.1453383,277.4517,287.0451,76.38548,0,0,0,0,0,0,-0.1876495,-6.870925E-05,-0.2868589,0,2.361645,0,0,0,0,0,0,0,0.1224911,5.249679E-05,1.1433,0,0,0,
0.0126344,0.03158331,0.1363974,0.09770107,270.7116,83.41712,277.589,0.362614,0.1984203,-0.1481121,276.4477,291.7422,71.3292,0,0,0,0,0,0,-0.1876413,-6.566942E-05,-0.2868799,0,2.093081,0,0,0,0,0,0,0,0.1227131,5.90533E-05,1.149376,0,0,0,
0.0336577,0.03185129,0.1352339,0.0999794,270.0685,0.9213089,0,0.3649424,0.1999204,-0.154871,277.1918,288.2351,75.31493,0,0,0,0,0,0,-0.1875789,-4.915893E-05,-0.2867492,0,2.290618,0,0,0,0,0,0,0,0.1230475,4.415214E-05,1.157734,0,0,0,
0.0150359,0.03174067,0.1346569,0.1019344,270.7836,292.231,68.52515,0.3612499,0.1965482,-0.1567625,277.5233,285.1095,78.06815,0,0,0,0,0,0,-0.1876259,-4.415214E-05,-0.2867794,0,2.017487,0,0,0,0,0,0,0,0.1231387,7.365644E-05,1.160323,0,0,0,
0.0138259,0.03168964,0.1338501,0.1036482,271.7418,292.7683,67.92854,0.3588109,0.1973436,-0.162357,277.159,284.0641,78.98969,0,0,0,0,0,0,-0.1876855,-7.365644E-05,-0.2867423,0,1.921719,0,0,0,0,0,0,0,0.1232245,2.263486E-05,1.162881,0,0,0,
0.0126734,0.03130007,0.1336215,0.1052897,272.9716,298.8707,61.7831,0.3557914,0.1962531,-0.1685039,277.7705,285.7489,77.19656,0,0,0,0,0,0,-0.1876665,-2.263486E-05,-0.2867926,0,1.872468,0,0,0,0,0,0,0,0.1233074,4.99934E-05,1.165417,0,0,0,
0.0117679,0.03194702,0.1332998,0.107197,274.481,301.3041,59.46915,0.3588821,0.197119,-0.1742022,276.653,286.7024,76.48094,0,0,0,0,0,0,-0.1876178,-4.99934E-05,-0.2868477,0,2.060759,0,0,0,0,0,0,0,0.1233979,5.923212E-05,1.167932,0,0,0,
0.0121775,0.03359771,0.1358042,0.1076648,275.4441,320.794,40.4425,0.3666344,0.2005861,-0.1808254,277.1074,280.6013,82.47604,0,0,0,0,0,0,-0.1876175,-4.546344E-05,-0.2868927,0,2.25058,0,0,0,0,0,0,0,0.1235924,5.237758E-05,1.172881,0,0,0,
0.0123224,0.03418279,0.1367016,0.1063805,275.6137,356.1233,4.969192,0.3699443,0.2012558,-0.1873546,277.3873,287.4117,75.63369,0,0,0,0,0,0,-0.1876181,-5.237758E-05,-0.2868971,0,2.140226,0,0,0,0,0,0,0,0.1236821,5.452335E-05,1.17528,0,0,0,
0.0114773,0.03328824,0.1340714,0.1022613,273.162,355.5061,5.771917,0.373081,0.2022548,-0.1929584,277.4924,281.1976,82.28514,0,0,0,0,0,0,-0.1876278,-5.452335E-05,-0.2868974,0,2.418071,0,0,0,0,0,0,0,0.1237839,4.123151E-05,1.177693,0,0,0,
0.0118654,0.03348279,0.1317298,0.09864497,273.3926,348.2905,13.14963,0.375861,0.2033365,-0.1985829,277.8087,287.0097,76.33929,0,0,0,0,0,0,-0.1875706,-4.123151E-05,-0.2869167,0,2.46729,0,0,0,0,0,0,0,0.123888,2.519786E-05,1.180108,0,0,0,
0.023018,0.03419423,0.1295772,0.09314585,273.0452,350.6899,10.45352,0.3794588,0.2059784,-0.2051098,277.2924,287.834,75.3088,0,0,0,0,0,0,-0.1875839,-5.911291E-05,-0.2867968,0,2.207684,0,0,0,0,0,0,0,0.1240727,4.218519E-05,1.184899,0,0,0,
0.08233,0.03269267,0.1306813,0.08855486,270.945,348.6556,12.40118,0.3816715,0.2075491,-0.2108847,277.3033,286.7434,76.5845,0,0,0,0,0,0,-0.18758,-6.251037E-05,-0.2868034,0,2.245476,0,0,0,0,0,0,0,0.1246298,6.298721E-05,1.199107,0,0,0,
0.0137131,0.03262711,0.1338084,0.08532429,273.6706,346.666,14.77787,0.3838732,0.2088051,-0.2166538,277.4897,287.3988,75.64079,0,0,0,0,0,0,-0.1875307,-6.298721E-05,-0.2868043,0,2.31559,0,0,0,0,0,0,0,0.124701,5.809963E-05,1.200869,0,0,0,
0.0135574,0.03260469,0.1322899,0.08040714,274.6748,345.8521,15.45645,0.3861927,0.210393,-0.2233583,277.6483,290.1851,73.35347,0,0,0,0,0,0,-0.1876452,-7.31796E-05,-0.2868171,0,2.519517,0,0,0,0,0,0,0,0.1248575,6.566942E-05,1.204425,0,0,0,
0.0124021,0.03386569,0.1318069,0.07371521,272.741,351.4679,9.463329,0.3883928,0.2119007,-0.2294918,277.8699,288.2328,75.46962,0,0,0,0,0,0,-0.1876919,-6.566942E-05,-0.286791,0,2.388076,0,0,0,0,0,0,0,0.1249331,7.0557E-05,1.206237,0,0,0,
0.0117102,0.03423607,0.1326723,0.07191062,270.807,4.89943,355.9445,0.3907099,0.2134876,-0.2357785,277.7612,290.8665,72.78753,0,0,0,0,0,0,-0.1876729,-7.0557E-05,-0.2867295,0,2.322497,0,0,0,0,0,0,0,0.1250073,7.168949E-05,1.208066,0,0,0,
0.0215832,0.03572428,0.1327386,0.06721687,273.656,345.0136,15.99866,0.3916427,0.2156186,-0.2431426,277.8917,297.4094,66.09105,0,0,0,0,0,0,-0.1876155,-8.802116E-05,-0.2867603,0,2.372757,0,0,0,0,0,0,0,0.1251601,7.979572E-05,1.211754,0,0,0,
0.0291613,0.03394151,0.1311059,0.06382465,272.8503,344.2413,16.79569,0.3930534,0.2190764,-0.2497408,278.6993,289.6486,74.24282,0,0,0,0,0,0,-0.1875559,-3.151596E-05,-0.286835,0,2.560448,0,0,0,0,0,0,0,0.1253204,5.559623E-05,1.215339,0,0,0,
0.0148017,0.03380442,0.131705,0.05833936,271.3565,307.6633,53.53686,0.3944799,0.2221198,-0.2571421,278.9101,293.3482,70.95731,0,0,0,0,0,0,-0.1875887,-3.348291E-05,-0.2867426,0,2.862505,0,0,0,0,0,0,0,0.125498,4.450977E-05,1.218892,0,0,0,
0.0223141,0.03485537,0.1310093,0.05396223,272.3025,319.4743,41.92097,0.3966409,0.2275534,-0.2645323,278.8264,290.3532,73.63605,0,0,0,0,0,0,-0.1875782,-3.33637E-05,-0.2867975,0,2.795229,0,0,0,0,0,0,0,0.1256691,3.896654E-05,1.222395,0,0,0,
0.0221407,0.03375864,0.1319385,0.05191517,271.6508,359.4312,1.519659,0.3980148,0.2328491,-0.2716247,279.897,304.442,59.57351,0,0,0,0,0,0,-0.1875731,-2.978742E-05,-0.2868467,0,2.66748,0,0,0,0,0,0,0,0.1258272,3.431737E-05,1.225789,0,0,0,
