AverageFeet;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left
MW;2023/03/06_14:34:15.145;0.3415546;-0.06301811;0.230005;0.9105724;0.1246298;6.298721E-05;1.199107;0;0;0;-0.18758;0.09982149;-0.2868034;346.6833;272.5415;359.8015;-0.2162922;0;0;0;0;0;0;0;0;0;0;0;0;0.03269267;0.1306813;0.08855486;270.945;348.6556;12.40118;0;0.3816715;0.2075491;-0.2108847;277.3033;286.7434;76.5845;0;0;0;0;0;0;0;-108.3454;0;2.245476;0;True;;False;True;False;True;left;left;;0.1559213;0.3834401;0.2402452;
MW;2023/03/06_14:34:15.145;0.3688259;-0.06286394;0.230005;0.9158754;0.1248575;6.566942E-05;1.204425;0;0;0;-0.1876452;0.09980555;-0.286817;346.6947;272.5452;359.8066;0.1263382;0;0;0;0;0;0;0;0;0;0;0;0;0.03260469;0.1322899;0.08040714;274.6748;345.8521;15.45645;0;0.3861927;0.210393;-0.2233583;277.6483;290.1851;73.35347;0;0;0;0;0;0;0;-108.8233;0;2.519517;0;True;;False;True;False;True;left;left;;0.1560706;0.3841585;0.2401241;
MW;2023/03/06_14:34:15.145;0.3929386;-0.06275876;0.2300051;0.9194463;0.1250073;7.168949E-05;1.208066;0;0;0;-0.1876729;0.09979609;-0.2867295;346.6912;272.5318;359.8091;0.1398267;0;0;0;0;0;0;0;0;0;0;0;0;0.03423607;0.1326723;0.07191062;270.807;4.89943;355.9445;-0.1657986;0.3907099;0.2134876;-0.2357785;277.7612;290.8665;72.78753;-0.60301;0;0;0;0;0;0;-109.1421;0;2.322497;0;True;;False;True;False;True;left;left;;0.1647059;0.4047101;0.2541134;
MW;2023/03/06_14:34:15.145;0.4145203;-0.06252991;0.2300051;0.9231969;0.1251601;7.979572E-05;1.211754;0;0;0;-0.1876155;0.0997624;-0.2867603;346.6947;272.5287;359.8109;0.1570096;0;0;0;0;0;0;0;0;0;0;0;0;0.03572428;0.1327386;0.06721687;273.656;345.0136;15.99866;0;0.3916427;0.2156186;-0.2431426;277.8917;297.4094;66.09105;0;0;0;0;0;0;0;-109.4765;0;2.372757;0;True;;False;True;False;True;left;left;;0.1618429;0.396984;0.2503876;
MW;2023/03/06_14:34:15.146;0.4436817;-0.06231357;0.2300051;0.9267576;0.1253204;5.559623E-05;1.215339;0;0;0;-0.1875559;0.09986731;-0.2868349;346.706;272.5319;359.8067;-0.1740955;0;0;0;0;0;0;0;0;0;0;0;0;0.03394151;0.1311059;0.06382465;272.8503;344.2413;16.79569;0;0.3930534;0.2190764;-0.2497408;278.6993;289.6486;74.24282;0;0;0;0;0;0;0;-109.8034;0;2.560448;0;True;;False;True;False;True;left;left;;0.15737;0.3871228;0.2423572;
MW;2023/03/06_14:34:15.146;0.4807987;-0.06199248;0.230005;0.9338906;0.1256691;3.896654E-05;1.222395;0;0;0;-0.1875782;0.09989876;-0.2867975;346.6843;272.5426;359.8043;0.2475024;0;0;0;0;0;0;0;0;0;0;0;0;0.03485537;0.1310093;0.05396223;272.3025;319.4743;41.92097;0;0.3966409;0.2275534;-0.2645323;278.8264;290.3532;73.63605;0;0;0;0;0;0;0;-110.4418;0;2.795229;0;True;;False;True;False;True;left;left;;0.1537817;0.3773112;0.2378154;
MW;2023/03/06_14:34:15.146;0.5029392;-0.06182289;0.230005;0.9372887;0.1258272;3.431737E-05;1.225789;0;0;0;-0.1875731;0.0999115;-0.2868467;346.6987;272.5333;359.8201;-0.1558208;0;0;0;0;0;0;0;0;0;0;0;0;0.03375864;0.1319385;0.05191517;271.6508;359.4312;1.519659;0;0.3980148;0.2328491;-0.2716247;279.897;304.442;59.57351;0;0;0;0;0;0;0;-110.752;0;2.66748;0;True;;False;True;False;True;left;left;;0.1489909;0.3714071;0.2245564;
MW;2023/03/06_14:34:15.146;0.5251217;-0.06166187;0.230005;0.940622;0.1259888;4.188716E-05;1.229057;0;0;0;-0.1875719;0.09987695;-0.2868428;346.6979;272.5228;359.8091;-0.1536695;0;0;0;0;0;0;0;0;0;0;0;0;0.03389907;0.131906;0.04896116;273.3532;328.0021;33.07828;0;0.3983047;0.2410047;-0.2770668;279.9737;305.4681;58.68702;0;0;0;0;0;0;0;-111.0515;0;2.830797;0;True;;False;True;False;True;left;left;;0.1434494;0.3584927;0.2153048;
MW;2023/03/06_14:34:15.146;0.5476265;-0.06146899;0.230005;0.9438057;0.1261596;3.59863E-05;1.232133;0;0;0;-0.1875454;0.09990793;-0.2868285;346.7081;272.5245;359.8149;-0.1504396;0;0;0;0;0;0;0;0;0;0;0;0;0.03399551;0.1314826;0.04650736;272.4985;319.0991;42.21577;0;0.3991913;0.2505441;-0.2797287;281.0969;305.5988;58.94823;0;0;0;0;0;0;0;-111.3368;0;3.178298;0;True;;False;True;False;True;left;left;;0.1350862;0.3355339;0.2048107;
MW;2023/03/06_14:34:15.146;0.569849;-0.06145965;0.230005;0.9468498;0.1263406;3.908575E-05;1.234961;0;0;0;-0.187712;0.09988968;-0.2867334;346.7011;272.5257;359.8172;-0.1417305;0;0;0;0;0;0;0;0;0;0;0;0;0.0349226;0.1325922;0.04549384;271.7268;2.779854;358.1228;0;0.3996484;0.2637343;-0.2790473;284.8577;328.9533;36.58978;0;0;0;0;0;0;0;-111.6024;0;3.661326;0;True;;False;True;False;True;left;left;;0.1242602;0.3063271;0.1907137;
MW;2023/03/06_14:34:15.146;0.6016235;-0.06118162;0.230005;0.9509736;0.1266169;5.678833E-05;1.238912;0;0;0;-0.1877111;0.0998455;-0.2866885;346.7027;272.5188;359.8019;0.1369835;0;0;0;0;0;0;0;0;0;0;0;0;0.03520846;0.1320267;0.04285169;272.6504;341.5561;19.61265;0;0.4017408;0.2730861;-0.2818469;287.6843;337.6688;28.08057;0;0;0;0;0;0;0;-111.9702;0;4.000309;0;True;;False;True;False;True;left;left;;0.1127845;0.2768318;0.1743062;
MW;2023/03/06_14:34:15.146;0.636404;-0.06083627;0.230005;0.9548058;0.1268873;6.215274E-05;1.24268;0;0;0;-0.1876381;0.09982176;-0.2866669;346.7115;272.538;359.7944;-0.09495203;0;0;0;0;0;0;0;0;0;0;0;0;0.03655994;0.134109;0.0367341;272.2852;344.1258;16.67498;0;0.4038054;0.288902;-0.2867963;288.7176;341.6618;24.5762;0;0;0;0;0;0;0;-112.3138;0;4.052299;0;True;;False;True;False;True;left;left;;0.1089506;0.2599107;0.1758918;
MW;2023/03/06_14:34:15.146;0.6585026;-0.06068714;0.230005;0.957269;0.1270775;6.632507E-05;1.245064;0;0;0;-0.187672;0.09980702;-0.2866338;346.7032;272.5323;359.8005;-0.120236;0;0;0;0;0;0;0;0;0;0;0;0;0.03593969;0.1334348;0.03261828;272.49;328.1929;33.20428;0;0.4055135;0.2982662;-0.2877244;289.9739;343.1958;23.3474;0;0;0;0;0;0;0;-112.5331;0;4.560625;0;True;;False;True;False;True;left;left;;0.104854;0.2428798;0.1765361;
MW;2023/03/06_14:34:15.146;0.6806202;-0.06053175;0.230005;0.9594836;0.1272599;3.7238E-05;1.247346;0;0;0;-0.1877028;0.09992729;-0.2867508;346.7083;272.5336;359.8035;-0.1116742;0;0;0;0;0;0;0;0;0;0;0;0;0.03661084;0.1337714;0.02928829;272.189;340.069;20.84584;0;0.4062254;0.3070087;-0.2895659;291.457;344.8686;22.10148;0;0;0;0;0;0;0;-112.7436;0;4.571673;0;True;;False;True;False;True;left;left;;0.1003713;0.2276392;0.1738458;
MW;2023/03/06_14:34:15.146;0.7029972;-0.06027886;0.2300227;0.9617437;0.1274399;9.387732E-07;1.249574;0;0;0;-0.1876311;0.1000082;-0.2867447;346.7134;272.5439;359.7936;-0.1003719;0;0;0;0;0;0;0;0;0;0;0;0;0.03512859;0.1335592;0.02506566;271.6126;323.2131;37.4993;0;0.4071678;0.3156881;-0.2918231;291.2716;345.9163;21.43228;0;0;0;0;0;0;0;-112.947;0;4.620028;0;True;;False;True;False;True;left;left;;0.09798214;0.2159011;0.1760275;
MW;2023/03/06_14:34:15.146;0.7258282;-0.06008168;0.2300051;0.9639319;0.1276302;9.045005E-06;1.251698;0;0;0;-0.1876192;0.09997466;-0.2867313;346.6959;272.5342;359.8186;-0.1016272;0;0;0;0;0;0;0;0;0;0;0;0;0.03600395;0.1342559;0.02174759;272.1317;284.9344;76.44893;0;0.4076087;0.3244109;-0.2930907;291.8039;346.5989;21.0256;0;0;0;0;0;0;0;-113.1434;0;5.116983;0;True;;False;True;False;True;left;left;;0.09353076;0.2005882;0.1735349;
MW;2023/03/06_14:34:15.146;0.7572765;-0.05988918;0.230005;0.9660369;0.1277282;1.375377E-05;1.252734;0;0;0;-0.1876174;0.09997027;-0.2866968;346.7114;272.5339;359.7961;-0.09623317;0;0;0;0;0;0;0;0;0;0;0;0;0.03421557;0.1321335;0.01802635;271.8723;324.3878;37.09934;0;0.4075297;0.3341284;-0.2931359;292.7772;347.1285;20.87433;0;0;0;0;0;0;0;-113.3306;0;5.408865;0;True;;False;True;False;True;left;left;;0.08447523;0.1723489;0.165552;
MW;2023/03/06_14:34:15.146;0.7918777;-0.05976912;0.230005;0.966921;0.1278247;2.174079E-05;1.253737;0;0;0;-0.1875938;0.09994991;-0.2868161;346.6989;272.5339;359.7906;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03395844;0.1320932;0.008746624;272.1411;344.428;16.26365;0;0.4088751;0.3537626;-0.289523;295.7795;350.8194;18.08348;0;0;0;0;0;0;0;-113.4213;0;5.492517;0;True;;False;True;False;True;left;left;;0.08618508;0.1639594;0.1807809;
MW;2023/03/06_14:34:15.146;0.8139305;-0.05976655;0.230005;0.9669963;0.1278247;3.276765E-05;1.253737;0;0;0;-0.1875912;0.09990074;-0.2867408;346.7117;272.5316;359.8069;-0.04094594;0;0;0;0;0;0;0;0;0;0;0;0;0.03327572;0.1323292;0.008378029;271.3097;16.7233;343.609;0;0.4095116;0.3626673;-0.2875913;297.5214;352.9262;16.43442;0;0;0;0;0;0;0;-113.4213;0;5.525426;0;True;;False;True;False;True;left;left;;0.08078492;0.1566681;0.1664716;
MW;2023/03/06_14:34:15.146;0.8360844;-0.05979887;0.2300051;0.9670074;0.1278247;4.599988E-05;1.253737;0;0;0;-0.1876236;0.09985875;-0.2867297;346.7013;272.541;359.7962;0.003418265;0;0;0;0;0;0;0;0;0;0;0;0;0.03445756;0.1330431;0.00667572;272.6316;351.2504;9.944974;0;0.4105176;0.3702737;-0.2860038;298.8156;354.7659;15.28581;0;0;0;0;0;0;0;-113.4213;0;6.31867;0;True;;False;True;False;True;left;left;;0.07713184;0.1494275;0.1590999;
MW;2023/03/06_14:34:15.146;0.8583965;-0.05988964;0.230005;0.9670458;0.1278247;6.519258E-05;1.253737;0;0;0;-0.1877143;0.09979537;-0.2866912;346.6866;272.5414;359.8094;0.001542424;0;0;0;0;0;0;0;0;0;0;0;0;0.03307104;0.1314967;0.006980896;270.6606;285.7289;74.74683;0;0.4115481;0.3767773;-0.285197;299.7553;356.8427;13.89455;0;0;0;0;0;0;0;-113.4213;0;6.205951;0;True;;False;True;False;True;left;left;;0.07252754;0.1404533;0.1496569;
MW;2023/03/06_14:34:15.146;0.8824635;-0.05990931;0.230005;0.9670527;0.1278247;7.18087E-05;1.253737;0;0;0;-0.1877647;0.09979048;-0.2866889;346.6917;272.538;359.8045;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03313589;0.1314948;0.004482985;271.7267;319.9579;40.97299;-0.08050961;0.4135382;0.3819945;-0.2879643;297.3904;357.3985;14.00614;-0.1251278;0;0;0;0;0;0;-113.4213;0;6.679644;0;True;;False;True;False;True;left;left;;0.07221353;0.1416763;0.1471778;
MW;2023/03/06_14:34:15.146;0.9129009;-0.05987391;0.2300051;0.9670016;0.1278247;8.176267E-05;1.253737;0;0;0;-0.1876986;0.09976804;-0.2867355;346.699;272.5435;359.8077;0.001719059;0;0;0;0;0;0;0;0;0;0;0;0;0.03276622;0.1316254;0.00279808;271.9832;315.8527;45.29902;0;0.4150927;0.3838354;-0.2881848;295.8677;357.2744;14.2443;0;0;0;0;0;0;0;-113.4213;0;6.807272;0;True;;False;True;False;True;left;left;;0.06525958;0.1278462;0.1331922;
MW;2023/03/06_14:34:15.146;0.9367123;-0.05983056;0.230005;0.9670756;0.1278247;0.000109598;1.253737;0;0;0;-0.1876651;0.09965635;-0.2866376;346.6855;272.541;359.8128;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03342283;0.1321275;5.578995E-05;271.9844;322.5246;38.63292;-0.1173526;0.4188458;0.3880352;-0.2820544;295.0612;357.9483;13.93253;0.4599417;0;0;0;0;0;0;-113.4213;0;6.939537;0;True;;False;True;False;True;left;left;;0.07038172;0.148095;0.1334319;
MW;2023/03/06_14:34:15.146;0.960598;-0.05986997;0.230005;0.9670886;0.1278247;9.058416E-05;1.253737;0;0;0;-0.1876725;0.09969416;-0.2867578;346.6804;272.5478;359.7948;0.002123888;0;0;0;0;0;0;0;0;0;0;0;0;0.03329992;0.1317239;-0.005541325;271.9247;321.8179;39.04131;-0.2577125;0.4214176;0.3907968;-0.2746888;297.0172;356.2507;15.27329;0.3524122;0;0;0;0;0;0;-113.4213;0;6.752627;0;True;;False;True;False;True;left;left;;0.07852007;0.1682737;0.1458066;
MW;2023/03/06_14:34:15.146;0.9851189;-0.05979086;0.230005;0.9669896;0.1280548;0.0001028031;1.255738;0;0;0;-0.1876027;0.09969734;-0.2866989;346.6788;272.5304;359.8139;-0.009659162;0;0;0;0;0;0;0;0;0;0;0;0;0.03351724;0.1321075;-0.00855875;272.0612;324.33;36.76587;-0.1821434;0.3540771;0.3356659;-0.2117791;294.8746;354.2132;16.69405;8.237225;0;0;0;0;0;0;-113.4213;0;6.557842;0;True;;False;True;False;True;left;left;;0.1813166;0.5782428;0.1470237;
MW;2023/03/06_14:34:15.146;1.009085;-0.05931212;0.230005;0.971074;0.1285287;9.815395E-05;1.259917;0;0;0;-0.1876037;0.09971572;-0.2867365;346.6715;272.5455;359.808;-0.1691408;0;0;0;0;0;0;0;0;0;0;0;0;0.03510821;0.1336932;-0.01188231;271.838;336.6662;24.50242;-0.1583971;0.3408079;0.3216429;-0.1938192;292.6733;353.2527;17.56021;1.063856;0;0;0;0;0;0;-113.7888;0;6.482245;0;True;;False;True;False;True;left;left;;0.192242;0.6199855;0.1489824;
MW;2023/03/06_14:34:15.146;1.034691;-0.05847727;0.230005;0.9779619;0.1293376;8.557737E-05;1.267025;0;0;0;-0.1875523;0.09974169;-0.2867341;346.6733;272.538;359.809;-0.182257;0;0;0;0;0;0;0;0;0;0;0;0;0.03553414;0.1347172;-0.01765358;271.7563;305.2625;55.77507;0;0.3783233;0.3296571;-0.1866641;291.0936;353.5686;17.43001;0;0;0;0;0;0;0;-114.4139;0;6.434086;0;True;;False;True;False;True;left;left;;0.2108961;0.6904683;0.153116;
MW;2023/03/06_14:34:15.146;1.065649;-0.05799516;0.230005;0.9827695;0.1298418;7.258356E-05;1.271751;0;0;0;-0.1875913;0.09980528;-0.286679;346.6758;272.53;359.8089;-0.3448281;0;0;0;0;0;0;0;0;0;0;0;0;0.03440619;0.1342683;-0.02150631;272.2594;357.4899;3.183085;0;0.3715371;0.319859;-0.1756718;289.6426;352.7382;18.02459;0;0;0;0;0;0;0;-114.8442;0;6.088692;0;True;;False;True;False;True;left;left;;0.2084306;0.6783734;0.1553489;
MW;2023/03/06_14:34:15.146;1.089043;-0.0572357;0.230005;0.9897988;0.1306065;7.866323E-05;1.278749;0;0;0;-0.1875972;0.09976926;-0.2866845;346.687;272.5405;359.7938;-0.1939575;0;0;0;0;0;0;0;0;0;0;0;0;0.03513455;0.1349139;-0.02499962;272.1502;307.9077;53.4244;0;0.368072;0.3071432;-0.1544579;286.6692;349.9864;20.37076;0;0;0;0;0;0;0;-115.481;0;6.170443;0;True;;False;True;False;True;left;left;;0.2050903;0.6721756;0.1481857;
MW;2023/03/06_14:34:15.146;1.112965;-0.05676748;0.230005;0.994397;0.1310809;8.516014E-05;1.283501;0;0;0;-0.1876303;0.09975661;-0.2866874;346.6776;272.5325;359.8229;-0.1851879;0;0;0;0;0;0;0;0;0;0;0;0;0.03491151;0.1353681;-0.03138947;272.6959;332.0613;29.01503;-0.2644652;0.3646212;0.2924216;-0.1324458;283.7082;346.0373;23.5304;0.9251027;0;0;0;0;0;0;-115.8989;0;5.588474;0;True;;False;True;False;True;left;left;;0.2170186;0.7061891;0.1618852;
MW;2023/03/06_14:34:15.146;1.136446;-0.05633141;0.230005;0.9992498;0.1315577;4.051626E-05;1.288547;0;0;0;-0.1876017;0.0998596;-0.2867088;346.6859;272.5411;359.8047;-0.2092953;0;0;0;0;0;0;0;0;0;0;0;0;0.03327096;0.1328113;-0.03999102;273.5161;344.6528;16.39194;-0.5186008;0.3573589;0.2762792;-0.1084768;280.3477;338.8453;30.37394;1.625598;0;0;0;0;0;0;-116.3361;0;5.33002;0;True;;False;True;False;True;left;left;;0.2359868;0.7579212;0.1860259;
MW;2023/03/06_14:34:15.146;1.159489;-0.05578566;0.230005;1.004537;0.1320415;6.078184E-05;1.294019;0;0;0;-0.1876489;0.09983911;-0.2867159;346.6907;272.5392;359.8078;-0.2265331;0;0;0;0;0;0;0;0;0;0;0;0;0.03264785;0.1313076;-0.0485121;272.0919;345.9746;14.93741;-0.4735735;0.3540683;0.2612855;-0.08453476;277.4988;329.1525;39.66681;0.9715076;0;0;0;0;0;0;-116.8164;0;4.982357;0;True;;False;True;False;True;left;left;;0.2501289;0.7948592;0.2056564;
MW;2023/03/06_14:34:15.146;1.182495;-0.05535735;0.230005;1.010146;0.1325284;5.351007E-05;1.299718;0;0;0;-0.1875991;0.09984383;-0.2866697;346.6849;272.5342;359.809;-0.2452206;0;0;0;0;0;0;0;0;0;0;0;0;0.03255725;0.1305935;-0.05449033;271.8049;303.9003;57.22906;-0.1771476;0.3542728;0.2486393;-0.06148314;274.7637;308.3477;60.15768;0.9412734;0;0;0;0;0;0;-117.3233;0;4.865276;0;True;;False;True;False;True;left;left;;0.2579761;0.8201793;0.2117252;
MW;2023/03/06_14:34:15.146;1.226221;-0.05442087;0.230005;1.021865;0.133445;8.21799E-05;1.311236;0;0;0;-0.1876484;0.09975908;-0.2866572;346.6667;272.5378;359.8116;-0.2273602;0;0;0;0;0;0;0;0;0;0;0;0;0.03203142;0.1313455;-0.06561852;271.9353;302.051;58.95908;0;0.3524543;0.237432;-0.03827298;273.9619;266.6989;101.4688;0;0;0;0;0;0;0;-118.3759;0;4.582854;0;True;;False;True;False;True;left;left;;0.2450178;0.7632791;0.2167921;
MW;2023/03/06_14:34:15.146;1.249872;-0.05396327;0.230005;1.027311;0.1338657;7.264316E-05;1.316787;0;0;0;-0.1876076;0.09982495;-0.286675;346.6838;272.5376;359.8;-0.222076;0;0;0;0;0;0;0;0;0;0;0;0;0.03257179;0.1337004;-0.07466328;272.5964;317.3887;43.69069;-0.4860318;0.3563071;0.2306156;-0.01897061;275.2467;232.5704;135.1945;0.8779094;0;0;0;0;0;0;-118.8689;0;4.374151;0;True;;False;True;False;True;left;left;;0.2528244;0.7752051;0.2360925;
MW;2023/03/06_14:34:15.146;1.280437;-0.05338967;0.2300051;1.035826;0.1344771;7.812679E-05;1.325323;0;0;0;-0.187672;0.09975147;-0.2867375;346.6929;272.5403;359.8034;-0.2404715;0;0;0;0;0;0;0;0;0;0;0;0;0.03282809;0.1339004;-0.08407724;271.9793;336.5084;24.18343;0;0.3551894;0.2223146;0.00210619;276.9811;217.7616;149.8071;0;0;0;0;0;0;0;-119.6426;0;4.035398;0;True;;False;True;False;True;left;left;;0.2490339;0.7540056;0.2421302;
MW;2023/03/06_14:34:15.147;1.302568;-0.05301499;0.230005;1.041391;0.1348621;8.718669E-05;1.330809;0;0;0;-0.1876895;0.09973939;-0.2867458;346.6764;272.5399;359.8122;-0.3031737;0;0;0;0;0;0;0;0;0;0;0;0;0.03308082;0.1342819;-0.09044302;272.1303;339.2942;21.4395;0;0.3587933;0.2208488;0.01027393;277.6817;212.9633;154.5422;0;0;0;0;0;0;0;-120.1452;0;4.014756;0;True;;False;True;False;True;left;left;;0.2411031;0.7186549;0.2457577;
