StandingFoot;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left
Custom;2023/03/06_13:44:32.610;0.3093669;-1.805916;0.8189787;-1.844983;0;-5.960464E-08;0;0;0;0;-1.805916;1.277957;-1.844983;313.4694;154.9629;358.5062;0.003264932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.3316176;-1.805839;0.8190075;-1.844886;0;-5.960464E-08;0;0;0;0;-1.805839;1.278015;-1.844886;313.453;154.9649;358.5099;0.003682922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.3539002;-1.805787;0.8190144;-1.844904;0;-5.960464E-08;0;0;0;0;-1.805787;1.278029;-1.844904;313.4593;154.9286;358.5356;0.003248507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.376442;-1.805809;0.8189958;-1.844945;0;-5.960464E-08;0;0;0;0;-1.805809;1.277992;-1.844945;313.4481;154.9392;358.5315;-0.002567681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.3982234;-1.805747;0.8190151;-1.844831;0;-5.960464E-08;0;0;0;0;-1.805747;1.27803;-1.844831;313.4607;154.9429;358.5373;-0.01126317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.4207084;-1.805716;0.8190045;-1.844895;0;-5.960464E-08;0;0;0;0;-1.805716;1.278009;-1.844895;313.4627;154.9438;358.5314;0.002022045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.4426615;-1.805757;0.8189929;-1.844938;0;-5.960464E-08;0;0;0;0;-1.805757;1.277986;-1.844938;313.4603;154.9487;358.5277;0.007095774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.464891;-1.8058;0.818994;-1.844952;0;-5.960464E-08;0;0;0;0;-1.8058;1.277988;-1.844952;313.4628;154.9494;358.5264;0.003544083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.4873388;-1.805726;0.8190244;-1.844898;0;-5.960464E-08;0;0;0;0;-1.805726;1.278049;-1.844898;313.4652;154.9513;358.524;0.003649196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.5095704;-1.805678;0.8190463;-1.84485;0;-5.960464E-08;0;0;0;0;-1.805678;1.278093;-1.84485;313.4637;154.9406;358.5291;0.003338946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.5317326;-1.805634;0.8190343;-1.844785;0;-5.960464E-08;0;0;0;0;-1.805634;1.278069;-1.844785;313.4574;154.9508;358.5282;-0.002346131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.553647;-1.805683;0.8190312;-1.844772;0;-5.960464E-08;0;0;0;0;-1.805683;1.278063;-1.844772;313.4619;154.9691;358.507;-0.00233116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.5763414;-1.805709;0.8190126;-1.844802;0;-5.960464E-08;0;0;0;0;-1.805709;1.278025;-1.844802;313.4558;154.9587;358.5201;0.004166265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.5982018;-1.805703;0.8190514;-1.844823;0;-5.960464E-08;0;0;0;0;-1.805703;1.278103;-1.844823;313.4664;154.9466;358.5309;-0.001044019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.6205137;-1.805763;0.8190451;-1.844886;0;-5.960464E-08;0;0;0;0;-1.805763;1.27809;-1.844886;313.4563;154.958;358.5123;0.003464888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.6429877;-1.805796;0.8190711;-1.844902;0;-5.960464E-08;0;0;0;0;-1.805796;1.278142;-1.844902;313.4714;154.9639;358.5159;0.002019712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.6647196;-1.805825;0.8190771;-1.844927;0;-5.960464E-08;0;0;0;0;-1.805825;1.278154;-1.844927;313.4622;154.9592;358.5123;0.003743883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.6870923;-1.805861;0.8190901;-1.844926;0;-5.960464E-08;0;0;0;0;-1.805861;1.27818;-1.844926;313.4731;154.9565;358.518;0.0009300392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.7092798;-1.805822;0.8191028;-1.844924;0;-5.960464E-08;0;0;0;0;-1.805822;1.278206;-1.844924;313.4668;154.9576;358.5058;0.003491571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.610;0.7316434;-1.805781;0.8191106;-1.844951;0;-5.960464E-08;0;0;0;0;-1.805781;1.278221;-1.844951;313.476;154.9732;358.5038;0.00271959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;0.7535877;-1.805794;0.8190892;-1.844971;0;-5.960464E-08;0;0;0;0;-1.805794;1.278178;-1.844971;313.4613;154.9602;358.5116;-0.001561012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;0.7759261;-1.805791;0.819054;-1.844984;0;-5.960464E-08;0;0;0;0;-1.805791;1.278108;-1.844984;313.4747;154.957;358.5135;-0.00302051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;0.7984295;-1.805722;0.8190522;-1.844938;0;-5.960464E-08;0;0;0;0;-1.805722;1.278105;-1.844938;313.4663;154.9468;358.5339;-0.004412627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;0.8202703;-1.805756;0.8190508;-1.844944;0;-5.960464E-08;0;0;0;0;-1.805756;1.278102;-1.844944;313.476;154.9486;358.5297;0.00300433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
