RoomScale;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left;LAvgVelAngle;RAvgVelAngle;LAvgVelMag;RAvgVelMag;LiftedAngle;StandingAngle;HipAngle;HeadAngle;AvgFeetAngle
MW;2023/03/09_17:50:05.363;0.0195961;0.3210708;0.230005;0.534283;0.3210708;0.03333665;0.534283;0;0;0;0;0;0;0;0;0;0.1987557;0;0;0;0;0;0;0;0;0;0;0;0;0.03457415;0.127038;-0.08774745;272.7459;333.095;35.58305;0;0.236972;0.1207807;0.08312297;284.6783;175.384;190.3485;0;0;0;0;0;0;0;-124.4738;0;8.463793;0;True;;True;True;True;True;right;right;;0.2089473;0.5709982;0.2647909;184.8263;16.57092;-0.2877764;0.4605302;16.57092;8.463793;0;0;7.41211;
MW;2023/03/09_17:50:05.363;0.04383183;0.3215789;0.230005;0.5375623;0.3215789;0.03333665;0.5375623;0;0;0;0;0;0;0;0;0;0.1993215;0;0;0;0;0;0;0;0;0;0;0;0;0.0333457;0.1291153;-0.091205;270.9889;332.808;35.87049;0;0.2351992;0.1304755;0.09296298;283.9307;214.4835;150.537;0;0;0;0;0;0;0;-125.2815;0;200.7386;0;True;;True;True;True;True;left;left;;0.1895105;0.5232654;0.2347768;188.0636;7.93032;-0.2168405;0.3935283;188.0636;200.7386;0;0;6.507097;
MW;2023/03/09_17:50:05.363;0.07696629;0.3212152;0.230005;0.5366015;0.3212152;0.03333665;0.5366015;0;0;0;0;0;0;0;0;0;-0.06201006;0;0;0;0;0;0;0;0;0;0;0;0;0.03279924;0.12924;-0.1045576;272.086;350.0609;18.22274;0;0.2350547;0.1265316;0.090415;281.9492;178.7938;186.2052;0;0;0;0;0;0;0;-125.0792;0;196.5709;0;True;;True;True;True;True;right;right;;0.1754624;0.4277557;0.274094;184.3952;1.54364;-0.2850364;0.1551139;1.54364;196.5709;0;0;6.731728;
MW;2023/03/09_17:50:05.363;0.1100998;0.3212152;0.230005;0.5366015;0.3212152;0.03333665;0.5366015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03125942;0.1283357;-0.111461;272.804;331.6945;36.76073;0;0.2351953;0.1243813;0.09178615;280.1671;183.0361;182.562;0;0;0;0;0;0;0;-125.0792;0;8.06363;0;True;;True;True;True;True;right;right;;0.1455359;0.3332105;0.2489332;186.9626;357.666;-0.2257601;0.08748635;357.666;8.06363;0;0;7.074242;
MW;2023/03/09_17:50:05.363;0.1432323;0.3212152;0.230005;0.5366015;0.3212152;0.03333665;0.5366015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03051865;0.1313679;-0.1196704;272.251;336.6599;31.88787;0;0.2310122;0.1243155;0.09228921;279.0387;191.6416;174.5173;0;0;0;0;0;0;0;-125.0792;0;181.5437;0;True;;True;True;True;True;right;right;;0.1352952;0.2821279;0.2590528;184.4314;309.6752;-0.2415821;0.07905327;309.6752;181.5437;0;0;7.336343;
MW;2023/03/09_17:50:05.363;0.1763678;0.3212152;0.230005;0.5366015;0.3212152;0.03333665;0.5366015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0292033;0.1329904;-0.1281658;271.8362;355.6348;12.91147;0;0.2291094;0.1255989;0.09133458;278.1641;198.7579;167.9094;0;0;0;0;0;0;0;-125.0792;0;177.6661;0;True;;True;True;True;True;right;right;;0.118209;0.2193304;0.2535055;188.0132;286.4293;-0.2248325;0.05601034;286.4293;177.6661;0;0;7.554563;
MW;2023/03/09_17:50:05.363;0.1951809;0.3212152;0.230005;0.5366015;0.3212152;0.03333665;0.5366015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03105259;0.1303225;-0.1295817;272.8833;349.238;18.81693;0;0.2314219;0.1263185;0.08604717;274.6199;189.1323;176.1349;0;0;0;0;0;0;0;-125.0792;0;156.0258;0;True;;True;True;True;True;right;right;;0.113644;0.228125;0.2264508;177.8019;181.3156;-0.166839;-0.06671441;181.3156;156.0258;0;0;6.667331;
MW;2023/03/09_17:50:05.363;0.2286539;0.3212152;0.230005;0.5366015;0.3212152;0.03333665;0.5366015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02909827;0.1347611;-0.1439116;272.4755;3.564956;4.533034;0;0.2296429;0.1274166;0.08055949;273.0427;208.2052;157.1551;0;0;0;0;0;0;0;-125.0792;0;103.5267;0;True;;True;True;True;True;right;right;;0.1271075;0.2217966;0.2866334;184.6388;189.5973;-0.2867172;-0.1146811;189.5973;103.5267;0;0;6.71697;
MW;2023/03/09_17:50:05.363;0.2614479;0.3212152;0.230005;0.5366015;0.3212152;0.03333665;0.5366015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02855253;0.133018;-0.152673;272.8298;16.04065;351.5365;0;0.227643;0.1296415;0.07596397;271.6777;270.4392;94.42054;0;0;0;0;0;0;0;-125.0792;0;23.86773;0;True;;True;True;True;True;right;right;;0.1158604;0.1947551;0.2686864;184.975;197.5897;-0.2365343;-0.1158972;197.5897;23.86773;0;0;6.211628;
MW;2023/03/09_17:50:05.363;0.2945824;0.3212152;0.230005;0.5366015;0.3212152;0.03333665;0.5366015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0265348;0.1334648;-0.1648819;272.884;10.64535;356.6478;0;0.2273929;0.1269488;0.05883932;271.1682;200.3676;163.6522;0;0;0;0;0;0;0;-125.0792;0;9.597262;0;True;;True;True;True;True;right;right;;0.1480993;0.2915979;0.3007992;188.271;185.8736;-0.293279;-0.3032382;185.8736;9.597262;0;0;5.651856;
