RoomScale;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left;LAvgVelAngle;RAvgVelAngle;LAvgVelMag;RAvgVelMag;LiftedAngle;StandingAngle;HipAngle;HeadAngle;AvgFeetAngle
MW;2023/03/10_14:31:49.901;0.02301407;0.3309821;0.230005;0.5283482;0.3309821;0.03333665;0.5283482;0;0;0;0;0;0;0;0;0;0.04102734;0;0;0;0;0;0;0;0;0;0;0;0;0.04311311;0.1316102;-0.01524234;272.6967;339.246;29.64994;0;0.1456954;0.2694643;-0.1313518;289.5759;13.36458;6.211717;0;0;0;0;0;0;0;-56.1113;0;5.276516;0;True;;True;False;True;True;left;left;;0.07920294;0.2639358;0.05287594;185.2765;19.67136;-0.04074076;0.2585192;185.2765;5.276516;0;0;14.27837;
MW;2023/03/10_14:31:49.901;0.05994034;0.3309821;0.230005;0.5283482;0.3309821;0.03333665;0.5283482;0;0;0;0;0;0;0;0;0;0.02305161;0;0;0;0;0;0;0;0;0;0;0;0;0.04309273;0.1313589;-0.0166899;272.482;328.4734;40.58876;0;0.1499774;0.2592211;-0.1207612;287.7149;10.16299;8.995158;0;0;0;0;0;0;0;-56.1113;0;4.104981;0;True;;True;False;True;True;left;left;;0.08097492;0.2726857;0.051214;184.105;20.38939;-0.04023008;0.2716895;184.105;4.104981;0;0;14.22012;
MW;2023/03/10_14:31:49.901;0.08616257;0.3310579;0.230005;0.5293635;0.3310579;0.03333665;0.5293635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04298103;0.1319921;-0.0180335;272.5227;335.6897;33.32515;0;0.1549711;0.2480626;-0.1101604;285.6885;7.425829;11.2745;0;0;0;0;0;0;0;-56.19237;0;4.267506;0;True;;True;False;True;True;left;left;;0.08704451;0.2961937;0.05198434;184.2675;21.84564;-0.04350656;0.3147491;184.2675;4.267506;0;0;13.99216;
MW;2023/03/10_14:31:49.901;0.1058235;0.331013;0.230005;0.5315174;0.331013;0.03333665;0.5315174;0;0;0;0;0;0;0;0;0;0.03882512;0;0;0;0;0;0;0;0;0;0;0;0;0.04345298;0.1314938;-0.02080476;271.8997;333.2374;35.50488;0;0.1604278;0.2372839;-0.09939551;283.7412;6.006863;12.43789;0;0;0;0;0;0;0;-56.27558;0;358.8058;0;True;;True;False;True;True;left;left;;0.09446074;0.3189094;0.05893358;178.8058;23.24052;-0.05760232;0.3524321;178.8058;358.8058;0;0;13.70959;
MW;2023/03/10_14:31:49.902;0.1247005;0.330927;0.230005;0.5338212;0.330927;0.03333665;0.5338212;0;0;0;0;0;0;0;0;0;0.1095718;0;0;0;0;0;0;0;0;0;0;0;0;0.04360664;0.1330585;-0.02237964;273.1186;334.1342;34.96064;0;0.166105;0.2260284;-0.08744228;280.7417;4.049637;13.98111;0;0;0;0;0;0;0;-56.44288;0;357.8627;0;True;;True;False;True;True;left;left;;0.1010847;0.3443865;0.05995214;177.8627;23.83145;-0.05944563;0.3926011;177.8627;357.8627;0;0;13.66664;
MW;2023/03/10_14:31:49.902;0.144577;0.3306342;0.230005;0.5363322;0.3306342;0.03333665;0.5363322;0;0;0;0;0;0;0;0;0;0.1221298;0;0;0;0;0;0;0;0;0;0;0;0;0.044595;0.1321816;-0.02681828;274.1265;347.0062;21.88169;0;0.1728407;0.214561;-0.07539034;278.5058;3.169866;14.55447;0;0;0;0;0;0;0;-56.61814;0;353.3501;0;True;;True;False;True;True;left;left;;0.1108446;0.3698315;0.07354672;173.3501;25.22757;-0.08463988;0.4294763;173.3501;353.3501;0;0;13.39112;
MW;2023/03/10_14:31:49.902;0.1918068;0.3300983;0.230005;0.541406;0.3300983;0.03333665;0.541406;0;0;0;0;0;0;0;0;0;0.1271936;0;0;0;0;0;0;0;0;0;0;0;0;0.04476929;0.1334517;-0.02934217;270.5226;290.2433;78.49557;0;0.1790204;0.2023306;-0.0629518;276.2261;0.9401227;16.07976;0;0;0;0;0;0;0;-56.98491;0;353.9712;0;True;;True;False;True;True;left;left;;0.1061204;0.3548167;0.0696651;173.9712;25.51872;-0.07211673;0.3728906;173.9712;353.9712;0;0;12.91333;
MW;2023/03/10_14:31:49.902;0.2159538;0.3301595;0.230005;0.5440594;0.3301595;0.03333665;0.5440594;0;0;0;0;0;0;0;0;0;0.1080223;0;0;0;0;0;0;0;0;0;0;0;0;0.04374039;0.1313238;-0.03394866;272.5061;340.0068;28.92193;0;0.1854451;0.1923113;-0.04989445;273.7943;0.2716741;15.92775;0;0;0;0;0;0;0;-57.17525;0;1.320343;0;True;;True;False;True;True;left;left;;0.116371;0.3824334;0.08305074;181.3203;25.70965;-0.09542938;0.4199096;181.3203;1.320343;0;0;12.58994;
MW;2023/03/10_14:31:49.902;0.238884;0.3304058;0.230005;0.5468951;0.3304058;0.03333665;0.5468951;0;0;0;0;0;0;0;0;0;0.1099124;0;0;0;0;0;0;0;0;0;0;0;0;0.04277563;0.1316638;-0.03804708;272.3612;341.0167;27.85312;0;0.191451;0.1816442;-0.03692031;271.423;346.0634;29.33436;0;0;0;0;0;0;0;-57.39388;0;4.964185;0;True;;True;False;True;True;left;left;;0.1248045;0.4062651;0.09295293;184.9642;25.48877;-0.1108904;0.4559211;184.9642;4.964185;0;0;12.1483;
MW;2023/03/10_14:31:49.902;0.2559967;0.3307806;0.230005;0.5499235;0.3307806;0.03333665;0.5499235;0;0;0;0;0;0;0;0;0;0.1241398;0;0;0;0;0;0;0;0;0;0;0;0;0.04181504;0.1325893;-0.04251218;271.6742;308.8475;60.15719;0;0.1979222;0.1723595;-0.02313566;271.2203;218.3522;155.9347;0;0;0;0;0;0;0;-57.63447;0;7.056244;0;True;;True;True;True;True;left;left;;0.1337923;0.4317541;0.103415;187.0562;25.40338;-0.1266106;0.4926415;187.0562;7.056244;0;0;11.64849;
