AverageFeet;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left
MW;2023/03/06_15:35:58.822;0.2478561;-0.0781797;0.230005;0.9674437;0.1254743;0.01858759;1.257893;0;0;0;-0.2034508;0.04423703;-0.288104;347.1357;272.5928;0.3160384;0.2661971;0;0;0;0;0;0;0;0;0;0;0;0;0.03661084;0.1337714;0.02928829;272.189;340.069;20.84584;-0.3057257;0.4062254;0.3070087;-0.2895659;291.457;344.8686;22.10148;-0.1776878;0;0;0;0;0;0;-113.5577;0;4.571673;0;True;;True;False;True;True;left;left;;0.214575;0.4995202;0.3587799;
MW;2023/03/06_15:35:58.822;0.2656841;-0.07797657;0.230005;0.969789;0.1256637;0.01864362;1.260237;0;0;0;-0.2034829;0.0441272;-0.2881476;347.1454;272.5872;0.3290383;-0.2607955;0;0;0;0;0;0;0;0;0;0;0;0;0.03600395;0.1342559;0.02174759;272.1317;284.9344;76.44893;-0.4027706;0.4076087;0.3244109;-0.2930907;291.8039;346.5989;21.0256;-0.2201419;0;0;0;0;0;0;-113.7722;0;4.205968;0;True;;True;False;True;True;left;left;;0.2116327;0.4855513;0.3609794;
MW;2023/03/06_15:35:58.822;0.2828579;-0.07761402;0.230005;0.974406;0.1261128;0.01863235;1.264859;0;0;0;-0.2034545;0.04411585;-0.2881372;347.1345;272.5899;0.3278982;-0.2808373;0;0;0;0;0;0;0;0;0;0;0;0;0.03355098;0.1319871;0.01292729;272.5816;339.9349;21.55574;-0.4627968;0.4079498;0.3440466;-0.2917638;294.1019;348.3667;20.10544;-0.1291471;0;0;0;0;0;0;-114.1943;0;5.692947;0;True;;True;False;True;True;left;left;;0.2074395;0.4504891;0.3792689;
MW;2023/03/06_15:35:58.822;0.3042698;-0.07716404;0.230005;0.9789784;0.1265416;0.01864755;1.269305;0;0;0;-0.2034779;0.044083;-0.2881198;347.1432;272.5824;0.3288691;-0.2260603;0;0;0;0;0;0;0;0;0;0;0;0;0.03327572;0.1323292;0.008378029;271.3097;16.7233;343.609;-0.06982791;0.4095116;0.3626673;-0.2875913;297.5214;352.9262;16.43442;-0.1830471;0;0;0;0;0;0;-114.6063;0;5.525426;0;True;;True;False;True;True;left;left;;0.1974553;0.4260828;0.3637386;
MW;2023/03/06_15:35:58.822;0.326376;-0.07671069;0.2300051;0.9832965;0.1269993;0.01862639;1.273475;0;0;0;-0.2034595;0.0441127;-0.2880988;347.1241;272.5968;0.3290058;-0.2019077;0;0;0;0;0;0;0;0;0;0;0;0;0.03307104;0.1314967;0.006980896;270.6606;285.7289;74.74683;0.1277736;0.4115481;0.3767773;-0.285197;299.7553;356.8427;13.89455;-0.1177893;0;0;0;0;0;0;-114.9958;0;6.205951;0;True;;True;False;True;True;left;left;;0.1854964;0.3984637;0.343522;
MW;2023/03/06_15:35:58.822;0.4017105;-0.07522628;0.230005;0.9961289;0.1284317;0.01857805;1.285651;0;0;0;-0.2034838;0.04427748;-0.2880348;347.1373;272.5932;0.3254854;-0.1861373;0;0;0;0;0;0;0;0;0;0;0;0;0.03313589;0.1314948;0.004482985;271.7267;319.9579;40.97299;0;0.4135382;0.3819945;-0.2879643;297.3904;357.3985;14.00614;0;0;0;0;0;0;0;-116.1497;0;6.679644;0;True;;True;False;True;True;left;left;;0.1347678;0.2898047;0.2492666;
MW;2023/03/06_15:35:58.822;0.4248447;-0.07481903;0.2300051;0.9992054;0.1287765;0.01863629;1.288535;0;0;0;-0.2033446;0.04410782;-0.2879634;347.1377;272.5814;0.3363645;-0.1200346;0;0;0;0;0;0;0;0;0;0;0;0;0.03367352;0.1320214;0.001335382;271.9091;330.3618;30.73825;-0.154912;0.4168694;0.3859358;-0.2867672;294.7008;357.1502;14.53556;0.2045629;0;0;0;0;0;0;-116.4162;0;6.829509;0;True;;True;False;True;True;left;left;;0.129643;0.278489;0.240083;
MW;2023/03/06_15:35:58.822;0.444643;-0.07447466;0.230005;1.002002;0.1291277;0.01862252;1.291424;0;0;0;-0.2034241;0.04413623;-0.2879724;347.149;272.5791;0.3390711;-0.1330415;0;0;0;0;0;0;0;0;0;0;0;0;0.03262806;0.1320963;-0.002757788;272.2681;334.0043;27.13392;-0.2631308;0.4207028;0.3899773;-0.2785387;296.0153;359.317;12.61285;0.3578387;0;0;0;0;0;0;-116.6762;0;6.921457;0;True;;True;False;True;True;left;left;;0.1316203;0.2910755;0.2354057;
MW;2023/03/06_15:35:58.822;0.4615021;-0.07429637;0.2300051;1.003452;0.1293086;0.01859194;1.292943;0;0;0;-0.2035042;0.0442036;-0.2879388;347.1411;272.5819;0.3360214;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03251898;0.1316581;-0.006798267;272.184;326.0493;35.1279;-0.3637756;0.423183;0.389538;-0.2717887;296.0215;354.7583;16.45759;0.6472131;0;0;0;0;0;0;-116.8078;0;6.790507;0;True;;True;False;True;True;left;left;;0.1376766;0.3088824;0.2418242;
MW;2023/03/06_15:35:58.822;0.4819126;-0.07390104;0.230005;1.00762;0.1299059;0.01860976;1.298179;0;0;0;-0.2034802;0.04418279;-0.2879385;347.1371;272.5937;0.3327996;-0.1660348;0;0;0;0;0;0;0;0;0;0;0;0;0.0345819;0.1323497;-0.01020288;272.2183;326.7644;34.22861;-0.1762865;0.3478714;0.3283422;-0.2032973;293.5024;352.8172;18.01301;0.9458643;0;0;0;0;0;0;-117.1814;0;6.457963;0;True;;True;False;True;True;left;left;;0.2382601;0.7173278;0.2357125;
MW;2023/03/06_15:35:58.822;0.5211658;-0.07288586;0.230005;1.015691;0.1308523;0.01861292;1.306395;0;0;0;-0.2034247;0.0441644;-0.2880011;347.1323;272.5819;0.3460127;-0.2263035;0;0;0;0;0;0;0;0;0;0;0;0;0.0344249;0.1332755;-0.0157901;272.4225;317.7505;43.60353;0;0.361717;0.3266015;-0.190683;291.9678;353.655;17.29657;0;0;0;0;0;0;0;-117.919;0;6.613736;0;True;;True;False;True;True;left;left;;0.2449031;0.7534116;0.2262009;
MW;2023/03/06_15:35:58.822;0.5397587;-0.07225116;0.230005;1.02122;0.1314761;0.01861906;1.312083;0;0;0;-0.2034057;0.04415848;-0.2879735;347.1381;272.5729;0.3489859;-0.2766831;0;0;0;0;0;0;0;0;0;0;0;0;0.03440619;0.1342683;-0.02150631;272.2594;357.4899;3.183085;-0.3613003;0.3715371;0.319859;-0.1756718;289.6426;352.7382;18.02459;1.16265;0;0;0;0;0;0;-118.4182;0;6.088692;0;True;;True;False;True;True;left;left;;0.2606525;0.8111278;0.2314823;
MW;2023/03/06_15:35:58.822;0.557972;-0.07155229;0.230005;1.026983;0.1321133;0.01860261;1.317883;0;0;0;-0.2033759;0.04415342;-0.2879363;347.1342;272.5807;0.3460317;-0.3216595;0;0;0;0;0;0;0;0;0;0;0;0;0.03513455;0.1349139;-0.02499962;272.1502;307.9077;53.4244;-0.1850824;0.368072;0.3071432;-0.1544579;286.6692;349.9864;20.37076;0.9329489;0;0;0;0;0;0;-118.941;0;6.170443;0;True;;True;False;True;True;left;left;;0.2630149;0.8273641;0.2246953;
MW;2023/03/06_15:35:58.822;0.5763798;-0.07126257;0.230005;1.029947;0.1324148;0.01862073;1.320844;0;0;0;-0.20342;0.0442275;-0.287921;347.1497;272.5786;0.3331064;-0.3184081;0;0;0;0;0;0;0;0;0;0;0;0;0.03491151;0.1353681;-0.03138947;272.6959;332.0613;29.01503;-0.3141967;0.3646212;0.2924216;-0.1324458;283.7082;346.0373;23.5304;1.122011;0;0;0;0;0;0;-119.204;0;5.588458;0;True;;True;False;True;True;left;left;;0.2678167;0.8420964;0.2291704;
MW;2023/03/06_15:35:58.822;0.5939541;-0.07071152;0.230005;1.036051;0.1330199;0.01859802;1.327246;0;0;0;-0.2033901;0.04424733;-0.2879495;347.1415;272.5836;0.3445743;-0.3697345;0;0;0;0;0;0;0;0;0;0;0;0;0.03327096;0.1328113;-0.03999102;273.5161;344.6528;16.39194;-0.5186008;0.3573589;0.2762792;-0.1084768;280.3477;338.8453;30.37394;1.625598;0;0;0;0;0;0;-119.7549;0;5.33002;0;True;;True;False;True;True;left;left;;0.295723;0.924033;0.2588589;
MW;2023/03/06_15:35:58.822;0.6156349;-0.07009208;0.230005;1.042683;0.133612;0.01861203;1.333943;0;0;0;-0.203407;0.04415627;-0.2878897;347.1369;272.5789;0.3448859;-0.3200139;0;0;0;0;0;0;0;0;0;0;0;0;0.03264785;0.1313076;-0.0485121;272.0919;345.9746;14.93741;-0.4735735;0.3540683;0.2612855;-0.08453476;277.4988;329.1525;39.66681;0.9715076;0;0;0;0;0;0;-120.3516;0;4.982357;0;True;;True;False;True;True;left;left;;0.3040408;0.9447751;0.2713882;
MW;2023/03/06_15:35:58.822;0.6375389;-0.06938757;0.230005;1.049322;0.1341935;0.01863462;1.340748;0;0;0;-0.2033226;0.04408227;-0.288069;347.1375;272.5806;0.3469077;-0.3080147;0;0;0;0;0;0;0;0;0;0;0;0;0.03255725;0.1305935;-0.05449033;271.8049;303.9003;57.22906;-0.1771476;0.3542728;0.2486393;-0.06148314;274.7637;308.3477;60.15768;0.9412734;0;0;0;0;0;0;-120.9636;0;4.865276;0;True;;True;False;True;True;left;left;;0.3066317;0.9554785;0.2710481;
MW;2023/03/06_15:35:58.822;0.6773815;-0.06861459;0.230005;1.059592;0.1350085;0.01864761;1.351013;0;0;0;-0.203357;0.04406843;-0.2881024;347.1346;272.5634;0.3425218;-0.3018762;0;0;0;0;0;0;0;0;0;0;0;0;0.03203142;0.1313455;-0.06561852;271.9353;302.051;58.95908;0;0.3524543;0.237432;-0.03827298;273.9619;266.6989;101.4688;0;0;0;0;0;0;0;-121.8972;0;4.582854;0;True;;True;False;True;True;left;left;;0.2996295;0.9194538;0.2790642;
MW;2023/03/06_15:35:58.822;0.6963043;-0.06812415;0.230005;1.066257;0.135514;0.0186283;1.357684;0;0;0;-0.2033692;0.04411411;-0.2880813;347.1501;272.5684;0.3478132;-0.3497616;0;0;0;0;0;0;0;0;0;0;0;0;0.03257179;0.1337004;-0.07466328;272.5964;317.3887;43.69069;-0.4860318;0.3563071;0.2306156;-0.01897061;275.2467;232.5704;135.1945;0.8779094;0;0;0;0;0;0;-122.4967;0;4.374151;0;True;;True;False;True;True;left;left;;0.3021115;0.9161528;0.2922931;
MW;2023/03/06_15:35:58.822;0.7145519;-0.06769101;0.230005;1.073048;0.1360038;0.01859468;1.364472;0;0;0;-0.2034875;0.04420548;-0.2879773;347.1401;272.5977;0.3332887;-0.3714854;0;0;0;0;0;0;0;0;0;0;0;0;0.03282809;0.1339004;-0.08407724;271.9793;336.5084;24.18343;-0.4569787;0.3551894;0.2223146;0.00210619;276.9811;217.7616;149.8071;0.8257031;0;0;0;0;0;0;-123.1045;0;4.035398;0;True;;True;False;True;True;left;left;;0.3066226;0.9208953;0.305595;
MW;2023/03/06_15:35:58.823;0.7333279;-0.06748377;0.230005;1.076495;0.1362438;0.01860958;1.367892;0;0;0;-0.2034488;0.04420663;-0.2879963;347.1408;272.582;0.3446694;-0.4008724;0;0;0;0;0;0;0;0;0;0;0;0;0.03285098;0.1342716;-0.09272802;271.8826;324.8953;36.06236;-0.5733718;0.3603064;0.2196283;0.01800704;278.4858;209.2343;158.2315;0.8034732;0;0;0;0;0;0;-123.411;0;4.095707;0;True;;True;False;True;True;left;left;;0.308502;0.9150242;0.3189838;
MW;2023/03/06_15:35:58.823;0.7508335;-0.06693824;0.2300051;1.083475;0.1367551;0.01866746;1.375023;0;0;0;-0.2033548;0.04408498;-0.2881508;347.136;272.581;0.3516052;-0.4208638;0;0;0;0;0;0;0;0;0;0;0;0;0.03502536;0.1322188;-0.1033148;271.6519;300.2755;60.82197;-0.4416035;0.3562865;0.2133188;0.03456187;279.6741;200.5546;166.8057;0.541371;0;0;0;0;0;0;-124.043;0;4.121704;0;True;;True;False;True;True;left;left;;0.3197846;0.934473;0.3446656;
MW;2023/03/06_15:35:58.823;0.7705574;-0.0663324;0.230005;1.09031;0.1372418;0.01864707;1.381948;0;0;0;-0.2033102;0.04408138;-0.2881918;347.1452;272.5776;0.3462809;-0.3785496;0;0;0;0;0;0;0;0;0;0;0;0;0.03358614;0.1318572;-0.111063;272.7762;322.2309;38.98104;-0.5861986;0.357278;0.2097013;0.04659224;280.8745;194.3811;172.6657;0.452432;0;0;0;0;0;0;-124.6762;0;4.05527;0;True;;True;False;True;True;left;left;;0.3110465;0.8979691;0.3462171;
MW;2023/03/06_15:35:58.823;0.7928944;-0.06592157;0.230005;1.09725;0.1376694;0.01861352;1.388837;0;0;0;-0.2034575;0.04417109;-0.2880523;347.1408;272.5844;0.3421955;-0.3068754;0;0;0;0;0;0;0;0;0;0;0;0;0.03145838;0.1312556;-0.117914;272.6317;344.931;15.96207;-0.3448002;0.3468299;0.2117069;0.06314564;283.1418;219.9404;146.5767;1.29076;0;0;0;0;0;0;-125.2951;0;3.340452;0;True;;True;False;True;True;left;left;;0.3131028;0.8986664;0.353745;
MW;2023/03/06_15:35:58.823;0.8330517;-0.06537995;0.230005;1.10752;0.1382213;0.01861542;1.39871;0;0;0;-0.2034206;0.04415751;-0.2880296;347.1417;272.58;0.3412313;0.3068265;0;0;0;0;0;0;0;0;0;0;0;0;0.03205121;0.1310225;-0.1274695;271.4662;319.9844;40.43162;0;0.3429229;0.2067571;0.067137;280.2448;208.8284;157.6551;0;0;0;0;0;0;0;-126.2124;0;3.272204;0;True;;True;False;True;True;left;left;;0.2848834;0.7941774;0.3453563;
MW;2023/03/06_15:35:58.823;0.853672;-0.06505805;0.2300051;1.113798;0.1385488;0.01860666;1.404805;0;0;0;-0.2034176;0.04420338;-0.2880175;347.1505;272.5818;0.3298218;-0.2832217;0;0;0;0;0;0;0;0;0;0;0;0;0.03300047;0.1316838;-0.1350287;273.071;314.6453;46.49527;-0.3331719;0.3420428;0.2081316;0.06968307;279.5377;205.2489;159.9862;0.1363904;0;0;0;0;0;0;-126.7755;0;3.068508;0;True;;True;False;True;True;left;left;;0.2706396;0.7361652;0.3463931;
MW;2023/03/06_15:35:58.823;0.8712425;-0.06470789;0.230005;1.119834;0.1388269;0.01859224;1.411016;0;0;0;-0.2034148;0.04423576;-0.2880641;347.1429;272.5757;0.3448798;-0.341109;0;0;0;0;0;0;0;0;0;0;0;0;0.03173864;0.1315832;-0.1465912;272.9684;343.6549;17.01288;-0.6339998;0.3206731;0.1967542;0.076617;278.5518;206.6697;157.5768;0.8042111;0;0;0;0;0;0;-127.3233;0;2.347597;0;True;;True;False;True;True;left;left;;0.2818211;0.7627907;0.3644938;
MW;2023/03/06_15:35:58.823;0.8898926;-0.0644509;0.230005;1.125954;0.1390693;0.01859945;1.41706;0;0;0;-0.2034539;0.04422151;-0.2881054;347.1394;272.5897;0.3390538;0.3142425;0;0;0;0;0;0;0;0;0;0;0;0;0.03303862;0.1327538;-0.1543034;272.9052;311.6876;49.09827;-0.335564;0.3231642;0.2002475;0.07119179;277.5544;217.4121;146.1787;-0.3493748;0;0;0;0;0;0;-127.879;0;2.087445;0;True;;True;False;True;True;left;left;;0.2695863;0.7150136;0.3633317;
MW;2023/03/06_15:35:58.823;0.9079914;-0.06438456;0.230005;1.128954;0.1391747;0.01860559;1.420598;0;0;0;-0.203497;0.04419941;-0.2880128;347.1387;272.5761;0.3515878;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03199911;0.1338124;-0.1638663;272.6271;312.718;48.19472;-0.8657305;0.2808031;0.1765306;0.08891201;275.3525;231.6021;130.992;4.132625;0;0;0;0;0;0;-128.1481;0;1.705868;0;True;;True;True;True;True;left;left;;0.3185865;0.8858942;0.3884516;
MW;2023/03/06_15:35:58.823;0.9269447;-0.06426194;0.230005;1.13607;0.1393248;0.01857674;1.427622;0;0;0;-0.2035856;0.04423907;-0.2879567;347.1494;272.5818;0.3438406;0.392521;0;0;0;0;0;0;0;0;0;0;0;0;0.0312252;0.1360316;-0.1767359;273.9349;344.1455;16.99173;-0.5653283;0.2703016;0.1723921;0.08553338;273.9101;253.9286;107.1595;0.7845368;0;0;0;0;0;0;-128.7806;0;1.112715;0;True;;True;True;True;True;left;left;;0.3166812;0.856963;0.409762;
MW;2023/03/06_15:35:58.823;0.9485817;-0.06424338;0.230005;1.143118;0.1393898;0.01859528;1.434484;0;0;0;-0.2036103;0.0442145;-0.2879011;347.1437;272.5754;0.3406572;0.3547109;0;0;0;0;0;0;0;0;0;0;0;0;0.03111601;0.1360791;-0.187933;273.7338;336.6306;23.9624;-0.5737895;0.272999;0.1733465;0.07828903;273.9385;293.3743;66.52924;-0.3174281;0;0;0;0;0;0;-129.4063;0;0.2953756;0;True;;True;True;True;True;left;left;;0.3066128;0.8073044;0.4191468;
MW;2023/03/06_15:35:58.823;0.9871712;-0.06410548;0.230005;1.153358;0.1394285;0.01862741;1.444422;0;0;0;-0.203525;0.04413751;-0.2878587;347.1353;272.5856;0.3415557;0.3096051;0;0;0;0;0;0;0;0;0;0;0;0;0.03102708;0.138191;-0.1977718;274.5656;342.8191;17.92579;0;0.2716919;0.1726103;0.06383419;273.246;252.5172;107.0332;0;0;0;0;0;0;0;-130.315;0;0.1605926;0;True;;True;True;True;True;left;left;;0.2885138;0.7533835;0.4006716;
MW;2023/03/06_15:35:58.823;1.006714;-0.06398733;0.230005;1.159713;0.1395815;0.01861793;1.450765;0;0;0;-0.2035169;0.04414376;-0.2879046;347.1467;272.5773;0.3476528;0.3038953;0;0;0;0;0;0;0;0;0;0;0;0;0.03023338;0.1412683;-0.2064413;275.0544;329.3085;31.87147;-0.3743086;0.2632251;0.1674078;0.06296754;273.0887;291.7717;69.20014;-0.1528161;0;0;0;0;0;0;-130.8911;0;1.139622;0;True;;True;True;True;True;left;left;;0.2815622;0.7258382;0.4004105;
MW;2023/03/06_15:35:58.823;1.02659;-0.06389922;0.230005;1.165899;0.1396905;0.0186125;1.457096;0;0;0;-0.203511;0.04415336;-0.2880007;347.1498;272.5748;0.3543456;0.3111086;0;0;0;0;0;0;0;0;0;0;0;0;0.02883863;0.1485131;-0.2190974;276.3703;345.4411;15.75058;-0.4190007;0.2495074;0.1613996;0.06062913;273.9437;292.7831;68.32978;1.251464;0;0;0;0;0;0;-131.4523;0;1.221916;0;True;;True;True;True;True;left;left;;0.2883254;0.7364437;0.4168578;
MW;2023/03/06_15:35:58.823;1.048908;-0.06373525;0.230005;1.172214;0.1398013;0.01862794;1.463379;0;0;0;-0.2034956;0.04411504;-0.2880725;347.1482;272.5825;0.3393445;0.3320396;0;0;0;0;0;0;0;0;0;0;0;0;0.03007221;0.1566479;-0.2274244;279.1825;348.1397;12.81958;-0.420874;0.2524368;0.1626468;0.05211282;274.4971;264.924;95.70718;-0.2667594;0;0;0;0;0;0;-132.0247;0;0.8653411;0;True;;True;True;True;True;left;left;;0.2799531;0.7062535;0.4135588;
MW;2023/03/06_15:35:58.823;1.072021;-0.06369768;0.230005;1.178406;0.1399029;0.01861715;1.469404;0;0;0;-0.203497;0.04416917;-0.2879945;347.1333;272.5722;0.3411171;0.2586704;0;0;0;0;0;0;0;0;0;0;0;0;0.02972722;0.1633799;-0.2331809;281.706;346.7076;14.14403;-0.323322;0.2513938;0.1616707;0.04443479;274.5583;274.7777;86.25388;-0.3774989;0;0;0;0;0;0;-132.5765;0;1.091073;0;True;;True;True;True;True;right;right;;0.2686863;0.6754559;0.3992893;
MW;2023/03/06_15:35:58.823;1.094662;-0.06350285;0.230005;1.184247;0.1400204;0.01861733;1.475124;0;0;0;-0.2034171;0.04415698;-0.2880294;347.135;272.5751;0.3493378;0.2613529;0;0;0;0;0;0;0;0;0;0;0;0;0.02886009;0.1728864;-0.2391751;283.5783;352.2681;8.451212;-0.2661368;0.2527982;0.158211;0.04193139;274.4731;277.003;84.59377;0.02106707;0;0;0;0;0;0;-133.1059;0;1.290432;0;True;;True;True;True;True;right;right;;0.2526917;0.6237689;0.386998;
