dt,leftfoot_px,leftfoot_py,leftfoot_pz,leftfoot_rx,leftfoot_ry,leftfoot_rz,rightfoot_px,rightfoot_py,rightfoot_pz,rightfoot_rx,rightfoot_ry,rightfoot_rz,hip_px,hip_py,hip_pz,hip_rx,hip_ry,hip_rz,direction_px,direction_py,direction_pz,direction_rx,direction_ry,direction_rz,head_px,head_py,head_pz,head_rx,head_ry,head_rz,locomotionPoint_px,locomotionPoint_py,locomotionPoint_pz,locomotionPoint_rx,locomotionPoint_ry,locomotionPoint_rz,
0.0276261,0.03130007,0.1336215,0.1052897,272.9716,298.8707,61.7831,0.3557914,0.1962531,-0.1685039,277.7705,285.7489,77.19656,0,0,0,0,0,0,-0.2034259,-0.01860833,-0.2881372,0,1.872468,0,-0.2034259,0.04417944,-0.2881372,347.1474,272.5958,0.3290199,0.1228738,0.01861119,1.191677,0,0,0,
0.0204589,0.03194702,0.1332998,0.107197,274.481,301.3041,59.46915,0.3588821,0.197119,-0.1742022,276.653,286.7024,76.48094,0,0,0,0,0,0,-0.2034419,-0.01861119,-0.288135,0,2.060759,0,-0.2034419,0.04417346,-0.288135,347.1436,272.598,0.3360891,0.122984,0.01861268,1.194741,0,0,0,
0.0094269,0.03359771,0.1358042,0.1076648,275.4441,320.794,40.4425,0.3666344,0.2005861,-0.1808254,277.1074,280.6013,82.47604,0,0,0,0,0,0,-0.203395,-0.01861268,-0.2881999,0,2.25058,0,-0.203395,0.04411784,-0.2881999,347.1461,272.5958,0.3248365,0.1231043,0.01863974,1.197801,0,0,0,
0.0087933,0.03418279,0.1367016,0.1063805,275.6137,356.1233,4.969192,0.3699443,0.2012558,-0.1873546,277.3873,287.4117,75.63369,0,0,0,0,0,0,-0.203299,-0.01863974,-0.2883474,0,2.140226,0,-0.203299,0.04404777,-0.2883474,347.1499,272.5809,0.3295783,0.123217,0.01866126,1.200817,0,0,0,
0.0087927,0.03328824,0.1340714,0.1022613,273.162,355.5061,5.771917,0.373081,0.2022548,-0.1929584,277.4924,281.1976,82.28514,0,0,0,0,0,0,-0.2033067,-0.01866126,-0.288335,0,2.418071,0,-0.2033067,0.04403334,-0.288335,347.1391,272.5981,0.3323656,0.1233435,0.01865768,1.203814,0,0,0,
0.0106903,0.03348279,0.1317298,0.09864497,273.3926,348.2905,13.14963,0.375861,0.2033365,-0.1985829,277.8087,287.0097,76.33929,0,0,0,0,0,0,-0.2033079,-0.01865768,-0.2883418,0,2.46729,0,-0.2033079,0.0440291,-0.2883418,347.1422,272.5987,0.3218032,0.1234716,0.01866168,1.206785,0,0,0,
0.0085962,0.03419423,0.1295772,0.09314585,273.0452,350.6899,10.45352,0.3794588,0.2059784,-0.2051098,277.2924,287.834,75.3088,0,0,0,0,0,0,-0.2032829,-0.01866168,-0.2883157,0,2.207684,0,-0.2032829,0.04403618,-0.2883157,347.1418,272.5863,0.331125,0.1235866,0.01865608,1.20977,0,0,0,
0.0089964,0.03269267,0.1306813,0.08855486,270.945,348.6556,12.40118,0.3816715,0.2075491,-0.2108847,277.3033,286.7434,76.5845,0,0,0,0,0,0,0.1252983,5.960464E-08,0.3258364,0,2.245459,0,-0.2032775,0.04405405,-0.2883405,347.1502,272.5955,0.3262087,0.1235866,0.01865608,1.20977,0,0,0,
0.0083478,0.03262711,0.1338084,0.08532429,273.6706,346.666,14.77787,0.3838732,0.2088051,-0.2166538,277.4897,287.3988,75.64079,0,0,0,0,0,0,-0.2033156,-0.01865608,-0.2882359,0,2.31559,0,-0.2033156,0.04407541,-0.2882359,347.1489,272.5911,0.3149765,0.1237116,0.01863927,1.21286,0,0,0,
0.0098647,0.03260469,0.1322899,0.08040714,274.6748,345.8521,15.45645,0.3861927,0.210393,-0.2233583,277.6483,290.1851,73.35347,0,0,0,0,0,0,-0.2033274,-0.01863927,-0.288236,0,2.519517,0,-0.2033274,0.04410359,-0.288236,347.1491,272.5993,0.3289406,0.1238473,0.01863354,1.215945,0,0,0,
