AverageFeet;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left
MW;2023/03/06_15:42:49.226;7.178303;-0.3396589;0.230005;2.687035;-0.1363294;0.01863527;2.975244;0;0;0;-0.2033295;0.04409712;-0.2882098;347.1564;272.5919;0.3423765;0.008264293;0;0;0;0;0;0;0;0;0;0;0;0;0.1206646;0.1347225;-0.2632735;272.0508;294.9789;323.5246;0;0.197993;0.09861493;-0.03605247;271.1616;122.7646;157.1692;0;0;0;0;0;0;0;-268.0529;0;269.2091;0;True;;True;False;True;False;right;right;;0.07574697;0.1078131;0.1951748;
MW;2023/03/06_15:42:49.226;7.198408;-0.3396589;0.230005;2.687035;-0.1363294;0.01864868;2.975244;0;0;0;-0.2032425;0.04404533;-0.2882216;347.1553;272.5938;0.3271544;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1209979;0.1363945;-0.2591307;273.001;127.6879;130.4134;-0.1826583;0.2015567;0.09839177;-0.03610849;270.9991;97.44199;182.4283;-0.1505017;0;0;0;0;0;0;-268.0529;0;268.9689;0;True;;True;False;True;False;right;right;;0.07612412;0.1099475;0.194549;
MW;2023/03/06_15:42:49.226;7.215784;-0.3394983;0.230005;2.687066;-0.1363294;0.01865;2.975244;0;0;0;-0.2031476;0.04404747;-0.2881796;347.1711;272.5888;0.3246688;-0.009235297;0;0;0;0;0;0;0;0;0;0;0;0;0.1203283;0.1386161;-0.2618551;277.8605;294.8618;322.3283;-0.372728;0.2050753;0.09785247;-0.03822708;270.8584;104.5612;175.3513;-0.1350084;0;0;0;0;0;0;-268.0529;0;268.4538;0;True;;True;False;True;False;right;right;;0.08744398;0.1241263;0.2256496;
MW;2023/03/06_15:42:49.226;7.234131;-0.3395103;0.230005;2.687068;-0.1363294;0.01866937;2.975244;0;0;0;-0.2031865;0.04399767;-0.2881738;347.1591;272.5831;0.3339237;-0.002281784;0;0;0;0;0;0;0;0;0;0;0;0;0.1197288;0.1385183;-0.2611279;273.7016;273.4959;344.2447;0.03262581;0.2082146;0.09811044;-0.03925562;270.7977;94.31347;186.1402;-0.141719;0;0;0;0;0;0;-268.0529;0;269.0923;0;True;;True;False;True;False;right;right;;0.08360133;0.1266456;0.2077597;
MW;2023/03/06_15:42:49.226;7.252584;-0.3395159;0.230005;2.68707;-0.1363294;0.01864213;2.975244;0;0;0;-0.203246;0.04405633;-0.2881553;347.1517;272.5959;0.3320578;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1209127;0.1373241;-0.2641811;273.267;266.9849;350.8438;-0.2947243;0.2104995;0.0973208;-0.04112065;270.6495;111.75;168.272;-0.2654481;0;0;0;0;0;0;-268.0529;0;268.9262;0;True;;True;False;True;False;right;right;;0.08642342;0.1335858;0.2121079;
MW;2023/03/06_15:42:49.227;7.270821;-0.3395855;0.230005;2.687118;-0.1363294;0.01867479;2.975244;0;0;0;-0.2031865;0.04402166;-0.2881929;347.1662;272.59;0.3206878;0.006671672;0;0;0;0;0;0;0;0;0;0;0;0;0.1212416;0.1370428;-0.2640339;273.2244;267.9738;349.8272;-0.01509947;0.2131145;0.09999871;-0.04070294;270.2901;230.6642;49.43645;-0.08310924;0;0;0;0;0;0;-268.0529;0;268.952;0;True;;True;False;True;False;right;right;;0.08127857;0.1320943;0.19302;
MW;2023/03/06_15:42:49.227;7.291916;-0.3395048;0.230005;2.687045;-0.1363294;0.01866716;2.975244;0;0;0;-0.2031562;0.04400928;-0.2882079;347.1691;272.6036;0.3224438;-0.009509584;0;0;0;0;0;0;0;0;0;0;0;0;0.1229742;0.1370735;-0.2633619;272.1919;261.6403;356.2754;-0.08348417;0.2162552;0.1019602;-0.04222703;270.7753;204.7585;75.39637;-0.1454937;0;0;0;0;0;0;-268.0529;0;269.0388;0;True;;True;False;True;False;right;right;;0.08033972;0.1352406;0.1861183;
MW;2023/03/06_15:42:49.227;7.314554;-0.3395025;0.230005;2.687198;-0.1363294;0.01866221;2.975244;0;0;0;-0.2031732;0.04402825;-0.2880462;347.1538;272.5941;0.3142081;-0.00117831;0;0;0;0;0;0;0;0;0;0;0;0;0.122714;0.1375272;-0.2621152;272.8855;260.3747;357.5069;0;0.216987;0.1037147;-0.04352236;271.0447;233.8352;46.36622;0;0;0;0;0;0;0;-268.0529;0;269.049;0;True;;True;False;True;False;right;right;;0.07545775;0.1284148;0.1734162;
MW;2023/03/06_15:42:49.227;7.341963;-0.3396145;0.230005;2.687128;-0.1363294;0.01867431;2.975244;0;0;0;-0.2032851;0.04397513;-0.2881161;347.1512;272.5985;0.3233872;0.00678265;0;0;0;0;0;0;0;0;0;0;0;0;0.1238915;0.1374538;-0.2617742;272.6194;262.4658;355.4254;0;0.2165115;0.1072836;-0.04449844;271.8207;231.8863;48.33524;0;0;0;0;0;0;0;-268.0529;0;269.0658;0;True;;True;False;True;False;right;right;;0.07057116;0.1205359;0.1617488;
MW;2023/03/06_15:42:49.227;7.358746;-0.3396523;0.230005;2.687119;-0.1363294;0.01863444;2.975244;0;0;0;-0.2033229;0.04414675;-0.2881258;347.1537;272.6094;0.3212729;0.004818002;0;0;0;0;0;0;0;0;0;0;0;0;0.1200646;0.1337507;-0.2650381;272.633;261.4606;356.421;0;0.2139848;0.1160626;-0.04483104;273.1296;246.4005;33.772;0;0;0;0;0;0;0;-268.0529;0;269.045;0;True;;True;False;True;False;right;right;;0.0717897;0.1196785;0.1674803;
MW;2023/03/06_15:42:49.227;7.381027;-0.3397617;0.230005;2.687066;-0.1363294;0.01863921;2.975244;0;0;0;-0.2034323;0.04408764;-0.2881787;347.1585;272.5949;0.3362196;0.002327391;0;0;0;0;0;0;0;0;0;0;0;0;0.1195607;0.1330414;-0.2625947;272.7337;262.0087;355.8951;0;0.2086542;0.1269989;-0.04570198;277.2435;263.9066;16.36928;0;0;0;0;0;0;0;-268.0529;0;269.1143;0;True;;True;False;True;False;left;left;;0.07322918;0.1311003;0.1618164;
MW;2023/03/06_15:42:49.227;7.403154;-0.3396505;0.2300051;2.687085;-0.1363294;0.01861745;2.975244;0;0;0;-0.2033211;0.04417955;-0.2881593;347.1609;272.5871;0.3418025;0.005452121;0;0;0;0;0;0;0;0;0;0;0;0;0.120303;0.133441;-0.2628572;272.6012;262.2797;355.6364;0;0.2053548;0.1340799;-0.04623532;280.5123;269.6791;10.84095;0;0;0;0;0;0;0;-268.0529;0;269.2178;0;True;;True;False;True;False;right;right;;0.0705028;0.1326061;0.1494052;
MW;2023/03/06_15:42:49.227;7.425409;-0.3397235;0.2300051;2.687064;-0.1363294;0.01864386;2.975244;0;0;0;-0.2033941;0.04405194;-0.2881804;347.156;272.6013;0.3368396;-0.005100169;0;0;0;0;0;0;0;0;0;0;0;0;0.1207703;0.1331308;-0.2624644;272.615;260.8428;357.1065;0;0.2045116;0.1395271;-0.04776847;283.8769;274.9495;5.587664;0;0;0;0;0;0;0;-268.0529;0;269.162;0;True;;True;False;True;False;left;left;;0.06615122;0.127157;0.1374478;
MW;2023/03/06_15:42:49.227;7.447815;-0.3397474;0.230005;2.687013;-0.1363294;0.01866132;2.975244;0;0;0;-0.203418;0.04400883;-0.2882313;347.1561;272.5981;0.3352977;0.003414977;0;0;0;0;0;0;0;0;0;0;0;0;0.1214476;0.1328878;-0.2621458;272.5157;262.0739;355.9156;0;0.2072675;0.1356499;-0.0495069;279.8959;273.7692;7.135145;0;0;0;0;0;0;0;-268.0529;0;269.4178;0;True;;True;False;True;False;left;left;;0.06398384;0.1286888;0.1272465;
MW;2023/03/06_15:42:49.227;7.470203;-0.3397664;0.2300051;2.687084;-0.1363294;0.01864105;2.975244;0;0;0;-0.203437;0.04410698;-0.2881601;347.153;272.5992;0.3379277;0.00250493;0;0;0;0;0;0;0;0;0;0;0;0;0.1182365;0.1340964;-0.262249;272.6232;262.1732;355.8355;0;0.2071922;0.1376414;-0.05056095;279.1414;276.6243;4.23771;0;0;0;0;0;0;0;-268.0529;0;269.3926;0;True;;True;False;True;False;right;right;;0.06230845;0.1206592;0.1285746;
MW;2023/03/06_15:42:49.227;7.498005;-0.3397745;0.230005;2.687079;-0.1363294;0.0186404;2.975244;0;0;0;-0.2034451;0.04408973;-0.2881653;347.1649;272.5797;0.3362011;0.003284166;0;0;0;0;0;0;0;0;0;0;0;0;0.1185169;0.1339681;-0.261843;272.6175;261.6539;356.3854;0;0.1916864;0.1501575;-0.05044663;279.3133;276.3923;4.372507;0;0;0;0;0;0;0;-268.0529;0;269.3592;0;True;;True;False;True;False;right;right;;0.07333298;0.175184;0.1181479;
MW;2023/03/06_15:42:49.227;7.536631;-0.3396066;0.230005;2.686965;-0.1363294;0.01863807;2.975244;0;0;0;-0.2032772;0.04409955;-0.2882789;347.1538;272.6016;0.3262184;-0.00801372;0;0;0;0;0;0;0;0;0;0;0;0;0.1189904;0.1339042;-0.2611828;272.5212;261.8626;356.2397;0;0.1808288;0.1565661;-0.05107403;280.6937;272.2177;7.354635;0;0;0;0;0;0;0;-268.0529;0;268.8109;0;True;;True;False;True;False;right;right;;0.07172939;0.1872849;0.09963262;
MW;2023/03/06_15:42:49.227;7.558685;-0.3396712;0.230005;2.687022;-0.1363294;0.01863313;2.975244;0;0;0;-0.2033418;0.04411562;-0.2882218;347.1476;272.5992;0.3255267;-0.004303876;0;0;0;0;0;0;0;0;0;0;0;0;0.1191906;0.1338866;-0.2607436;272.5721;262.0281;356.0447;0;0.174469;0.1601329;-0.05178535;281.2769;269.7884;9.026152;0;0;0;0;0;0;0;-268.0529;0;268.4338;0;True;;True;False;True;False;left;left;;0.07209108;0.1963823;0.09198199;
MW;2023/03/06_15:42:49.227;7.580875;-0.3396204;0.230005;2.687073;-0.1363294;0.01863998;2.975244;0;0;0;-0.203291;0.04408344;-0.2881712;347.1505;272.6002;0.3254507;0.003905193;0;0;0;0;0;0;0;0;0;0;0;0;0.119198;0.1347542;-0.2610652;272.6994;259.4272;358.6846;0;0.1636045;0.1642849;-0.05200279;283.2676;268.7266;8.910316;0;0;0;0;0;0;0;-268.0529;0;267.8676;0;True;;True;False;True;False;left;left;;0.07701979;0.2236901;0.08438907;
MW;2023/03/06_15:42:49.227;7.603251;-0.3405695;0.230005;2.687009;-0.1373482;0.01865;2.975199;0;0;0;-0.2032213;0.0440501;-0.2881905;347.1544;272.5937;0.3308707;-0.003229615;0;0;0;0;0;0;0;0;0;0;0;0;0.1246061;0.1337571;-0.259894;272.2642;261.045;356.7821;0;0.1567189;0.1759794;-0.06060052;284.543;270.612;6.603644;0;0;0;0;0;0;0;-268.0531;0;267.4733;0;True;;True;False;True;False;left;left;;0.08719665;0.2489699;0.09981671;
MW;2023/03/06_15:42:49.227;7.62549;-0.3415965;0.230005;2.68691;-0.1383531;0.01864767;2.975144;0;0;0;-0.2032434;0.04406937;-0.2882333;347.1458;272.5893;0.3205326;0.04252001;0;0;0;0;0;0;0;0;0;0;0;0;0.1245433;0.1359005;-0.2599096;272.595;252.3395;5.682896;0;0.1500366;0.1730399;-0.05925941;285.6148;274.4445;1.479916;0;0;0;0;0;0;0;-268.0523;0;266.8392;0;True;;True;False;True;False;left;left;;0.08604824;0.2538317;0.0903612;
MW;2023/03/06_15:42:49.227;7.653326;-0.3425458;0.230005;2.686814;-0.1393645;0.01868057;2.975076;0;0;0;-0.2031813;0.04393532;-0.2882618;347.1418;272.5953;0.3323226;0.04638937;0;0;0;0;0;0;0;0;0;0;0;0;0.1273142;0.136749;-0.2594064;272.5221;257.0178;0.9053731;0;0.1444275;0.1697023;-0.05954719;284.1235;279.667;355.1451;0;0;0;0;0;0;0;-268.0504;0;266.1685;0;True;;True;False;True;False;left;left;;0.08667098;0.2530936;0.0935903;
MW;2023/03/06_15:42:49.227;7.691811;-0.3446946;0.230005;2.686714;-0.1414299;0.01867992;2.974901;0;0;0;-0.2032647;0.0439578;-0.2881874;347.1393;272.6028;0.3267303;0.06361964;0;0;0;0;0;0;0;0;0;0;0;0;0.1282259;0.1364651;-0.2601254;272.5317;253.3996;4.400655;0;0.1271849;0.1631212;-0.06084228;280.9556;283.6178;348.6678;0;0;0;0;0;0;0;-268.0435;0;264.8827;0;True;;True;False;True;False;left;left;;0.08942306;0.2764252;0.08126706;
MW;2023/03/06_15:42:49.227;7.71423;-0.3458256;0.230005;2.686635;-0.1436062;0.01864338;2.974705;0;0;0;-0.2032797;0.04411669;-0.2881661;347.1407;272.5952;0.3128492;0.05026243;0;0;0;0;0;0;0;0;0;0;0;0;0.1302649;0.1360781;-0.2596626;272.8449;255.8572;2.100859;0;0.1152991;0.1577961;-0.06277037;281.4678;278.8213;353.1965;0;0;0;0;0;0;0;-268.0392;0;264.8554;0;True;;True;False;True;False;left;left;;0.09580792;0.3009497;0.08228196;
MW;2023/03/06_15:42:49.227;7.736475;-0.3480754;0.230005;2.686441;-0.1459102;0.01865506;2.974482;0;0;0;-0.2032876;0.04403309;-0.2881501;347.1559;272.5985;0.3248535;0.0505698;0;0;0;0;0;0;0;0;0;0;0;0;0.1329678;0.1362815;-0.2592307;272.2014;262.7681;355.0274;0;0.1040417;0.1504776;-0.06400776;279.4584;298.1213;333.3788;0;0;0;0;0;0;0;-268.0301;0;264.4541;0;True;;True;False;True;False;left;left;;0.1014958;0.3200223;0.08596098;
MW;2023/03/06_15:42:49.227;7.758755;-0.3504583;0.230005;2.686242;-0.1482947;0.01863742;2.974246;0;0;0;-0.2033252;0.04411542;-0.2881189;347.1534;272.5884;0.3259129;0.1015074;0;0;0;0;0;0;0;0;0;0;0;0;0.1368018;0.1353118;-0.2574329;273.0601;248.8357;9.125053;0;0.09573078;0.1494229;-0.06492925;279.1398;307.4082;323.6989;0;0;0;0;0;0;0;-268.0198;0;264.3434;0;True;;True;False;True;False;left;left;;0.1050624;0.3245671;0.09568257;
MW;2023/03/06_15:42:49.227;7.780945;-0.3528712;0.230005;2.686008;-0.1507158;0.01863021;2.974;0;0;0;-0.2033349;0.04412656;-0.288112;347.1485;272.5972;0.3268734;0.1073272;0;0;0;0;0;0;0;0;0;0;0;0;0.1400158;0.1363215;-0.2576547;272.8416;252.0127;5.906387;0;0.09701669;0.1525998;-0.05713856;279.9901;317.3764;313.6053;0;0;0;0;0;0;0;-268.0089;0;264.2166;0;True;;True;False;True;False;left;left;;0.1067009;0.3266776;0.1001261;
MW;2023/03/06_15:42:49.227;7.808989;-0.3555227;0.230005;2.685707;-0.1535847;0.01863426;2.973704;0;0;0;-0.2033356;0.04410314;-0.2881413;347.1426;272.5933;0.3269502;0.1092532;0;0;0;0;0;0;0;0;0;0;0;0;0.1446078;0.1345947;-0.2563601;272.6346;256.1515;1.507739;0;0.0773946;0.1261227;-0.06997931;278.5758;327.3642;303.4988;0;0;0;0;0;0;0;-267.9966;0;264.1064;0;True;;True;False;True;False;left;left;;0.126459;0.3950761;0.1107598;
MW;2023/03/06_15:42:49.227;7.827383;-0.3584673;0.2300051;2.685502;-0.1567643;0.01861566;2.973381;0;0;0;-0.2033804;0.04418053;-0.2880711;347.1516;272.5945;0.3317803;0.1484593;0;0;0;0;0;0;0;0;0;0;0;0;0.15084;0.1355569;-0.2541019;272.512;244.2589;13.39814;-0.3587296;0.05293775;0.1022987;-0.08009517;276.7029;344.7652;286.147;1.404067;0;0;0;0;0;0;-267.9832;0;264.2398;0;True;;True;False;True;False;left;left;;0.151434;0.4754976;0.1302383;
MW;2023/03/06_15:42:49.227;7.847332;-0.3618448;0.230005;2.685157;-0.1602867;0.01863176;2.973043;0;0;0;-0.2033745;0.04413683;-0.2881679;347.1458;272.5861;0.3367898;0.1858706;0;0;0;0;0;0;0;0;0;0;0;0;0.1580673;0.1375539;-0.2516751;272.5816;243.8977;14.00405;-0.411917;0.03641284;0.09343815;-0.08028603;276.795;10.45616;260.6572;1.04974;0;0;0;0;0;0;-267.9692;0;264.5492;0;True;;True;False;True;False;left;left;;0.1645208;0.5069195;0.1511639;
MW;2023/03/06_15:42:49.227;7.870134;-0.3655925;0.230005;2.684694;-0.1643034;0.01865023;2.972666;0;0;0;-0.2033189;0.04409042;-0.288245;347.1451;272.5777;0.3434099;0.1627204;0;0;0;0;0;0;0;0;0;0;0;0;0.1710284;0.136354;-0.2501709;273.3413;255.5546;2.113602;-0.7744582;0.0141679;0.07946253;-0.08677387;277.8576;31.95099;239.6823;1.024252;0;0;0;0;0;0;-267.9551;0;264.7676;0;True;;True;True;True;False;left;left;;0.1884234;0.5591241;0.1945694;
MW;2023/03/06_15:42:49.227;7.891729;-0.3699437;0.230005;2.684187;-0.1689373;0.01861256;2.972217;0;0;0;-0.2032935;0.04414694;-0.288132;347.1414;272.5943;0.3177187;0.1950698;0;0;0;0;0;0;0;0;0;0;0;0;0.1771517;0.1363862;-0.2481463;272.9935;281.8458;335.737;-0.3053627;0.02553582;0.09980083;-0.07109284;277.9027;54.05852;217.2836;0.5250106;0;0;0;0;0;0;-267.9394;0;264.5625;0;True;;True;False;True;False;left;left;;0.2094516;0.6321892;0.205617;
MW;2023/03/06_15:42:49.227;7.913862;-0.3746916;0.230005;2.683916;-0.1738055;0.01863283;2.971759;0;0;0;-0.2033231;0.04406104;-0.2880693;347.144;272.5943;0.3260766;0.1976664;0;0;0;0;0;0;0;0;0;0;0;0;0.1857288;0.1339099;-0.2459968;272.5159;263.8731;353.521;-0.5227676;0.02644181;0.1084719;-0.05680943;279.2052;56.60968;214.8699;0.4602439;0;0;0;0;0;0;-267.9234;0;264.5802;0;True;;True;False;True;False;left;left;;0.2206971;0.6574321;0.2253561;
MW;2023/03/06_15:42:49.227;7.936819;-0.3794469;0.230005;2.683341;-0.178656;0.01867348;2.97131;0;0;0;-0.2032259;0.04396717;-0.2881593;347.1414;272.593;0.323468;0.2187422;0;0;0;0;0;0;0;0;0;0;0;0;0.1909014;0.1371408;-0.2426803;273.9108;247.8517;9.848007;-0.3262796;0.01435637;0.1054921;-0.05652142;280.7983;60.83566;210.7645;0.5652158;0;0;0;0;0;0;-267.9075;0;264.848;0;True;;True;False;True;False;left;left;;0.219296;0.646432;0.2307521;
MW;2023/03/06_15:42:49.227;7.964565;-0.3842776;0.2300051;2.682912;-0.1833984;0.01867795;2.970866;0;0;0;-0.2031896;0.04397171;-0.2881704;347.1452;272.5849;0.3290288;0.1992144;0;0;0;0;0;0;0;0;0;0;0;0;0.1944659;0.1372511;-0.2409776;272.6011;257.5287;359.6956;0;0.008075953;0.1037903;-0.05646777;281.6543;62.80735;208.8629;0;0;0;0;0;0;0;-267.8936;0;264.6449;0;True;;True;False;True;False;left;left;;0.208849;0.6102546;0.2251413;
MW;2023/03/06_15:42:49.227;7.985138;-0.3891625;0.230005;2.682396;-0.1884476;0.01864004;2.970311;0;0;0;-0.2032744;0.0440364;-0.2880335;347.1474;272.5807;0.330041;0.205795;0;0;0;0;0;0;0;0;0;0;0;0;0.2008773;0.1373878;-0.2424345;273.8242;242.9131;14.58288;-0.239541;0.03654742;0.1089876;-0.05616522;279.2726;57.86784;213.4654;-0.4118781;0;0;0;0;0;0;-267.8727;0;264.579;0;True;;True;False;True;False;right;right;;0.2269195;0.6743161;0.2333618;
MW;2023/03/06_15:42:49.227;8.002998;-0.3942953;0.230005;2.681926;-0.1935602;0.01863593;2.969739;0;0;0;-0.2032667;0.04405008;-0.2880972;347.1431;272.5878;0.327666;0.2894819;0;0;0;0;0;0;0;0;0;0;0;0;0.2119665;0.1412177;-0.2414912;274.3485;253.627;3.851062;-0.5884572;0.05026293;0.1106465;-0.05091023;280.4646;32.10074;237.3258;-0.5993674;0;0;0;0;0;0;-267.8543;0;263.6694;0;True;;True;False;True;False;right;right;;0.2331798;0.6728957;0.2598237;
MW;2023/03/06_15:42:49.227;8.020836;-0.3968269;0.230005;2.681642;-0.1961326;0.01865554;2.969453;0;0;0;-0.2032752;0.04405543;-0.2881165;347.1435;272.5967;0.3252974;0.2927822;0;0;0;0;0;0;0;0;0;0;0;0;0.218822;0.141305;-0.2408035;273.9986;257.2172;0.3313554;-0.3081165;0.06378329;0.1115897;-0.04536057;280.642;23.93674;245.1016;-0.6056741;0;0;0;0;0;0;-267.8436;0;263.4808;0;True;;True;False;True;False;right;right;;0.2329432;0.6695346;0.2622383;
MW;2023/03/06_15:42:49.227;8.038168;-0.402846;0.230005;2.680908;-0.2030219;0.01864582;2.968687;0;0;0;-0.2032791;0.04404256;-0.2881342;347.1482;272.5962;0.3135579;0.3190876;0;0;0;0;0;0;0;0;0;0;0;0;0.2276547;0.1415615;-0.2398434;274.2497;234.741;23.06803;-0.2900735;0.1337169;0.1121483;-0.01696324;280.0878;14.31202;254.9249;-1.261597;0;0;0;0;0;0;-267.8193;0;263.6665;0;True;;True;False;True;False;right;right;;0.3138784;0.9639082;0.2916055;
MW;2023/03/06_15:42:49.227;8.058212;-0.4101855;0.230005;2.680058;-0.210714;0.01867998;2.967778;0;0;0;-0.2033666;0.04399368;-0.2881705;347.1537;272.5869;0.3354585;0.3832111;0;0;0;0;0;0;0;0;0;0;0;0;0.2383678;0.1423264;-0.238065;275.4815;252.5037;5.31782;-0.5614182;0.1248702;0.06595898;-0.04857755;278.2843;0.2753435;268.5998;-1.036047;0;0;0;0;0;0;-267.7882;0;263.3803;0;True;;True;True;True;False;right;right;;0.349856;1.08834;0.3110843;
MW;2023/03/06_15:42:49.228;8.080652;-0.4179772;0.230005;2.679119;-0.2185598;0.01865309;2.966842;0;0;0;-0.2033331;0.04404179;-0.2881559;347.1536;272.5845;0.3305263;0.3460925;0;0;0;0;0;0;0;0;0;0;0;0;0.2468274;0.1444383;-0.2343718;276.497;261.9767;355.3715;-0.2025384;0.1510398;0.06214023;-0.04513574;277.1978;341.0494;287.8629;-1.080173;0;0;0;0;0;0;-267.7565;0;263.0657;0;True;;True;True;True;False;right;right;;0.3546687;1.097797;0.3208781;
MW;2023/03/06_15:42:49.228;8.149284;-0.44066;0.230005;2.676414;-0.2405279;0.01868498;2.964174;0;0;0;-0.2033772;0.04395511;-0.2881558;347.153;272.5882;0.321153;0.3556044;0;0;0;0;0;0;0;0;0;0;0;0;0.25967;0.1509547;-0.2304027;276.4578;259.0761;358.2729;0;0.1747673;0.05775595;-0.0413866;277.3942;322.1072;306.835;0;0;0;0;0;0;0;-267.6646;0;263.035;0;True;;True;True;True;False;right;right;;0.294234;0.8928273;0.2841087;
MW;2023/03/06_15:42:49.228;8.170401;-0.4476528;0.230005;2.675809;-0.2483277;0.01864046;2.963466;0;0;0;-0.2033271;0.04412394;-0.2880895;347.1504;272.602;0.3282011;0.2858634;0;0;0;0;0;0;0;0;0;0;0;0;0.2650183;0.1619895;-0.2280275;280.539;251.8309;5.223567;-0.2768916;0.2241195;0.1030014;0.01315641;278.9857;350.47;280.0581;-2.635438;0;0;0;0;0;0;-267.6557;0;263.8303;0;True;;True;False;True;False;right;right;;0.3621174;1.166286;0.2821836;
MW;2023/03/06_15:42:49.228;8.191063;-0.4557516;0.230005;2.674834;-0.2566421;0.01864243;2.962607;0;0;0;-0.2033268;0.04407082;-0.2882007;347.1478;272.5933;0.3303943;0.3556609;0;0;0;0;0;0;0;0;0;0;0;0;0.2752351;0.1727877;-0.2266314;281.9909;253.2704;3.999685;-0.5802181;0.2572579;0.115979;0.03410697;276.9171;23.39272;247.3492;-1.722129;0;0;0;0;0;0;-267.6392;0;264.1956;0;True;;True;False;True;False;right;right;;0.3812552;1.224536;0.300485;
MW;2023/03/06_15:42:49.228;8.210249;-0.4599689;0.230005;2.674406;-0.2609444;0.01867419;2.962154;0;0;0;-0.2033202;0.04400437;-0.2883092;347.1378;272.5767;0.3371416;0.4280982;0;0;0;0;0;0;0;0;0;0;0;0;0.2802734;0.1850808;-0.2247533;285.8691;251.5207;5.1585;-0.3074889;0.2926888;0.129297;0.05562973;276.8557;23.35645;247.2423;-1.864587;0;0;0;0;0;0;-267.6332;0;263.0351;0;True;;True;False;True;False;right;right;;0.3893434;1.256538;0.3008352;
MW;2023/03/06_15:42:49.228;8.229183;-0.4693275;0.230005;2.673231;-0.2729822;0.01867962;2.960813;0;0;0;-0.2033263;0.04398536;-0.2882523;347.1371;272.5874;0.3228733;0.5106142;0;0;0;0;0;0;0;0;0;0;0;0;0.2759802;0.199708;-0.2245128;289.9392;252.9833;3.650767;-0.1986226;0.466886;0.1686842;0.03972936;273.0459;56.85007;213.2545;-15.24125;0;0;0;0;0;0;-267.6154;0;263.7059;0;True;;True;False;True;False;right;right;;0.6300515;2.229715;0.2904906;
MW;2023/03/06_15:42:49.228;8.247917;-0.4832623;0.230005;2.671799;-0.287125;0.01867199;2.959266;0;0;0;-0.2032577;0.04399085;-0.288146;347.1492;272.594;0.3258452;0.7202232;0;0;0;0;0;0;0;0;0;0;0;0;0.2731864;0.2163999;-0.2260534;294.23;250.5436;5.832973;-0.2128703;0.5325844;0.1804793;0.06844187;273.7715;45.8019;224.0959;-4.16364;0;0;0;0;0;0;-267.5936;0;263.7421;0;True;;True;False;True;False;right;right;;0.65186;2.32948;0.2779598;
MW;2023/03/06_15:42:49.228;8.276234;-0.4976458;0.230005;2.670352;-0.3013079;0.01867652;2.957739;0;0;0;-0.2032475;0.04397583;-0.2881309;347.1371;272.5927;0.3332143;0.7774509;0;0;0;0;0;0;0;0;0;0;0;0;0.2699358;0.224911;-0.2259758;296.255;251.4792;4.949292;0;0.562747;0.1898675;0.07758999;273.6924;45.6478;224.3033;0;0;0;0;0;0;0;-267.5785;0;263.8516;0;True;;True;False;True;False;right;right;;0.625465;2.237101;0.264759;
MW;2023/03/06_15:42:49.228;8.294895;-0.5114656;0.230005;2.668846;-0.3152483;0.01867545;2.956216;0;0;0;-0.203213;0.04394095;-0.2881998;347.1321;272.6014;0.3252587;0.7019641;0;0;0;0;0;0;0;0;0;0;0;0;0.266914;0.2409196;-0.2257948;298.0562;252.8033;3.370489;-0.2753415;0.6196008;0.2032366;0.09776831;273.7965;53.40111;216.4986;-2.748366;0;0;0;0;0;0;-267.571;0;263.7025;0;True;;True;False;True;False;right;right;;0.6342543;2.283758;0.2532591;
MW;2023/03/06_15:42:49.228;8.31358;-0.5255697;0.230005;2.667239;-0.3295795;0.01865274;2.954652;0;0;0;-0.2032487;0.04401316;-0.2881615;347.1339;272.595;0.3378658;0.7320133;0;0;0;0;0;0;0;0;0;0;0;0;0.2578787;0.2617474;-0.2263098;301.7933;254.2507;1.886106;-0.3195918;0.6801668;0.216419;0.1185772;273.7346;48.96846;221.0201;-2.86642;0;0;0;0;0;0;-267.5667;0;263.8076;0;True;;True;False;True;False;right;right;;0.6525226;2.342033;0.2680571;
