dt,leftfoot_px,leftfoot_py,leftfoot_pz,leftfoot_rx,leftfoot_ry,leftfoot_rz,rightfoot_px,rightfoot_py,rightfoot_pz,rightfoot_rx,rightfoot_ry,rightfoot_rz,hip_px,hip_py,hip_pz,hip_rx,hip_ry,hip_rz,direction_px,direction_py,direction_pz,direction_rx,direction_ry,direction_rz,head_px,head_py,head_pz,head_rx,head_ry,head_rz,locomotionPoint_px,locomotionPoint_py,locomotionPoint_pz,locomotionPoint_rx,locomotionPoint_ry,locomotionPoint_rz,
0.029027,0.03359771,0.1358042,0.1076648,275.4441,320.794,40.4425,0.3666344,0.2005861,-0.1808254,277.1074,280.6013,82.47604,0,0,0,0,0,0,-0.2028018,-0.01880151,-0.2890186,0,2.25058,0,-0.2028018,0.04359935,-0.2890186,347.1286,272.6018,0.3006653,0.1229427,0.01880455,1.183887,0,0,0,
0.021088,0.03418279,0.1367016,0.1063805,275.6137,356.1233,4.969192,0.3699443,0.2012558,-0.1873546,277.3873,287.4117,75.63369,0,0,0,0,0,0,-0.2028512,-0.01882398,-0.2890312,0,2.140226,0,-0.2028512,0.04355752,-0.2890312,347.1198,272.5987,0.2993653,0.1231784,0.01881427,1.190193,0,0,0,
0.0103848,0.03328824,0.1340714,0.1022613,273.162,355.5061,5.771917,0.373081,0.2022548,-0.1929584,277.4924,281.1976,82.28514,0,0,0,0,0,0,-0.2029013,-0.01881427,-0.2890862,0,2.418071,0,-0.2029013,0.04356575,-0.2890862,347.1268,272.6122,0.3061067,0.1233072,0.01881504,1.193244,0,0,0,
0.0086772,0.03348279,0.1317298,0.09864497,273.3926,348.2905,13.14963,0.375861,0.2033365,-0.1985829,277.8087,287.0097,76.33929,0,0,0,0,0,0,-0.2028255,-0.01881504,-0.2890645,0,2.46729,0,-0.2028255,0.04361127,-0.2890645,347.1258,272.6095,0.299189,0.1234374,0.01879185,1.196265,0,0,0,
0.0088921,0.03419423,0.1295772,0.09314585,273.0452,350.6899,10.45352,0.3794588,0.2059784,-0.2051098,277.2924,287.834,75.3088,0,0,0,0,0,0,-0.2028473,-0.01879185,-0.2890347,0,2.207684,0,-0.2028473,0.04365578,-0.2890347,347.1264,272.6061,0.2973293,0.1235543,0.01878119,1.199299,0,0,0,
0.0098741,0.03269267,0.1306813,0.08855486,270.945,348.6556,12.40118,0.3816715,0.2075491,-0.2108847,277.3033,286.7434,76.5845,0,0,0,0,0,0,-0.2028446,-0.01878119,-0.2890367,0,2.245476,0,-0.2028446,0.04367599,-0.2890367,347.1356,272.598,0.2966,0.1236727,0.01877642,1.202318,0,0,0,
0.0093615,0.03262711,0.1338084,0.08532429,273.6706,346.666,14.77787,0.3838732,0.2088051,-0.2166538,277.4897,287.3988,75.64079,0,0,0,0,0,0,-0.20279,-0.01877642,-0.2889072,0,2.31559,0,-0.20279,0.04361836,-0.2889071,347.1312,272.5996,0.3017561,0.1237935,0.01880759,1.205304,0,0,0,
0.0089668,0.03260469,0.1322899,0.08040714,274.6748,345.8521,15.45645,0.3861927,0.210393,-0.2233583,277.6483,290.1851,73.35347,0,0,0,0,0,0,0.1197796,5.960464E-08,0.3266039,0,2.519504,0,-0.2027617,0.04358223,-0.2889468,347.1269,272.5948,0.2982374,0.1237935,0.01880759,1.205304,0,0,0,
0.0092353,0.03386569,0.1318069,0.07371521,272.741,351.4679,9.463329,0.3883928,0.2119007,-0.2294918,277.8699,288.2328,75.46962,0,0,0,0,0,0,-0.2027669,-0.01880759,-0.2889156,0,2.388076,0,-0.2027669,0.04349885,-0.2889156,347.1244,272.6072,0.2933013,0.1239249,0.01885182,1.208456,0,0,0,
0.040409,0.03423607,0.1326723,0.07191062,270.807,4.89943,355.9445,0.3907099,0.2134876,-0.2357785,277.7612,290.8665,72.78753,0,0,0,0,0,0,-0.2027488,-0.01883525,-0.2889233,0,2.322497,0,-0.2027488,0.04349873,-0.2889233,347.1258,272.6104,0.2846424,0.1243916,0.01883799,1.219962,0,0,0,
