AverageFeet;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left;LAvgVelAngle;RAvgVelAngle;LAvgVelMag;RAvgVelMag;LiftedAngle;StandingAngle;HipAngle;HeadAngle;AvgFeetAngle
MW;2023/03/06_16:45:50.691;0.02076817;-0.07998839;0.230005;0.8915792;0.1229427;0.01880455;1.183887;0;0;0;-0.2028018;0.04359935;-0.2890186;347.1286;272.6018;0.3006653;0.3170308;0;0;0;0;0;0;0;0;0;0;0;0;0.03359771;0.1358042;0.1076648;275.4441;320.794;40.4425;0;0.3666344;0.2005861;-0.1808254;277.1074;280.6013;82.47604;0;0;0;0;0;0;0;-106.8272;0;2.25058;0;True;;True;False;True;False;right;right;;0.2962374;0.7104124;0.4745373;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:45:50.691;0.04185677;-0.07978769;0.230005;0.8980895;0.1231784;0.01881427;1.190193;0;0;0;-0.2028512;0.04355752;-0.2890312;347.1198;272.5987;0.2993653;0.236908;0;0;0;0;0;0;0;0;0;0;0;0;0.03418279;0.1367016;0.1063805;275.6137;356.1233;4.969192;0;0.3699443;0.2012558;-0.1873546;277.3873;287.4117;75.63369;0;0;0;0;0;0;0;-107.4134;0;2.140226;0;True;;True;False;True;False;right;right;;0.2766861;0.6724412;0.4343032;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:45:50.691;0.06091881;-0.07959411;0.2300051;0.9041575;0.1234374;0.01879185;1.196265;0;0;0;-0.2028255;0.04361127;-0.2890645;347.1258;272.6095;0.299189;0.2960372;0;0;0;0;0;0;0;0;0;0;0;0;0.03348279;0.1317298;0.09864497;273.3926;348.2905;13.14963;-0.3259399;0.375861;0.2033365;-0.1985829;277.8087;287.0097;76.33929;-0.5646622;0;0;0;0;0;0;-107.9638;0;2.46729;0;True;;True;False;True;False;left;left;;0.2722102;0.6625652;0.4262757;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:45:50.691;0.07968426;-0.07929296;0.230005;0.9102644;0.1236727;0.01877642;1.202318;0;0;0;-0.2028446;0.04367599;-0.2890367;347.1356;272.598;0.2966;-0.3430506;0;0;0;0;0;0;0;0;0;0;0;0;0.03269267;0.1306813;0.08855486;270.945;348.6556;12.40118;-0.4347275;0.3816715;0.2075491;-0.2108847;277.3033;286.7434;76.5845;-0.5565857;0;0;0;0;0;0;-108.5082;0;2.245476;0;True;;True;False;True;False;left;left;;0.2719525;0.6576552;0.4301549;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:45:50.691;0.09801292;-0.07917186;0.230005;0.9132817;0.1237935;0.01880759;1.205304;0;0;0;-0.2027617;0.04358223;-0.2889468;347.1269;272.5948;0.2982374;0.3225696;0;0;0;0;0;0;0;0;0;0;0;0;0.03260469;0.1322899;0.08040714;274.6748;345.8521;15.45645;-0.2908113;0.3861927;0.210393;-0.2233583;277.6483;290.1851;73.35347;-0.5557446;0;0;0;0;0;0;-108.7796;0;2.519504;0;True;;True;False;True;False;left;left;;0.2689368;0.6525597;0.4231877;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:45:50.691;0.1476574;-0.07846509;0.230005;0.9283795;0.1243916;0.01883799;1.219962;0;0;0;-0.2027488;0.04349873;-0.2889233;347.1258;272.6104;0.2846424;-0.3378524;0;0;0;0;0;0;0;0;0;0;0;0;0.03423607;0.1326723;0.07191062;270.807;4.89943;355.9445;0;0.3907099;0.2134876;-0.2357785;277.7612;290.8665;72.78753;0;0;0;0;0;0;0;-110.1268;0;2.322497;0;True;;True;False;True;False;left;left;;0.2395071;0.5806742;0.3773541;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:45:50.691;0.1805468;-0.07816406;0.230005;0.9362231;0.1247083;0.01884824;1.227607;0;0;0;-0.2027722;0.04346863;-0.2889652;347.1199;272.6006;0.3010409;0.296822;0;0;0;0;0;0;0;0;0;0;0;0;0.03572428;0.1327386;0.06721687;273.656;345.0136;15.99866;0;0.3916427;0.2156186;-0.2431426;277.8917;297.4094;66.09105;0;0;0;0;0;0;0;-110.8358;0;2.372757;0;True;;True;False;True;False;left;left;;0.2178834;0.528002;0.3435317;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:45:50.691;0.20401;-0.07798707;0.230005;0.9410713;0.1249405;0.01886731;1.232507;0;0;0;-0.2028274;0.04343298;-0.288961;347.1288;272.6055;0.2901582;0.173387;0;0;0;0;0;0;0;0;0;0;0;0;0.03380442;0.131705;0.05833936;271.3565;307.6633;53.53686;-0.4938305;0.3944799;0.2221198;-0.2571421;278.9101;293.3482;70.95731;-0.6783764;0;0;0;0;0;0;-111.2718;0;2.862505;0;True;;True;False;True;False;left;left;;0.2225992;0.5392854;0.3511113;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:45:50.692;0.2217693;-0.07788687;0.230005;0.9435461;0.1250625;0.01886302;1.235006;0;0;0;-0.2027825;0.04342584;-0.2890155;347.127;272.6137;0.3026834;0.2885183;0;0;0;0;0;0;0;0;0;0;0;0;0.03375864;0.1319385;0.05191517;271.6508;359.4312;1.519659;-0.4051376;0.3980148;0.2328491;-0.2716247;279.897;304.442;59.57351;-0.6929706;0;0;0;0;0;0;-111.4941;0;2.667479;0;True;;True;False;True;False;left;left;;0.2251956;0.5469697;0.3538126;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
MW;2023/03/06_16:45:50.692;0.2469339;-0.0774686;0.230005;0.9511859;0.1254649;0.01886696;1.242537;0;0;0;-0.2028;0.04340257;-0.2889468;347.131;272.6005;0.3051179;-0.2501962;0;0;0;0;0;0;0;0;0;0;0;0;0.03399551;0.1314826;0.04650736;272.4985;319.0991;42.21577;0;0.3991913;0.2505441;-0.2797287;281.0969;305.5988;58.94823;0;0;0;0;0;0;0;-112.1805;0;3.178298;0;True;;True;False;True;False;left;left;;0.2167079;0.5323046;0.3345268;System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];System.Collections.Generic.List`1[System.Single];
