RoomScale;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left;LAvgVelAngle;RAvgVelAngle;LAvgVelMag;RAvgVelMag;LiftedAngle;StandingAngle;HipAngle;HeadAngle;AvgFeetAngle
Custom;2023/03/14_17:17:03.984;0.03200769;3.420115;0.4671018;4.967666;3.4;-5.960464E-08;4.88;0;0;0;0.02011482;0.5742037;0.08766598;342.4094;354.9427;359.6884;-0.001820645;0;0;0;0;0;0;0;0;0;0;0;0;-0.1644271;0.2334864;-0.1586194;291.6035;153.7829;6.405989;0;-0.3532888;0.1123939;-0.2674465;274.3705;8.531317;161.0641;0;0;0;0;0;0;0;-535.2875;0;92.00603;0;True;;False;True;True;False;right;left;;0.03949606;0.0300511;0.09633629;145.6228;246.9685;0.1448309;0.03512077;145.6228;66.96852;0;354.9427;165.2602;
Custom;2023/03/14_17:17:03.984;0.06184077;3.420169;0.4671447;4.967674;3.401216;0;4.87952;0;0;0;0.0201974;0.5742885;0.08769353;342.4222;354.9344;359.6914;-0.009842929;0;0;0;0;0;0;0;0;0;0;0;0;-0.1455712;0.207083;-0.1900082;287.0235;153.1366;8.291504;1.756513;-0.3546737;0.1086731;-0.2563615;272.0392;55.15748;113.577;-0.5977427;0;0;0;0;0;0;-535.2875;0;111.5513;0;True;;False;True;True;False;right;left;;0.1176426;0.08578796;0.2906682;148.1384;336.4674;0.4046637;-0.09056015;148.1384;66.96852;0;354.9344;165.3375;
Custom;2023/03/14_17:17:03.984;0.0840416;3.42307;0.46717;4.96647;3.404505;-5.960464E-08;4.878675;0;0;0;0.02023552;0.5743401;0.08765139;342.4192;354.932;359.6991;0.001813707;0;0;0;0;0;0;0;0;0;0;0;0;-0.139093;0.1972992;-0.2011924;285.6476;154.0023;8.020739;0;-0.3523505;0.1047521;-0.2455401;274.317;36.08101;133.4515;0;0;0;0;0;0;0;-535.3461;0;94.90617;0;True;;False;True;True;True;right;left;;0.1508761;0.1247393;0.3580643;148.5695;356.1333;0.4324311;-0.15526;148.5695;66.96852;0;354.932;165.9529;
Custom;2023/03/14_17:17:03.984;0.1063938;3.426363;0.4671861;4.965537;3.407853;0;4.87772;0;0;0;0.02022085;0.5743724;0.08763538;342.4245;354.9358;359.6726;-0.1414904;0;0;0;0;0;0;0;0;0;0;0;0;-0.1319553;0.1886251;-0.2131333;284.1518;155.4559;7.248036;0;-0.350799;0.1089859;-0.2492626;273.2691;346.8842;181.9945;0;0;0;0;0;0;0;-535.4487;0;96.03696;0;True;;False;True;True;True;right;left;;0.1548289;0.1298178;0.3656345;148.7062;2.454826;0.4629489;-0.0954096;148.7062;66.96852;0;354.9358;165.9478;
Custom;2023/03/14_17:17:03.984;0.1453407;3.433536;0.4671535;4.964366;3.414986;-5.960464E-08;4.877117;0;0;0;0.02022253;0.5743072;0.0876123;342.4102;354.9308;359.6717;-0.1531151;0;0;0;0;0;0;0;0;0;0;0;0;-0.1259149;0.1812673;-0.2235994;282.761;157.8229;5.510359;0;-0.3530728;0.1011636;-0.2442019;271.9271;93.60394;75.54613;0;0;0;0;0;0;0;-535.7339;0;77.75578;0;True;;False;True;True;True;right;left;;0.1540336;0.1271428;0.3657647;148.9759;352.7164;0.3830083;-0.09652293;148.9759;66.96852;0;354.9308;166.3501;
Custom;2023/03/14_17:17:03.984;0.1728961;3.437006;0.4671487;4.963839;3.418791;0;4.875808;0;0;0;0.02018722;0.5742973;0.08774166;342.4266;354.9313;359.6874;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.1139995;0.1652405;-0.245383;280.2245;163.5056;1.094417;0;-0.3528433;0.1027212;-0.2413046;271.0819;268.566;259.6619;0;0;0;0;0;0;0;-535.8665;0;98.33235;0;True;;False;True;True;True;right;left;;0.1793794;0.1271711;0.4468428;149.8985;355.442;0.511253;-0.1013413;149.8985;66.96852;0;354.9313;166.4381;
Custom;2023/03/14_17:17:03.984;0.1949549;3.440881;0.4671712;4.962397;3.422797;0;4.874353;0;0;0;0.02016989;0.5743424;0.08771135;342.428;354.938;359.6855;-0.1843655;0;0;0;0;0;0;0;0;0;0;0;0;-0.1060377;0.1590984;-0.2564828;279.1694;164.4852;0.9038801;0;-0.3532396;0.1045725;-0.237385;270.672;108.4624;60.59716;0;0;0;0;0;0;0;-535.9636;0;99.06074;0;True;;False;True;True;True;right;left;;0.1901155;0.1316137;0.476756;148.7291;355.1019;0.5243517;-0.1139919;148.7291;66.96852;0;354.938;167.2428;
Custom;2023/03/14_17:17:03.984;0.2171524;3.444784;0.4671729;4.960961;3.426673;0;4.87288;0;0;0;0.02013812;0.5743457;0.08773434;342.4291;354.9292;359.6798;-0.1874089;0;0;0;0;0;0;0;0;0;0;0;0;-0.1013656;0.1537912;-0.2647653;277.8627;170.4521;355.1821;0;-0.3529091;0.1040184;-0.2414403;270.6447;350.1122;178.3383;0;0;0;0;0;0;0;-536.0596;0;99.69532;0;True;;False;True;True;True;right;left;;0.18511;0.1361752;0.456177;149.0121;354.9694;0.5017169;-0.05937709;149.0121;66.96852;0;354.9292;167.0262;
Custom;2023/03/14_17:17:03.984;0.2395754;3.448635;0.4671675;4.959539;3.430675;0;4.871327;0;0;0;0.02005767;0.574335;0.08784223;342.42;354.9348;359.6861;-0.1873537;0;0;0;0;0;0;0;0;0;0;0;0;-0.09582198;0.1491561;-0.2730644;276.7119;173.9981;352.1544;0;-0.3556998;0.1078196;-0.2382429;270.8854;46.87156;122.264;0;0;0;0;0;0;0;-536.1506;0;100.0052;0;True;;False;True;True;True;right;left;;0.1917014;0.1410412;0.4724034;148.5553;340.0288;0.4871535;-0.07853166;148.5553;66.96852;0;354.9348;167.6209;
Custom;2023/03/14_17:17:03.984;0.2621794;3.452791;0.4671589;4.957806;3.435149;-5.960464E-08;4.869521;0;0;0;0.01999689;0.5743179;0.08784512;342.4228;354.9341;359.6757;-0.1830858;0;0;0;0;0;0;0;0;0;0;0;0;-0.09204185;0.1433966;-0.279089;275.6957;175.8188;351.0291;0;-0.3549175;0.1114848;-0.2254515;272.386;0.8991214;167.7139;0;0;0;0;0;0;0;-536.2414;0;100.5775;0;True;;False;True;True;True;right;left;;0.215585;0.1820751;0.5077969;148.471;354.6195;0.4522008;-0.1641188;148.471;66.96852;0;354.9341;167.7052;
