RoomScale;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left;LAvgVelAngle;RAvgVelAngle;LAvgVelMag;RAvgVelMag;LiftedAngle;StandingAngle;HipAngle;HeadAngle;AvgFeetAngle
Custom;2023/03/14_16:26:45.582;0.02058673;3.845257;0.4646696;3.940898;3.835294;-5.960464E-08;3.84549;0;0;0;0.01021117;0.5693259;0.09112781;342.401;354.9299;359.7405;-0.435245;0;0;0;0;0;0;0;0;0;0;0;0;-0.08966649;0.1102242;-0.212254;272.6676;151.121;19.85804;-0.1509597;-0.3004879;0.1123712;-0.401546;278.7676;342.847;195.3769;0.7134004;0;0;0;0;0;0;-489.0594;0;176.4026;0;True;;False;True;False;True;left;none;;0.3876464;0.9083205;0.332148;356.4026;176.4382;-0.3104503;0.7677555;176.7926;176.4026;0;354.93;174.6795;
Custom;2023/03/14_16:26:45.582;0.04319119;3.845706;0.464703;3.932408;3.835633;5.960464E-08;3.837082;0;0;0;0.01020598;0.5693874;0.09115253;342.4023;354.9396;359.7343;-0.3874865;0;0;0;0;0;0;0;0;0;0;0;0;-0.08908725;0.1102118;-0.204776;272.7145;149.8468;21.29859;-0.3168508;-0.2950063;0.1068897;-0.410213;279.3237;341.0759;196.6549;0.3263856;0;0;0;0;0;0;-488.544;0;178.0205;0;True;;False;True;False;True;left;none;;0.3741434;0.8646371;0.3326217;358.0205;173.0656;-0.3148906;0.6989664;176.7926;178.0205;0;354.9396;174.5352;
Custom;2023/03/14_16:26:45.582;0.0722146;3.846363;0.4646991;3.923904;3.836501;0;3.828618;0;0;0;0.01028459;0.5693981;0.09116301;342.416;354.9345;359.73;-0.3652072;0;0;0;0;0;0;0;0;0;0;0;0;-0.09218884;0.1116626;-0.1954017;272.4694;159.6784;11.79394;0;-0.2810962;0.1192498;-0.4193239;282.0725;329.6674;207.0044;0;0;0;0;0;0;0;-488.0407;0;174.1438;0;True;;False;True;False;True;left;none;;0.3730699;0.8514209;0.3424028;354.1438;164.1076;-0.3325767;0.6610879;176.7926;174.1438;0;354.9345;174.3143;
Custom;2023/03/14_16:26:45.582;0.08906555;3.847159;0.4647031;3.91565;3.837278;0;3.820325;0;0;0;0.01028321;0.5693084;0.09112479;342.3953;354.9361;359.7336;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.09374869;0.113889;-0.1802804;272.488;166.7931;4.193611;-0.711032;-0.2826958;0.1139064;-0.4188097;275.7111;23.83369;152.435;-0.5104599;0;0;0;0;0;0;-487.5637;0;174.0301;0;True;;False;True;False;True;left;none;;0.3750058;0.8238789;0.3761398;354.0301;164.7895;-0.3995939;0.5271978;176.7926;174.0301;0;354.9361;173.5673;
Custom;2023/03/14_16:26:45.582;0.1093416;3.84786;0.4646761;3.907343;3.837884;-5.960464E-08;3.812106;0;0;0;0.01022741;0.5693344;0.09108286;342.4035;354.9268;359.7427;-0.4626053;0;0;0;0;0;0;0;0;0;0;0;0;-0.09332657;0.1151352;-0.1663969;273.1552;148.7402;23.14677;-0.6208284;-0.2918943;0.113363;-0.4230707;272.7317;314.1695;220.9639;0.6704088;0;0;0;0;0;0;-487.0885;0;176.0669;0;True;;False;True;False;True;left;none;;0.3716854;0.7889537;0.4004397;356.0669;176.0193;-0.4416202;0.4499853;176.7926;176.0669;0;354.9268;173.5426;
Custom;2023/03/14_16:26:45.582;0.1328843;3.84858;0.4646696;3.899139;3.838625;0;3.803898;0;0;0;0.01024965;0.5693334;0.09113561;342.3976;354.924;359.7408;-0.367411;0;0;0;0;0;0;0;0;0;0;0;0;-0.09394276;0.1168432;-0.1544554;273.9134;157.034;14.56722;-0.788832;-0.2869141;0.1062276;-0.4080465;270.2431;236.7785;297.5427;-0.9636392;0;0;0;0;0;0;-486.6203;0;176.5749;0;True;;False;True;False;True;left;none;;0.3755675;0.7821446;0.4196714;356.5749;163.5181;-0.4620722;0.2428179;176.7926;176.5749;0;354.924;172.9788;
Custom;2023/03/14_16:26:45.582;0.1538112;3.84919;0.4646684;3.890821;3.839305;-5.960464E-08;3.795465;0;0;0;0.01027867;0.5694141;0.09111103;342.4021;354.9301;359.7346;-0.4176529;0;0;0;0;0;0;0;0;0;0;0;0;-0.09585035;0.1176424;-0.1444802;274.0504;164.3073;6.739643;-0.6577978;-0.2930158;0.1082988;-0.3997962;279.4161;49.80446;127.507;0.6659886;0;0;0;0;0;0;-486.1266;0;175.2109;0;True;;False;True;False;True;left;none;;0.3815701;0.7969677;0.4240567;355.2109;179.2421;-0.4625524;0.1264981;176.7926;175.2109;0;354.9301;173.9965;
Custom;2023/03/14_16:26:45.582;0.1760237;3.849837;0.4647094;3.882252;3.839827;0;3.786811;0;0;0;0.01037416;0.5693973;0.09108675;342.4044;354.9206;359.7403;-0.3837501;0;0;0;0;0;0;0;0;0;0;0;0;-0.09564972;0.1212549;-0.1316812;274.3206;165.8;5.298338;-0.6639599;-0.302919;0.09892678;-0.3850737;276.5053;273.0589;261.941;-0.6482585;0;0;0;0;0;0;-485.6245;0;176.4201;0;True;;False;True;False;True;left;none;;0.3906406;0.8105381;0.4395118;356.4201;286.6225;-0.484589;-0.08086926;176.7926;176.4201;0;354.9206;173.0849;
Custom;2023/03/14_16:26:45.582;0.1984019;3.850444;0.4647007;3.873647;3.840328;0;3.778404;0;0;0;0.01035633;0.5694054;0.09113798;342.3951;354.9223;359.7331;-0.3823018;0;0;0;0;0;0;0;0;0;0;0;0;-0.09610546;0.1246629;-0.1239548;275.744;165.2526;6.001778;-0.2285328;-0.3011937;0.1058753;-0.3853312;275.2626;88.75035;88.02526;0.3942018;0;0;0;0;0;0;-485.1145;0;176.4157;0;True;;False;True;False;True;left;none;;0.3742791;0.7672641;0.430429;356.4157;285.4456;-0.4574799;-0.04897536;176.7926;176.4157;0;354.9223;174.041;
Custom;2023/03/14_16:26:45.582;0.2275565;3.850982;0.4647132;3.865504;3.841054;0;3.770512;0;0;0;0.01028224;0.5694264;0.09114735;342.4082;354.9265;359.7397;-0.3889132;0;0;0;0;0;0;0;0;0;0;0;0;-0.09790808;0.1273527;-0.1189361;276.0874;162.0759;9.681701;0;-0.3003724;0.1006751;-0.3870769;272.0181;248.4383;287.1888;0;0;0;0;0;0;0;-484.6376;0;174.7432;0;True;;False;True;False;True;left;none;;0.3474883;0.7007034;0.4112591;354.7432;263.542;-0.4122191;0.03178629;176.7926;174.7432;0;354.9265;173.7194;
