RoomScale;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left;LAvgVelAngle;RAvgVelAngle;LAvgVelMag;RAvgVelMag;LiftedAngle;StandingAngle;HipAngle;HeadAngle;AvgFeetAngle
Custom;2023/03/14_13:56:31.046;0.02203608;4.153024;0.4696103;5.220627;4.122018;0;5.135233;0;0;0;0.03123066;0.5792207;0.08383132;341.1473;355.2514;359.7431;-0.146683;0;0;0;0;0;0;0;0;0;0;0;0;-0.07940519;0.107223;-0.3179417;272.9675;188.311;342.6874;0;-0.374138;0.1920712;-0.1012285;291.9278;167.8557;4.022538;0;0;0;0;0;0;0;-592.7431;0;171.8168;0;True;;True;True;False;True;left;right;;0.1421215;0.2843964;0.1703926;355.3864;296.4681;-0.05732384;-0.01043736;296.4681;167.8172;0;355.2514;171.5614;
Custom;2023/03/14_13:56:31.046;0.04306316;4.153467;0.4695996;5.217438;4.122488;0;5.132109;0;0;0;0.03121173;0.5791993;0.0838075;341.1512;355.2458;359.7647;-0.1564706;0;0;0;0;0;0;0;0;0;0;0;0;-0.08084077;0.1068213;-0.3135629;272.7489;188.1379;342.9248;0;-0.376129;0.1964147;-0.0998702;288.1438;175.4082;356.8741;0;0;0;0;0;0;0;-592.5469;0;171.2978;0;True;;True;True;False;True;left;right;;0.1385237;0.2697968;0.173479;349.3568;301.9371;-0.08318114;-0.02792179;301.9371;168.5008;0;355.2459;171.5683;
Custom;2023/03/14_13:56:31.046;0.1086884;4.154715;0.4696058;5.208929;4.123712;0;5.123948;0;0;0;0.03119803;0.5792116;0.08379172;341.1539;355.2597;359.7468;-0.1531433;0;0;0;0;0;0;0;0;0;0;0;0;-0.08055019;0.106492;-0.3112047;272.8743;189.554;341.6696;0;-0.3721257;0.2010355;-0.09786892;291.7549;174.7368;358.0236;0;0;0;0;0;0;0;-592.0223;0;170.7109;0;True;;True;True;False;True;left;right;;0.1084716;0.2113128;0.1357964;353.2552;25.15987;-0.05636791;-0.02042276;25.15987;168.5008;0;355.2597;171.88;
Custom;2023/03/14_13:56:31.046;0.1319599;4.155116;0.4696417;5.206515;4.123862;0;5.121383;0;0;0;0.03131105;0.5793055;0.08395004;341.167;355.2636;359.7403;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.08058858;0.1061282;-0.3090949;271.9986;182.5495;348.8467;-0.08892943;-0.3625412;0.2210302;-0.09654808;294.7141;175.3542;358.5497;-0.6563028;0;0;0;0;0;0;-591.87;0;179.1482;0;True;;True;True;False;True;right;right;;0.1187432;0.2480566;0.1319217;354.7241;71.58923;-0.06357313;-0.09494291;71.58923;168.5008;0;355.2636;172.5172;
Custom;2023/03/14_13:56:31.046;0.1543336;4.15512;0.4696589;5.203883;4.123739;-5.960464E-08;5.1185;0;0;0;0.03133911;0.5793178;0.08397788;341.1714;355.2604;359.7412;-0.1370628;0;0;0;0;0;0;0;0;0;0;0;0;-0.07822388;0.1075263;-0.3168678;270.5421;149.5516;21.52293;0;-0.3570999;0.2286155;-0.09873629;296.7103;175.2024;359.308;0;0;0;0;0;0;0;-591.6704;0;181.6926;0;True;;True;True;False;True;right;right;;0.1265378;0.2511288;0.1537921;129.0193;86.79018;0.01855894;-0.1172261;86.79018;168.5008;0;355.2604;172.6571;
Custom;2023/03/14_13:56:31.046;0.1761694;4.154834;0.4696631;5.201104;4.123427;0;5.115734;0;0;0;0.03127776;0.5793263;0.08401989;341.1685;355.2698;359.7388;-0.1176445;0;0;0;0;0;0;0;0;0;0;0;0;-0.07964963;0.1060951;-0.3183239;272.8243;168.4833;3.381661;0;-0.3547777;0.2358999;-0.09934711;297.89;172.9775;1.775133;0;0;0;0;0;0;0;-591.46;0;185.4796;0;True;;True;False;False;True;right;right;;0.1220556;0.2430687;0.1475094;179.6473;89.81387;0.02125925;-0.1136145;89.81387;168.5008;0;355.2698;173.3323;
Custom;2023/03/14_13:56:31.046;0.1986427;4.15446;0.4696269;5.198335;4.122872;0;5.113031;0;0;0;0.03134651;0.5792538;0.08398139;341.1569;355.2646;359.739;-0.1279388;0;0;0;0;0;0;0;0;0;0;0;0;-0.07883692;0.1073003;-0.3167806;272.2064;186.1323;345.1048;0;-0.3513415;0.2415011;-0.1036425;298.6491;174.4748;1.064914;0;0;0;0;0;0;0;-591.2437;0;190.3484;0;True;;True;False;False;True;right;right;;0.1210368;0.2467339;0.1405838;125.2017;106.0549;0.008185923;-0.1247252;106.0549;168.5008;0;355.2646;173.3127;
Custom;2023/03/14_13:56:31.047;0.2392559;4.153083;0.4696273;5.193202;4.121597;0;5.108065;0;0;0;0.03127308;0.5792545;0.08397008;341.1748;355.2776;359.7306;-0.1243089;0;0;0;0;0;0;0;0;0;0;0;0;-0.07841802;0.1079619;-0.3202605;272.041;176.6937;354.9019;0;-0.3480734;0.2502532;-0.1054296;299.0222;176.2019;0.4663167;0;0;0;0;0;0;0;-590.8112;0;190.3417;0;True;;True;False;False;True;right;right;;0.1068069;0.2137528;0.1280294;164.6095;108.9464;0.026892;-0.1058153;108.9464;168.5008;0;355.2776;173.9922;
Custom;2023/03/14_13:56:31.047;0.2650518;4.152105;0.4696417;5.190741;4.120154;-5.960464E-08;5.105551;0;0;0;0.03129491;0.5792835;0.08393849;341.1784;355.2453;359.7465;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.07930225;0.1063251;-0.314765;271.8319;177.2111;353.8562;0;-0.3421853;0.2600169;-0.1160541;299.0847;179.4846;359.4703;0;0;0;0;0;0;0;-590.5845;0;207.6716;0;True;;True;False;False;True;right;right;;0.127188;0.2676595;0.1393419;356.6378;131.4924;-0.02355262;-0.1718999;131.4924;168.5008;0;355.2453;174.709;
Custom;2023/03/14_13:56:31.047;0.2873497;4.15051;0.4696503;5.188386;4.118356;-5.960464E-08;5.103158;0;0;0;0.0313295;0.5793006;0.08402351;341.181;355.2629;359.7347;-0.1643007;0;0;0;0;0;0;0;0;0;0;0;0;-0.08087164;0.1061692;-0.3132308;271.7833;176.9598;354.1565;0;-0.3389373;0.2653229;-0.1234937;299.7917;181.0475;359.0635;0;0;0;0;0;0;0;-590.3215;0;214.3693;0;True;;True;False;False;True;right;right;;0.1313258;0.285104;0.1351385;336.2759;139.4242;-0.03437682;-0.2007902;139.4242;168.5008;0;355.2629;175.2282;
Custom;2023/03/14_13:56:31.047;0.309495;4.148577;0.4696532;5.186141;4.11623;-5.960464E-08;5.100976;0;0;0;0.03136444;0.5793066;0.08404968;341.1714;355.2583;359.7199;-0.1275656;0;0;0;0;0;0;0;0;0;0;0;0;-0.08060747;0.1060176;-0.3121552;271.7892;177.0652;354.0235;0;-0.3364998;0.2702079;-0.132457;301.7556;182.508;358.1894;0;0;0;0;0;0;0;-590.0512;0;221.3893;0;True;;True;False;False;True;left;right;;0.1337232;0.3012169;0.1266974;345.1594;147.3793;-0.03538506;0.2328685;147.3793;169.3567;0;355.2583;175.3571;
Custom;2023/03/14_13:56:31.047;0.3317852;4.146311;0.4696515;5.184054;4.113803;-5.960464E-08;5.099052;0;0;0;0.03137842;0.5793032;0.08399786;341.1807;355.2475;359.7445;-0.1337762;0;0;0;0;0;0;0;0;0;0;0;0;-0.0804742;0.1065462;-0.3109198;271.7436;177.0761;353.9975;0;-0.3344874;0.2762074;-0.1412735;304.2334;182.909;358.5332;0;0;0;0;0;0;0;-589.7798;0;228.3889;0;True;;True;False;False;True;left;right;;0.1360065;0.3155646;0.1196564;350.5727;152.8723;-0.03822881;0.2587475;152.8723;169.3567;0;355.2475;175.626;
