RoomScale;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left;LAvgVelAngle;RAvgVelAngle;LAvgVelMag;RAvgVelMag;LiftedAngle;StandingAngle;HipAngle;HeadAngle;AvgFeetAngle
MW;2023/03/10_16:39:54.873;0.006960154;0.3790135;0.230005;0.5355637;0.3790135;0.03333665;0.5355637;0;0;0;0;0;0;0;0;0;0.3332862;0;0;0;0;0;0;0;0;0;0;0;0;0.03755546;0.1313612;-0.05652869;272.2804;332.1289;36.67494;-0.3480408;0.2204945;0.1433935;0.03061819;277.946;186.6886;183.4528;1.260488;0;0;0;0;0;0;-58.77316;0;9.635187;0;True;;True;True;True;True;left;none;;0.307114;0.7872351;0.1955298;190.8774;23.71006;-0.2358068;0.9904191;10.87741;10.87741;0;0;9.497114;
MW;2023/03/10_16:39:54.873;0.02833271;0.380121;0.230005;0.5423399;0.380121;0.03333665;0.5423399;0;0;0;0;0;0;0;0;0;0.3238462;0;0;0;0;0;0;0;0;0;0;0;0;0.0366168;0.1302323;-0.06213415;272.4063;331.5049;37.27132;0;0.2242332;0.1373634;0.04222393;279.222;183.1985;186.0442;0;0;0;0;0;0;0;-59.33467;0;9.354185;0;True;;True;True;True;True;left;none;;0.3010524;0.7626051;0.2007626;190.6111;23.06913;-0.2370293;0.9005446;10.61113;10.61113;0;0;9.059317;
MW;2023/03/10_16:39:54.873;0.0509789;0.3811402;0.230005;0.5491404;0.3811402;0.03333665;0.5491404;0;0;0;0;0;0;0;0;0;0.2798505;0;0;0;0;0;0;0;0;0;0;0;0;0.03562474;0.127069;-0.07219136;272.2962;334.4626;34.11235;-0.6857075;0.2307005;0.1292799;0.06175423;281.8454;180.6133;186.9779;0.8733013;0;0;0;0;0;0;-59.87948;0;8.269336;0;True;;True;True;True;True;left;none;;0.3139989;0.7783876;0.2264087;189.1339;22.145;-0.2804929;0.9043272;9.133917;9.133917;0;0;8.173299;
MW;2023/03/10_16:39:54.873;0.1011467;0.3891415;0.230005;0.5635462;0.3891415;0.03333665;0.5635462;0;0;0;0;0;0;0;0;0;0.3232463;0;0;0;0;0;0;0;0;0;0;0;0;0.03543055;0.129868;-0.08098555;272.8823;343.9432;24.61391;0;0.2369529;0.1232569;0.07650375;284.0721;176.4084;189.7345;0;0;0;0;0;0;0;-61.36623;0;56.29597;0;True;;False;True;True;True;left;left;;0.2906386;0.6622968;0.2677467;186.9365;22.28023;-0.2207668;0.6329118;186.9365;6.936505;0;0;7.526626;
MW;2023/03/10_16:39:54.873;0.1202404;0.3903026;0.230005;0.5667214;0.3903026;0.03333665;0.5667214;0;0;0;0;0;0;0;0;0;0.3499554;0;0;0;0;0;0;0;0;0;0;0;0;0.03457415;0.127038;-0.08774745;272.7459;333.095;35.58305;-1.206875;0.236972;0.1207807;0.08312297;284.6783;175.384;190.3485;0.5957319;0;0;0;0;0;0;-61.63623;0;20.0874;0;True;;False;True;True;True;left;left;;0.3042724;0.6589685;0.3147031;187.0029;20.22452;-0.2600327;0.6252134;187.0029;7.002941;0;0;7.41211;
MW;2023/03/10_16:39:54.873;0.1449525;0.390736;0.230005;0.5765779;0.390736;0.03333665;0.5765779;0;0;0;0;0;0;0;0;0;0.5058759;0;0;0;0;0;0;0;0;0;0;0;0;0.03306627;0.1282578;-0.09745193;273.24;345.0269;23.32827;-0.5261624;0.2386903;0.1256449;0.0911839;281.5718;181.765;182.4344;-0.3526453;0;0;0;0;0;0;-62.46342;0;353.6708;0;True;;False;True;True;True;left;left;;0.2919532;0.6232215;0.3110287;187.3101;20.0121;-0.2717867;0.5144647;187.3101;7.310094;0;0;6.338982;
MW;2023/03/10_16:39:54.873;0.164803;0.3904279;0.230005;0.5798507;0.3904279;0.03333665;0.5798507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03139925;0.1288702;-0.107718;273.7408;343.2571;25.42581;-1.008302;0.236981;0.1217358;0.09212112;281.0427;186.2922;179.5522;-0.1754439;0;0;0;0;0;0;-62.68528;0;354.6218;0;True;;False;True;True;True;left;left;;0.2958516;0.6008326;0.3458924;187.8396;17.87946;-0.3381751;0.466002;187.8396;7.83956;0;0;7.295421;
MW;2023/03/10_16:39:54.873;0.1928735;0.388917;0.230005;0.5890126;0.388917;0.03333665;0.5890126;0;0;0;0;0;0;0;0;0;0.2809601;0;0;0;0;0;0;0;0;0;0;0;0;0.02946484;0.1278114;-0.114018;271.4995;302.0654;66.6164;0;0.2331876;0.1227601;0.0927279;279.5907;187.5509;178.45;0;0;0;0;0;0;0;-63.35641;0;342.2943;0;True;;False;True;True;True;left;left;;0.2684102;0.5319978;0.3269148;189.5535;12.86392;-0.2963336;0.3369519;189.5535;9.553493;0;0;7.343451;
MW;2023/03/10_16:39:54.873;0.2156911;0.3914407;0.230005;0.5941739;0.3914407;0.03333665;0.5941739;0;0;0;0;0;0;0;0;0;0.3656488;0;0;0;0;0;0;0;0;0;0;0;0;0.03051865;0.1313679;-0.1196704;272.251;336.6599;31.88787;0;0.2310122;0.1243155;0.09228921;279.0387;191.6416;174.5173;0;0;0;0;0;0;0;-63.78393;0;32.43158;0;True;;False;True;True;True;left;left;;0.2533979;0.4896151;0.3212581;186.323;9.332522;-0.2842146;0.266049;186.323;6.323014;0;0;7.336343;
MW;2023/03/10_16:39:54.874;0.2599766;0.397418;0.230005;0.6020982;0.397418;0.03333665;0.6020982;0;0;0;0;0;0;0;0;0;0.2517931;0;0;0;0;0;0;0;0;0;0;0;0;0.03133774;0.1331589;-0.1238282;272.5382;5.312208;2.531142;0;0.2302222;0.1235483;0.0908668;278.1211;195.3391;170.9087;0;0;0;0;0;0;0;-64.73225;0;55.50539;0;True;;False;True;True;True;left;left;;0.2121822;0.405072;0.2739109;184.0791;8.078456;-0.2131582;0.1645447;184.0791;4.079149;0;0;7.005285;
