Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/03/31_15:19:50.257;222.7445;52.54783;4862.371;0.03886032;
MW2;2023/03/31_15:19:58.929;6.64624;130.9283;218.194;0.02032471;
MW3;2023/03/31_15:20:10.068;9.0914;45.64019;548.6602;0.02059937;
MW4;2023/03/31_15:20:28.573;15.2897;70.57658;1524.714;0.02130127;
MW5;2023/03/31_15:20:38.322;7.742493;89.59815;422.6861;0.02294922;
MW6;2023/03/31_15:20:55.892;13.22626;50.27764;871.7314;0.01025391;
