dt,totalTime,leftfoot_px,leftfoot_py,leftfoot_pz,leftfoot_rx,leftfoot_ry,leftfoot_rz,rightfoot_px,rightfoot_py,rightfoot_pz,rightfoot_rx,rightfoot_ry,rightfoot_rz,hip_px,hip_py,hip_pz,hip_rx,hip_ry,hip_rz,direction_px,direction_py,direction_pz,direction_rx,direction_ry,direction_rz,head_px,head_py,head_pz,head_rx,head_ry,head_rz,locomotionPoint_px,locomotionPoint_py,locomotionPoint_pz,locomotionPoint_rx,locomotionPoint_ry,locomotionPoint_rz,
0.3333333,0.960350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02528214,0,0.08401352,0,0,0,0.02528213,0.5766051,0.08401354,341.1858,355.138,359.5985,0.31,0,0.268,0,0,0,
0.3333333,1.904480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02536571,0,0.08405313,0,0,0,0.02536573,0.5765527,0.08405313,341.1924,355.1449,359.5855,0.31,0,0.268,0,0,0,
0.0616029,1.9396740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02551284,0,0.08408654,0,0,0,0.02551283,0.5764716,0.08408655,341.1687,355.1468,359.6067,0.31,0,0.268,0,0,0,
0.0123841,1.9484480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02544409,0,0.08409792,0,0,0,0.02544409,0.5764685,0.08409792,341.1747,355.1259,359.6159,0.31,0,0.268,0,0,0,
0.0065699,1.9555440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02550036,0,0.08397236,0,0,0,0.02550036,0.5764165,0.08397236,341.1742,355.1473,359.599,0.31,0,0.268,0,0,0,
0.006448,1.9603580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02550036,0,0.08397236,0,0,0,0.02554199,0.5764349,0.08403514,341.1752,355.1395,359.6167,0.31,0,0.268,0,0,0,
0.018226,1.9809490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254932,0,0.08411849,0,0,0,0.0254932,0.5765067,0.0841185,341.1642,355.1422,359.6049,0.31,0,0.268,0,0,0,
0.0221589,2.0035320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02553463,0,0.08410087,0,0,0,0.02553464,0.5764809,0.08410088,341.1678,355.1381,359.6206,0.31,0,0.268,0,0,0,
0.0228589,2.0260540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02553415,0,0.08401045,0,0,0,0.02553415,0.5764474,0.08401045,341.1776,355.1358,359.6048,0.31,0,0.268,0,0,0,
0.0421598,2.0697860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255551,0,0.08400565,0,0,0,0.02555511,0.5764431,0.08400567,341.178,355.1236,359.6079,0.31,0,0.268,0,0,0,
0.0092551,2.0763020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02543932,0,0.08396345,0,0,0,0.02543933,0.5765345,0.08396345,341.1758,355.1333,359.6125,0.31,0,0.268,0,0,0,
0.0171481,2.0937730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254226,0,0.08405054,0,0,0,0.0254226,0.5765492,0.08405052,341.1881,355.1497,359.6084,0.31,0,0.268,0,0,0,
0.0197195,2.1158980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02549946,0,0.08399564,0,0,0,0.02549947,0.5765923,0.08399563,341.1953,355.1351,359.6075,0.31,0,0.268,0,0,0,
0.0224882,2.1371540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255363,0,0.08396477,0,0,0,0.02553629,0.5765765,0.08396477,341.1935,355.1363,359.6155,0.31,0,0.268,0,0,0,
0.0228362,2.1597820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02546731,0,0.08404565,0,0,0,0.02546731,0.5765086,0.08404566,341.1745,355.1295,359.6155,0.31,0,0.268,0,0,0,
0.0215713,2.1811680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02542278,0,0.08411503,0,0,0,0.02542279,0.5764297,0.08411503,341.1706,355.1345,359.6125,0.31,0,0.268,0,0,0,
0.0402835,2.2229770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02546787,0,0.08412689,0,0,0,0.02546787,0.5765796,0.0841269,341.2011,355.1502,359.6161,0.31,0,0.268,0,0,0,
0.0095478,2.2296370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02549198,0,0.0840067,0,0,0,0.02549197,0.5765464,0.0840067,341.1715,355.1346,359.6251,0.31,0,0.268,0,0,0,
0.0165055,2.2471540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02549493,0,0.08390546,0,0,0,0.02549492,0.57656,0.08390546,341.1935,355.1447,359.6028,0.31,0,0.268,0,0,0,
0.0225171,2.2700350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02543509,0,0.08390138,0,0,0,0.02543508,0.5765406,0.08390138,341.1682,355.1226,359.6349,0.31,0,0.268,0,0,0,
0.0219593,2.2920530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025428,0,0.08400461,0,0,0,0.025428,0.5765275,0.08400461,341.1807,355.1178,359.6326,0.31,0,0.268,0,0,0,
0.0240354,2.3160250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02545714,0,0.08396387,0,0,0,0.02545715,0.576586,0.08396389,341.1765,355.1324,359.6226,0.31,0,0.268,0,0,0,
0.0207991,2.3368760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02554548,0,0.08382136,0,0,0,0.02554546,0.5765972,0.08382134,341.184,355.1353,359.6206,0.31,0,0.268,0,0,0,
0.040591,2.3791730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02558208,0,0.08381647,0,0,0,0.02558207,0.5766394,0.08381645,341.1635,355.1434,359.6164,0.31,0,0.268,0,0,0,
0.009347,2.3854750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02562082,0,0.08380055,0,0,0,0.02562081,0.5765476,0.08380054,341.1553,355.1282,359.6148,0.31,0,0.268,0,0,0,
0.0160902,2.4022220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02545917,0,0.08396959,0,0,0,0.02545918,0.5765529,0.0839696,341.1835,355.1161,359.6172,0.31,0,0.268,0,0,0,
0.0224309,2.4251480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02553493,0,0.083992,0,0,0,0.02553494,0.5765181,0.08399201,341.1827,355.1422,359.6176,0.31,0,0.268,0,0,0,
0.0219541,2.4470210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02554813,0,0.08400893,0,0,0,0.02554813,0.5765432,0.08400892,341.1812,355.1377,359.6119,0.31,0,0.268,0,0,0,
0.0219824,2.4698030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02561262,0,0.08391416,0,0,0,0.02561261,0.5765554,0.08391417,341.1912,355.1253,359.6111,0.31,0,0.268,0,0,0,
0.0226481,2.4920270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02554452,0,0.08399564,0,0,0,0.02554452,0.5766315,0.08399565,341.1922,355.1466,359.6254,0.31,0,0.268,0,0,0,
0.0395114,2.5327760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02548146,0,0.08409452,0,0,0,0.02548145,0.5766346,0.08409453,341.1833,355.1283,359.6266,0.31,0,0.268,0,0,0,
0.0103269,2.5402830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02536228,0,0.08410463,0,0,0,0.02536229,0.5767637,0.08410463,341.1797,355.1386,359.6217,0.31,0,0.268,0,0,0,
0.0164876,2.5575030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02543706,0,0.08407718,0,0,0,0.02543706,0.5768293,0.08407718,341.179,355.132,359.6172,0.31,0,0.268,0,0,0,
0.0222496,2.5802310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02549815,0,0.08401692,0,0,0,0.02549814,0.5767659,0.0840169,341.1806,355.1345,359.6186,0.31,0,0.268,0,0,0,
0.0220379,2.6025920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02552772,0,0.08395159,0,0,0,0.0255277,0.5766632,0.08395158,341.1659,355.1254,359.6224,0.31,0,0.268,0,0,0,
0.0221893,2.6246870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02544159,0,0.08405066,0,0,0,0.02544158,0.5766777,0.08405066,341.1748,355.1172,359.6238,0.31,0,0.268,0,0,0,
0.0225525,2.647240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02538127,0,0.08404353,0,0,0,0.02538126,0.5766332,0.08404353,341.1768,355.1305,359.6173,0.31,0,0.268,0,0,0,
0.0402065,2.6889650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02542269,0,0.08396614,0,0,0,0.02542268,0.5765961,0.08396615,341.1605,355.1346,359.61,0.31,0,0.268,0,0,0,
0.0086916,2.693810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02542269,0,0.08396614,0,0,0,0.02548807,0.5766562,0.08391785,341.1738,355.1219,359.6138,0.31,0,0.268,0,0,0,
0.017384,2.7132340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02553597,0,0.08391932,0,0,0,0.02553597,0.5766153,0.08391932,341.1693,355.1267,359.609,0.31,0,0.268,0,0,0,
0.0222423,2.7358630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02544627,0,0.08396882,0,0,0,0.02544626,0.5766881,0.0839688,341.189,355.1211,359.6236,0.31,0,0.268,0,0,0,
0.0237121,2.7595520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02546251,0,0.08403286,0,0,0,0.0254625,0.5766752,0.08403286,341.1645,355.1207,359.6146,0.31,0,0.268,0,0,0,
0.0208335,2.7800830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02543658,0,0.08398324,0,0,0,0.02543657,0.5767095,0.08398323,341.19,355.1225,359.6176,0.31,0,0.268,0,0,0,
0.0223409,2.8028110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02545041,0,0.08399934,0,0,0,0.02545042,0.576648,0.08399934,341.1743,355.133,359.6016,0.31,0,0.268,0,0,0,
0.0604027,2.8659060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02558437,0,0.08386621,0,0,0,0.02558437,0.5766562,0.08386621,341.1735,355.13,359.6086,0.31,0,0.268,0,0,0,
0.0108362,2.8715440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02558437,0,0.08386621,0,0,0,0.0255531,0.5766579,0.08389622,341.1635,355.1258,359.6063,0.31,0,0.268,0,0,0,
0.005312,2.8778380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02553105,0,0.08389294,0,0,0,0.02553106,0.5766777,0.08389296,341.1835,355.1212,359.6023,0.31,0,0.268,0,0,0,
0.0126991,2.8911820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02546155,0,0.08394006,0,0,0,0.02546155,0.5766746,0.08394006,341.1692,355.1271,359.6097,0.31,0,0.268,0,0,0,
0.0243007,2.9162450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02544117,0,0.08398145,0,0,0,0.02544117,0.5766708,0.08398145,341.1784,355.1404,359.592,0.31,0,0.268,0,0,0,
0.0197792,2.9362180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02549985,0,0.08403212,0,0,0,0.02549985,0.5766225,0.08403213,341.1794,355.1181,359.6037,0.31,0,0.268,0,0,0,
0.0241722,2.9602510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02548504,0,0.08394393,0,0,0,0.02548505,0.5766797,0.08394393,341.1835,355.1237,359.6108,0.31,0,0.268,0,0,0,
0.0382818,3.0000690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02553555,0,0.08394635,0,0,0,0.02553556,0.5766253,0.08394635,341.1809,355.1326,359.6066,0.31,0,0.268,0,0,0,
0.0097068,3.0068660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02547202,0,0.08399886,0,0,0,0.02547201,0.576719,0.08399884,341.1906,355.1371,359.5988,0.31,0,0.268,0,0,0,
0.0167752,3.0240860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02539557,0,0.08403754,0,0,0,0.02539559,0.576694,0.08403756,341.1842,355.1359,359.5939,0.31,0,0.268,0,0,0,
0.0221546,3.0467530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02539256,0,0.08405074,0,0,0,0.02539257,0.5766308,0.08405074,341.1775,355.1253,359.6035,0.31,0,0.268,0,0,0,
0.0218848,3.0688250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02541459,0,0.08392832,0,0,0,0.02541459,0.5765787,0.08392832,341.1741,355.1325,359.6006,0.31,0,0.268,0,0,0,
0.0225246,3.0913470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02545887,0,0.08398128,0,0,0,0.02545888,0.5765378,0.08398128,341.1666,355.1275,359.6168,0.31,0,0.268,0,0,0,
