Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/03/10_15:34:43.584;16.57778;16.31419;557.5015;0.05806565;
MW2;2023/03/10_15:34:58.145;12.1277;99.37379;303.4651;0.01821327;
