AverageFeet;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left
MW;2023/03/06_14:06:06.468;18.86808;-2.237331;0.9454933;2.942646;-2.0273;-5.960464E-08;3.229203;0;0;0;-0.2087215;1.531593;-0.2864925;39.4274;281.191;1.080441;-0.08047551;0;0;0;0;0;0;0.1544044;0.1185102;-0.1872257;270.3877;12.87775;274.218;0.1186192;0.1414719;-0.3600795;272.5555;274.7215;352.6245;-0.06955715;0.1544044;0.1185102;-0.1872257;270.3877;12.87775;274.218;-0.242839;0;0;0;0;0;0;-343.0751;0;277.2221;0;True;;False;True;False;True;right;right;;0.1261423;0.2750856;0.2294835;
MW;2023/03/06_14:06:06.468;18.89014;-2.234563;0.9461911;2.942717;-2.029951;-5.960464E-08;3.229539;0;0;0;-0.203064;1.533285;-0.2867873;38.93581;281.1737;0.5986518;-0.1193238;0;0;0;0;0;0;0.1548445;0.1190293;-0.1872253;270.8062;77.59895;209.4931;0.1174006;0.1430287;-0.3617646;272.4628;274.7157;352.6514;0.0937323;0.1548445;0.1190293;-0.1872253;270.8062;77.59895;209.4931;0.06830145;0;0;0;0;0;0;-343.2325;0;277.2317;0;True;;False;True;False;True;right;right;;0.1181949;0.2565466;0.216233;
MW;2023/03/06_14:06:06.468;18.91234;-2.231395;0.9471365;2.942765;-2.032505;0;3.229863;0;0;0;-0.1971541;1.53527;-0.2870766;38.23238;281.2681;0.1798508;-0.1391301;0;0;0;0;0;0;0.1560454;0.1183374;-0.1872838;270.8718;81.36769;205.7108;0.119987;0.1400249;-0.3595967;272.256;272.5835;354.817;0.04668955;0.1560454;0.1183374;-0.1872838;270.8718;81.36769;205.7108;0.03057778;0;0;0;0;0;0;-343.3826;0;277.2422;0;True;;False;True;False;True;right;right;;0.1133993;0.2395931;0.2140042;
MW;2023/03/06_14:06:06.468;18.93457;-2.227915;0.9481864;2.942841;-2.034867;-5.960464E-08;3.230163;0;0;0;-0.1910998;1.537332;-0.2874822;37.31917;281.3699;359.9222;-0.1546795;0;0;0;0;0;0;0.1561544;0.1181223;-0.1870165;270.89;77.2986;209.7648;0.1189754;0.1415694;-0.3608718;272.2345;273.9537;353.458;0.07219427;0.1561544;0.1181223;-0.1870165;270.89;77.2986;209.7648;-0.02899789;0;0;0;0;0;0;-343.524;0;277.2399;0;True;;False;True;False;True;right;right;;0.10503;0.2198402;0.2002797;
MW;2023/03/06_14:06:06.468;18.95671;-2.224222;0.9492754;2.94276;-2.037099;0;3.230447;0;0;0;-0.1853591;1.539732;-0.2876199;36.39053;281.5256;359.8535;-0.1758666;0;0;0;0;0;0;0.1557426;0.117769;-0.1870375;270.922;74.48512;212.5542;0.1211864;0.1385517;-0.3580941;272.132;276.0656;351.3922;-0.1039473;0.1557426;0.117769;-0.1870375;270.922;74.48512;212.5542;-0.02245719;0;0;0;0;0;0;-343.6562;0;277.2502;0;True;;False;True;False;True;right;right;;0.09947899;0.2016176;0.1962984;
MW;2023/03/06_14:06:06.468;18.97902;-2.220799;0.9504454;2.942963;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.1799965;1.54204;-0.2876534;35.55035;281.7187;359.7773;-0.1559049;0;0;0;0;0;0;0.1550367;0.1179602;-0.1868792;270.9266;72.02711;215.0461;0.1214333;0.138495;-0.3581072;272.0808;277.2482;350.2785;-0.04354608;0.1550367;0.1179602;-0.1868792;270.9266;72.02711;215.0461;0.03869651;0;0;0;0;0;0;-343.7801;0;277.3013;0;True;;False;True;False;True;left;left;;0.09151648;0.1854776;0.1805883;
MW;2023/03/06_14:06:06.468;19.00125;-2.216574;0.9515172;2.943052;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.17507;1.543851;-0.2876235;34.73381;281.9816;359.6828;-0.148835;0;0;0;0;0;0;0.1548625;0.1177969;-0.1866207;270.9203;71.43514;215.6147;0.1219119;0.1384003;-0.35811;272.0652;277.8708;349.6904;0.043979;0.1548625;0.1177969;-0.1866207;270.9203;71.43514;215.6147;0.03008082;0;0;0;0;0;0;-343.8383;0;277.3067;0;True;;False;True;False;True;left;left;;0.08454968;0.1697037;0.168495;
MW;2023/03/06_14:06:06.468;19.02338;-2.211779;0.9522924;2.94307;-2.039158;0;3.230711;0;0;0;-0.1702781;1.545324;-0.287545;34.0345;282.3465;359.5422;-0.2113372;0;0;0;0;0;0;0.1549292;0.1175265;-0.1867089;270.9168;73.16647;213.8535;0.1218041;0.1388023;-0.3585815;272.007;278.9542;348.6105;0.05463142;0.1549292;0.1175265;-0.1867089;270.9168;73.16647;213.8535;-0.02054712;0;0;0;0;0;0;-343.8383;0;277.293;0;True;;False;True;False;True;left;left;;0.07777834;0.1553009;0.1558125;
MW;2023/03/06_14:06:06.468;19.04564;-2.207142;0.952993;2.943347;-2.039158;0;3.230711;0;0;0;-0.1658219;1.546626;-0.2870785;33.44484;282.938;359.4259;-0.2095419;0;0;0;0;0;0;0.1542646;0.1171548;-0.186988;270.9336;74.14999;212.8764;0.1218683;0.1385603;-0.358474;271.9968;279.364;348.2692;0.06953723;0.1542646;0.1171548;-0.186988;270.9336;74.14999;212.8764;0.02373822;0;0;0;0;0;0;-343.8383;0;277.3304;0;True;;False;True;False;True;left;left;;0.07290741;0.1437031;0.1479266;
MW;2023/03/06_14:06:06.468;19.06779;-2.202887;0.9535481;2.943971;-2.039158;0;3.230711;0;0;0;-0.1616645;1.547574;-0.2863237;32.99205;283.799;359.3728;-0.1975967;0;0;0;0;0;0;0.1544691;0.1174545;-0.1865257;270.9578;73.60912;213.3721;0.122494;0.137677;-0.3576193;271.9966;280.0385;347.5967;-0.02330284;0.1544691;0.1174545;-0.1865257;270.9578;73.60912;213.3721;0.01717609;0;0;0;0;0;0;-343.8383;0;277.3088;0;True;;False;True;False;True;left;left;;0.06795376;0.1335249;0.1382901;
MW;2023/03/06_14:06:06.468;19.08996;-2.198841;0.9539312;2.944963;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.1577775;1.548177;-0.2851731;32.59121;284.8383;359.4149;-0.187753;0;0;0;0;0;0;0.1538603;0.1169209;-0.1869658;270.9616;73.42458;213.5675;0.12251;0.137542;-0.3574303;272.0058;280.2464;347.3852;0.03989675;0.1538603;0.1169209;-0.1869658;270.9616;73.42458;213.5675;0.02727634;0;0;0;0;0;0;-343.8383;0;277.3123;0;True;;False;True;False;True;left;left;;0.06330694;0.1239106;0.1293172;
MW;2023/03/06_14:06:06.468;19.11238;-2.195223;0.954193;2.946216;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.1542462;1.548319;-0.284031;32.25795;286.0783;359.4682;-0.177655;0;0;0;0;0;0;0.1544118;0.1166799;-0.1867357;270.9756;71.97265;215.024;0.1227821;0.137562;-0.3574824;271.9728;282.625;344.9883;0.04933162;0.1544118;0.1166799;-0.1867357;270.9756;71.97265;215.024;-0.01841797;0;0;0;0;0;0;-343.8383;0;277.305;0;True;;False;True;False;True;right;right;;0.05951994;0.115916;0.1221638;
MW;2023/03/06_14:06:06.468;19.13458;-2.191863;0.9542388;2.947533;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.1511489;1.548782;-0.2822592;31.97607;287.6935;359.5597;-0.1711349;0;0;0;0;0;0;0.1540248;0.1168585;-0.1866922;271.0118;70.41145;216.6122;0.1223923;0.1380498;-0.3572956;272.0311;286.0009;341.5101;0.04409964;0.1540248;0.1168585;-0.1866922;271.0118;70.41145;216.6122;0.03291017;0;0;0;0;0;0;-343.8383;0;277.2663;0;True;;False;True;False;True;left;left;;0.05534998;0.1066965;0.1147034;
MW;2023/03/06_14:06:06.468;19.15664;-2.188903;0.9545226;2.949513;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.14836;1.549321;-0.280041;31.68109;289.6668;359.8175;-0.1645402;0;0;0;0;0;0;0.1541293;0.1170111;-0.1866533;270.9744;69.6664;217.3258;0.1231056;0.1373951;-0.3572544;272.0013;289.294;338.3216;0.0384422;0.1541293;0.1170111;-0.1866533;270.9744;69.6664;217.3258;0.02093969;0;0;0;0;0;0;-343.8383;0;277.3021;0;True;;False;True;False;True;left;left;;0.05208505;0.09853662;0.1098036;
MW;2023/03/06_14:06:06.468;19.17893;-2.186103;0.9547868;2.951645;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.1457449;1.549967;-0.27773;31.30787;291.7554;0.1083621;-0.1608048;0;0;0;0;0;0;0.1540506;0.1169078;-0.186661;270.9671;70.00146;216.9752;0.1233379;0.1366177;-0.3564234;272.0322;293.3561;334.2143;0.0257751;0.1540506;0.1169078;-0.186661;270.9671;70.00146;216.9752;0.0192014;0;0;0;0;0;0;-343.8383;0;277.2706;0;True;;False;True;False;True;left;left;;0.04901902;0.09087917;0.1051969;
MW;2023/03/06_14:06:06.468;19.20111;-2.183727;0.9551525;2.954272;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.1435292;1.550761;-0.2749396;30.80636;294.0363;0.345896;-0.1612615;0;0;0;0;0;0;0.1541355;0.116874;-0.1865398;270.9716;69.39639;217.5759;0.1245323;0.134253;-0.354723;272.1717;294.3227;333.273;-0.08219147;0.1541355;0.116874;-0.1865398;270.9716;69.39639;217.5759;-0.04544422;0;0;0;0;0;0;-343.8383;0;277.2801;0;True;;False;True;False;True;left;left;;0.0474949;0.08594704;0.1040325;
MW;2023/03/06_14:06:06.468;19.22329;-2.18166;0.9555836;2.957227;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.1415593;1.551546;-0.2718589;30.21592;296.4029;0.5463547;-0.1644872;0;0;0;0;0;0;0.1540664;0.1167803;-0.1864346;270.9923;69.30926;217.6666;0.1263767;0.1312895;-0.3526046;272.206;294.1519;333.516;-0.1020623;0.1540664;0.1167803;-0.1864346;270.9923;69.30926;217.6666;-0.02990958;0;0;0;0;0;0;-343.8383;0;277.318;0;True;;False;True;False;True;left;left;;0.04671114;0.0806924;0.1061522;
MW;2023/03/06_14:06:06.468;19.24553;-2.179677;0.9560349;2.96047;-2.039158;0;3.230711;0;0;0;-0.1395632;1.552455;-0.2684331;29.61114;298.9533;0.7694043;-0.1687434;0;0;0;0;0;0;0.1536558;0.1169646;-0.1863936;271.0172;69.43271;217.5695;0.1283643;0.128104;-0.3503513;272.2562;293.3065;334.3904;-0.05072758;0.1536558;0.1169646;-0.1863936;271.0172;69.43271;217.5695;0.03294883;0;0;0;0;0;0;-343.8383;0;277.3456;0;True;;False;True;False;True;left;left;;0.04605377;0.07542484;0.1087902;
MW;2023/03/06_14:06:06.468;19.26783;-2.177697;0.9564548;2.964245;-2.039158;-1.192093E-07;3.230711;0;0;0;-0.1375299;1.553395;-0.2645279;28.93791;301.8558;1.025129;0.1839618;0;0;0;0;0;0;0.1537124;0.1171381;-0.186409;271.0325;70.11719;216.9014;0.1308451;0.1238146;-0.3470461;272.2874;292.3939;335.3436;-0.07116301;0.1537124;0.1171381;-0.186409;271.0325;70.11719;216.9014;0.03584499;0;0;0;0;0;0;-343.8383;0;277.3743;0;True;;False;True;False;True;left;left;;0.04695366;0.07177576;0.1160389;
MW;2023/03/06_14:06:06.468;19.28987;-2.175706;0.9569183;2.968322;-2.039158;0;3.230711;0;0;0;-0.135591;1.554277;-0.2600675;28.27067;305.0398;1.241938;0.1990874;0;0;0;0;0;0;0.1535467;0.1166673;-0.1862479;271.0431;68.21836;218.8053;0.1335378;0.1193175;-0.3437822;272.2557;290.9336;336.856;-0.2922983;0.1535467;0.1166673;-0.1862479;271.0431;68.21836;218.8053;0.04039495;0;0;0;0;0;0;-343.8383;0;277.4036;0;True;;False;True;False;True;left;left;;0.04785269;0.0678602;0.1235506;
MW;2023/03/06_14:06:06.468;19.31209;-2.173662;0.957358;2.973094;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.1334133;1.555151;-0.2551079;27.52244;308.4972;1.48558;0.2242136;0;0;0;0;0;0;0.1533978;0.1163437;-0.1862856;271.0513;67.50497;219.5023;0.1354654;0.1161983;-0.3415072;272.2206;289.8128;338.0559;-0.1506159;0.1533978;0.1163437;-0.1862856;271.0513;67.50497;219.5023;0.02991452;0;0;0;0;0;0;-343.8383;0;277.4355;0;True;;False;True;False;True;left;left;;0.04704674;0.0635493;0.1246376;
MW;2023/03/06_14:06:06.468;19.33445;-2.171351;0.9577658;2.978223;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.1309087;1.555977;-0.24997;26.87349;312.0852;1.903457;0.2429902;0;0;0;0;0;0;0.1537092;0.1167152;-0.1862581;271.0502;70.84595;216.1839;0.1368275;0.1140337;-0.3398397;272.1864;288.6876;339.2326;-0.1275996;0.1537092;0.1167152;-0.1862581;271.0502;70.84595;216.1839;-0.03523645;0;0;0;0;0;0;-343.8383;0;277.4729;0;True;;False;True;False;True;left;left;;0.04536763;0.05945345;0.1220171;
MW;2023/03/06_14:06:06.468;19.35654;-2.168545;0.9580597;2.983332;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.128019;1.556372;-0.2446703;26.28953;315.7431;2.419127;0.2587937;0;0;0;0;0;0;0.1533856;0.1167104;-0.1861343;271.0638;70.08857;216.932;0.1388458;0.1107178;-0.3373321;272.2022;287.957;339.9816;-0.2274738;0.1533856;0.1167104;-0.1861343;271.0638;70.08857;216.932;-0.02526815;0;0;0;0;0;0;-343.8383;0;277.4778;0;True;;False;True;False;True;left;left;;0.04547441;0.05743672;0.1244609;
MW;2023/03/06_14:06:06.468;19.37879;-2.165585;0.9583385;2.988811;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.124764;1.557025;-0.2390635;25.64705;319.7193;2.926015;0.2693833;0;0;0;0;0;0;0.1535455;0.1168501;-0.1861762;271.0862;70.17774;216.8811;0.1381661;0.1117108;-0.338127;272.2001;288.0236;340.0056;0.1030705;0.1535455;0.1168501;-0.1861762;271.0862;70.17774;216.8811;-0.04756263;0;0;0;0;0;0;-343.8383;0;277.5422;0;True;;False;True;False;True;left;left;;0.04343573;0.05583797;0.1179049;
MW;2023/03/06_14:06:06.468;19.40106;-2.16223;0.958686;2.994469;-2.039158;0;3.230711;0;0;0;-0.1212433;1.557664;-0.2334091;25.0141;323.7359;3.361302;0.2954111;0;0;0;0;0;0;0.1533053;0.116395;-0.1864097;271.1302;73.31298;213.7978;0.1407915;0.1071789;-0.3347814;272.1903;286.9019;341.1098;-0.1438915;0.1533053;0.116395;-0.1864097;271.1302;73.31298;213.7978;0.02598538;0;0;0;0;0;0;-343.8383;0;277.56;0;True;;False;True;False;True;left;left;;0.04424968;0.05201982;0.1249789;
MW;2023/03/06_14:06:06.468;19.42334;-2.158639;0.9588957;3.00009;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.117556;1.558144;-0.2276562;24.26279;327.7173;3.721805;0.3014733;0;0;0;0;0;0;0.1530118;0.1164324;-0.1862584;271.1823;75.6684;211.4872;0.1400084;0.1084878;-0.3357803;272.2018;286.2146;341.8543;0.2615286;0.1530118;0.1164324;-0.1862584;271.1823;75.6684;211.4872;0.05768773;0;0;0;0;0;0;-343.8383;0;277.6112;0;True;;False;True;False;True;left;left;;0.04602029;0.0512142;0.132867;
MW;2023/03/06_14:06:06.468;19.44549;-2.154916;0.95926;3.006157;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.1137288;1.558996;-0.2214997;23.36424;331.7266;3.811454;0.3195748;0;0;0;0;0;0;0.1528597;0.116044;-0.1866322;271.171;77.80627;209.3758;0.1388249;0.1106472;-0.3373518;272.1953;287.704;340.4458;-0.1202329;0.1528597;0.116044;-0.1866322;271.171;77.80627;209.3758;0.01282668;0;0;0;0;0;0;-343.8383;0;277.6643;0;True;;False;True;False;True;left;left;;0.04702626;0.04805992;0.1400451;
MW;2023/03/06_14:06:06.468;19.46791;-2.150939;0.9597608;3.012272;-2.039158;0;3.230711;0;0;0;-0.109481;1.560039;-0.2154036;22.42844;335.8178;3.770356;0.3280511;0;0;0;0;0;0;0.1524434;0.1160967;-0.1874641;271.2227;80.37328;207.3026;0.1382966;0.1116066;-0.3381169;272.1708;287.2045;340.9585;-0.1631469;0.1524434;0.1160967;-0.1874641;271.2227;80.37328;207.3026;0.06174534;0;0;0;0;0;0;-343.8383;0;277.9181;0;True;;False;True;False;True;right;right;;0.04845209;0.04754554;0.1462628;
MW;2023/03/06_14:06:06.468;19.49008;-2.146247;0.9602772;3.018281;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.1045427;1.561105;-0.2094173;21.59448;340.0029;3.821004;0.3487253;0;0;0;0;0;0;0.1523937;0.1158319;-0.188983;271.2169;87.8026;201.1835;0.1362966;0.1148062;-0.340457;272.119;284.9813;343.2269;0.1386902;0.1523937;0.1158319;-0.188983;271.2169;87.8026;201.1835;-0.110811;0;0;0;0;0;0;-343.8383;0;278.5962;0;True;;False;True;False;True;right;right;;0.04889986;0.05007161;0.1455278;
MW;2023/03/06_14:06:06.468;19.51216;-2.140954;0.9608442;3.024225;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.09923144;1.562169;-0.2036575;20.84395;344.1251;4.177288;0.3547801;0;0;0;0;0;0;0.1522988;0.1160717;-0.1917068;271.3545;93.69117;197.2232;0.1362331;0.114491;-0.3401848;272.1819;286.3739;341.8268;0.1418812;0.1522988;0.1160717;-0.1917068;271.3545;93.69117;197.2232;-0.1394542;0;0;0;0;0;0;-343.8383;0;279.5559;0;True;;False;True;False;True;right;right;;0.05079269;0.0572397;0.1459311;
MW;2023/03/06_14:06:06.468;19.53441;-2.135545;0.9613864;3.029908;-2.039158;0;3.230711;0;0;0;-0.09376004;1.563402;-0.1978211;20.00276;348.0235;4.598113;0.3436323;0;0;0;0;0;0;0.1521676;0.1161475;-0.1958499;271.748;94.76077;199.1546;0.1372674;0.1127541;-0.3388792;272.2083;286.8417;341.3827;-0.08056591;0.1521676;0.1161475;-0.1958499;271.748;94.76077;199.1546;-0.2105105;0;0;0;0;0;0;-343.8383;0;281.0692;0;True;;False;True;False;True;left;left;;0.05223269;0.06990587;0.1390249;
MW;2023/03/06_14:06:06.468;19.55671;-2.130151;0.9619898;3.035668;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.08835854;1.564505;-0.1922644;19.16789;351.5433;5.056227;0.3581992;0;0;0;0;0;0;0.1515276;0.1157823;-0.2031444;272.1022;106.6416;191.4491;0.1367996;0.1132574;-0.3393039;272.2188;286.1733;342.0208;-0.06610125;0.1515276;0.1157823;-0.2031444;272.1022;106.6416;191.4491;-0.2663848;0;0;0;0;0;0;-343.8383;0;283.1401;0;True;;False;True;False;True;right;right;;0.05745464;0.09523062;0.1345879;
MW;2023/03/06_14:06:06.468;19.57898;-2.124881;0.9624779;3.041084;-2.039158;0;3.230711;0;0;0;-0.08311754;1.565313;-0.1869412;18.49;354.6476;5.392572;0.3484681;0;0;0;0;0;0;0.1500671;0.114831;-0.2127637;272.6923;119.4901;184.385;0.1368791;0.1127429;-0.3389933;272.1826;285.2566;342.9193;-0.1706117;0.1500671;0.114831;-0.2127637;272.6923;119.4901;184.385;-0.3991142;0;0;0;0;0;0;-343.8383;0;286.018;0;True;;False;True;False;True;left;left;;0.06635447;0.1285593;0.1368586;
MW;2023/03/06_14:06:06.468;19.60115;-2.119743;0.9627953;3.04613;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.07822053;1.565902;-0.1821501;17.87109;357.3679;5.682613;0.3431223;0;0;0;0;0;0;0.145128;0.1157479;-0.2228053;272.5092;131.5216;178.7672;0.1371889;0.1120634;-0.3385291;272.1007;282.8074;345.2464;0.02441767;0.145128;0.1157479;-0.2228053;272.5092;131.5216;178.7672;-0.6007248;0;0;0;0;0;0;-343.8383;0;289.1622;0;True;;False;True;False;True;left;left;;0.07350824;0.1657638;0.1282692;
MW;2023/03/06_14:06:06.468;19.62323;-2.114935;0.9630672;3.051038;-2.039158;-5.960464E-08;3.230711;0;0;0;-0.07353052;1.566276;-0.1773442;17.24782;359.688;5.828603;0.3060317;0;0;0;0;0;0;0.1372472;0.1157897;-0.2325367;272.4387;144.2794;173.0176;0.1370041;0.1123433;-0.3387063;272.0322;282.3145;345.6545;0.09180757;0.1372472;0.1157897;-0.2325367;272.4387;144.2794;173.0176;-0.6900213;0;0;0;0;0;0;-343.8383;0;292.6216;0;True;;False;True;False;True;right;right;;0.08222497;0.2052581;0.1236418;
MW;2023/03/06_14:06:06.468;19.64544;-2.110352;0.9632117;3.055733;-2.040065;-5.960464E-08;3.231158;0;0;0;-0.06885818;1.566548;-0.1726802;16.82439;1.62633;5.856353;0.2886781;0;0;0;0;0;0;0.1271545;0.1163154;-0.2392949;271.9815;150.946;173.5693;0.1370907;0.1121552;-0.3387709;272.0301;280.3379;347.6096;0.1427685;0.1271545;0.1163154;-0.2392949;271.9815;150.946;173.5693;0.6145694;0;0;0;0;0;0;-343.8383;0;296.2258;0;True;;False;True;False;True;right;right;;0.09106112;0.2387267;0.1255177;
MW;2023/03/06_14:06:06.468;19.6677;-2.107477;0.9633133;3.061366;-2.041906;0;3.23217;0;0;0;-0.06421131;1.566756;-0.1679662;16.52206;3.282555;5.761966;0.2759717;0;0;0;0;0;0;0.1169214;0.1165702;-0.2440298;271.5172;162.5263;168.7823;0.1378059;0.1111355;-0.3381457;272.0314;279.8095;348.1172;-0.02167073;0.1169214;0.1165702;-0.2440298;271.5172;162.5263;168.7823;0.5410051;0;0;0;0;0;0;-343.997;0;299.6168;0;True;;False;True;False;True;left;left;;0.09571451;0.2652418;0.1176163;
MW;2023/03/06_14:06:06.468;19.68998;-2.104684;0.9634607;3.067282;-2.043746;-5.960464E-08;3.233301;0;0;0;-0.05961891;1.567149;-0.162891;16.2982;4.64039;5.446503;0.2802983;0;0;0;0;0;0;0.1106811;0.1150534;-0.2494487;271.8014;176.1414;160.4208;0.1382265;0.1104646;-0.3377528;272.0146;278.7549;349.133;0.01826324;0.1106811;0.1150534;-0.2494487;271.8014;176.1414;160.4208;-0.3940655;0;0;0;0;0;0;-344.1681;0;302.2204;0;True;;False;True;False;True;left;left;;0.09736693;0.2791674;0.1103003;
MW;2023/03/06_14:06:06.468;19.71207;-2.10198;0.9636856;3.07366;-2.045536;-5.960464E-08;3.23449;0;0;0;-0.05508757;1.567591;-0.1575146;16.07248;5.740122;4.922532;0.3055162;0;0;0;0;0;0;0.1075121;0.1150212;-0.2538071;271.9099;194.5607;145.7428;0.1379929;0.1109002;-0.3380885;271.9933;278.4033;349.4555;-0.06257741;0.1075121;0.1150212;-0.2538071;271.9099;194.5607;145.7428;-0.3388004;0;0;0;0;0;0;-344.3438;0;304.0749;0;True;;False;True;False;True;left;left;;0.09677891;0.2797221;0.1073935;
MW;2023/03/06_14:06:06.468;19.73433;-2.099184;0.9639263;3.08038;-2.047254;-5.960464E-08;3.23569;0;0;0;-0.05044016;1.568094;-0.1518365;15.84591;6.771967;4.240502;0.3213991;0;0;0;0;0;0;0.1092975;0.1129158;-0.256892;271.5236;190.443;151.9915;0.1380286;0.1107764;-0.3379343;272.0029;277.7829;350.0529;0.05355619;0.1092975;0.1129158;-0.256892;271.5236;190.443;151.9915;-0.06684753;0;0;0;0;0;0;-344.5209;0;305.1349;0;True;;False;True;False;True;left;left;;0.09264947;0.2678646;0.1027333;
MW;2023/03/06_14:06:06.468;19.75653;-2.096104;0.9641739;3.087342;-2.048089;-5.960464E-08;3.236283;0;0;0;-0.04560161;1.568519;-0.1460721;15.65404;7.790665;3.423204;0.339232;0;0;0;0;0;0;0.1124015;0.1107967;-0.2593981;271.4505;139.7917;203.2468;0.1387478;0.1094847;-0.3370405;271.9516;275.5692;352.1904;-0.03830415;0.1124015;0.1107967;-0.2593981;271.4505;139.7917;203.2468;-0.09531042;0;0;0;0;0;0;-344.6917;0;305.4067;0;True;;False;True;False;True;left;left;;0.08923967;0.2592402;0.09771846;
MW;2023/03/06_14:06:06.468;19.77888;-2.091292;0.9643496;3.093426;-2.048089;-5.960464E-08;3.236283;0;0;0;-0.04061241;1.56905;-0.1394147;15.53359;8.88162;2.755232;0.338644;0;0;0;0;0;0;0.1105139;0.1105273;-0.258436;270.5113;198.3816;145.0934;0.1391451;0.108592;-0.3363942;271.8155;271.5949;355.9391;-0.1299027;0.1105139;0.1105273;-0.258436;270.5113;198.3816;145.0934;0.2303854;0;0;0;0;0;0;-344.6917;0;305.5135;0;True;;False;True;False;True;left;left;;0.08696766;0.2502444;0.09762623;
MW;2023/03/06_14:06:06.468;19.80103;-2.086296;0.9646834;3.10034;-2.048089;0;3.236283;0;0;0;-0.03579804;1.569574;-0.1322578;15.51364;9.923153;2.34943;0.3927827;0;0;0;0;0;0;0.1079745;0.1085758;-0.2595837;271.0572;153.462;189.2447;0.1399682;0.1068711;-0.3354366;271.9195;272.5624;355.105;-0.09659386;0.1079745;0.1085758;-0.2595837;271.0572;153.462;189.2447;0.114292;0;0;0;0;0;0;-344.6917;0;305.195;0;True;;False;True;False;True;left;left;;0.08354256;0.2404127;0.09375755;
MW;2023/03/06_14:06:06.468;19.82313;-2.082366;0.9649024;3.1084;-2.049857;0;3.237533;0;0;0;-0.03097361;1.569933;-0.1247601;15.47544;10.93484;2.056954;0.3959939;0;0;0;0;0;0;0.1074963;0.1071653;-0.2648993;271.1998;163.7794;179.0883;0.1305984;0.122607;-0.3467354;271.9402;276.7447;350.9732;0.09948169;0.1074963;0.1071653;-0.2648993;271.1998;163.7794;179.0883;-0.2245216;0;0;0;0;0;0;-344.7822;0;305.2976;0;True;;False;True;False;True;right;right;;0.0970479;0.2405348;0.1476568;
MW;2023/03/06_14:06:06.468;19.84536;-2.079186;0.9649321;3.117071;-2.051539;-5.960464E-08;3.238724;0;0;0;-0.02595039;1.56968;-0.1172367;15.46606;11.93127;1.912563;0.4187013;0;0;0;0;0;0;0.1059325;0.1052051;-0.2676229;271.169;159.1763;183.7156;0.130807;0.1224556;-0.3464562;271.9738;277.9941;349.7348;-0.005500588;0.1059325;0.1052051;-0.2676229;271.169;159.1763;183.7156;-0.175979;0;0;0;0;0;0;-344.9588;0;305.316;0;True;;False;True;False;True;right;right;;0.09153347;0.2313661;0.1347678;
MW;2023/03/06_14:06:06.468;19.86758;-2.074999;0.9647527;3.125273;-2.051539;0;3.238724;0;0;0;-0.02078686;1.569406;-0.1097082;15.60961;12.92352;1.838822;0.4265215;0;0;0;0;0;0;0.1039155;0.1029618;-0.2712829;271.1625;160.9216;181.9931;0.1309084;0.1224267;-0.3463805;272.0121;277.4148;350.31;-0.008061641;0.1039155;0.1029618;-0.2712829;271.1625;160.9216;181.9931;-0.2275779;0;0;0;0;0;0;-345.0435;0;305.3257;0;True;;False;True;False;True;right;right;;0.08744726;0.2274605;0.1223285;
