StandingFoot;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left;LAvgVelAngle;RAvgVelAngle;LAvgVelMag;RAvgVelMag;LiftedAngle;StandingAngle;HipAngle;HeadAngle;AvgFeetAngle
MW;2023/03/09_09:48:21.061;0.02553558;0.6473812;0.230005;0.694227;0.6473812;0.03333665;0.694227;0;0;0;0;0;0;0;0;0;1.069049;0;0;0;0;0;0;0;0;0;0;0;0;0.1279123;0.1377969;-0.3152225;273.5302;250.8309;16.35979;0;0.0138433;0.1450143;-0.02637911;272.2172;66.56651;206.2395;0;0;0;0;0;0;0;-190.4757;0;246.995;0;True;;True;False;True;False;left;left;;0.6872165;2.048295;0.7005706;66.995;55.02509;-0.0680007;-1.213571;66.995;246.995;0;0;270.0232;
MW;2023/03/09_09:48:21.062;0.05867004;0.6328813;0.230005;0.6835707;0.6328813;0.03333665;0.6835707;0;0;0;0;0;0;0;0;0;-0.5808036;0;0;0;0;0;0;0;0;0;0;0;0;0.1324204;0.1347818;-0.3114409;271.8536;222.8295;44.09451;0;0.007586718;0.1422033;-0.0265367;270.9336;313.7505;318.7715;0;0;0;0;0;0;0;-186.8346;0;232.5826;0;True;;True;False;True;False;left;left;;0.5298852;1.555185;0.5643558;52.58255;43.46867;-0.1315036;-0.2520747;52.58255;232.5826;0;0;269.7289;
MW;2023/03/09_09:48:21.062;0.09180069;0.6213949;0.230005;0.6741678;0.6213949;0.03333665;0.6741678;0;0;0;0;0;0;0;0;0;-0.5781202;0;0;0;0;0;0;0;0;0;0;0;0;0.1382438;0.1348128;-0.3089321;275.0969;263.9892;3.019162;0;0.006307721;0.1455956;-0.02285028;272.9768;285.2632;347.2469;0;0;0;0;0;0;0;-183.7025;0;256.072;0;True;;True;False;True;False;left;left;;0.3955309;1.122135;0.4599882;76.07203;359.3182;-0.1619179;0.09866875;76.07203;256.072;0;0;269.7606;
MW;2023/03/09_09:48:21.062;0.1086121;0.6159585;0.230005;0.6732473;0.6159585;0.03333665;0.6732473;0;0;0;0;0;0;0;0;0;-0.3773729;0;0;0;0;0;0;0;0;0;0;0;0;0.1405983;0.1291115;-0.3087807;273.2026;233.3171;33.43255;0;0.007680535;0.1442568;-0.02427065;273.9534;277.1233;355.274;0;0;0;0;0;0;0;-182.7765;0;260.3897;0;True;;True;False;True;False;left;left;;0.3488985;0.9799185;0.4156756;80.38969;67.71947;-0.1427431;-0.03733003;80.38969;260.3897;0;0;269.5867;
MW;2023/03/09_09:48:21.062;0.1336632;0.6081172;0.230005;0.6728382;0.6081172;0.03333665;0.6728382;0;0;0;0;0;0;0;0;0;-0.3280049;0;0;0;0;0;0;0;0;0;0;0;0;0.1447071;0.1277318;-0.3088961;272.9682;248.1882;18.81088;0;0.009801269;0.1445003;-0.0239501;275.0045;268.0019;4.273454;0;0;0;0;0;0;0;-181.5859;0;267.0135;0;True;;True;False;True;False;left;left;;0.2827084;0.775712;0.3551215;87.01351;77.88316;-0.1135905;-0.04711476;87.01351;267.0135;0;0;269.6537;
MW;2023/03/09_09:48:21.062;0.1667976;0.5986107;0.230005;0.6713383;0.5986107;0.03333665;0.6713383;0;0;0;0;0;0;0;0;0;-0.3315946;0;0;0;0;0;0;0;0;0;0;0;0;0.1558268;0.1290162;-0.306941;272.2349;244.3192;22.49926;0;0.02845025;0.1472981;-0.02683449;276.6506;268.9021;3.862602;0;0;0;0;0;0;0;-180.0927;0;261.5912;0;True;;True;False;True;False;left;left;;0.2611341;0.7063429;0.3381937;81.59126;96.48515;-0.2066914;-0.4322363;81.59126;261.5912;0;0;269.8033;
MW;2023/03/09_09:48:21.062;0.1999321;0.5906163;0.230005;0.6708255;0.5906163;0.03333665;0.6708255;0;0;0;0;0;0;0;0;0;-0.2441992;0;0;0;0;0;0;0;0;0;0;0;0;0.1698995;0.1318073;-0.306041;272.0806;237.4915;29.51216;0;0.04244244;0.1488576;-0.02756321;275.1653;254.1964;18.42021;0;0;0;0;0;0;0;-178.9422;0;263.3516;0;True;;True;False;True;False;left;left;;0.2515786;0.6396021;0.3667122;83.35159;91.80148;-0.3157071;-0.3959888;83.35159;263.3516;0;0;269.8488;
MW;2023/03/09_09:48:21.062;0.2166557;0.5857821;0.230005;0.6708427;0.5857821;0.03333665;0.6708427;0;0;0;0;0;0;0;0;0;-0.2399876;0;0;0;0;0;0;0;0;0;0;0;0;0.1769038;0.1326592;-0.3068194;273.0973;266.3521;0.3532253;0;0.04084182;0.1507134;-0.02752972;274.712;280.0621;352.9005;0;0;0;0;0;0;0;-178.2667;0;270.2045;0;True;;True;False;True;False;left;left;;0.2234496;0.5346862;0.3591122;90.20448;91.9542;-0.271894;-0.1294114;90.20448;270.2045;0;0;269.8194;
MW;2023/03/09_09:48:21.062;0.24963;0.5802111;0.230005;0.6701174;0.5802111;0.03333665;0.6701174;0;0;0;0;0;0;0;0;0;-0.2087907;0;0;0;0;0;0;0;0;0;0;0;0;0.1886606;0.1355422;-0.3042729;271.8857;277.3007;349.1722;0;0.04469061;0.1519842;-0.02959085;274.7428;270.4858;2.105669;0;0;0;0;0;0;0;-177.2797;0;260.0012;0;True;;True;False;True;False;left;left;;0.1991481;0.4348094;0.3617828;80.00124;101.3142;-0.2707549;-0.1007858;80.00124;260.0012;0;0;269.5285;
MW;2023/03/09_09:48:21.062;0.3059692;0.5770281;0.230005;0.6699214;0.5770281;0.03333665;0.6699214;0;0;0;0;0;0;0;0;0;-0.1920723;0;0;0;0;0;0;0;0;0;0;0;0;0.2024217;0.1418357;-0.3027632;273.229;260.257;6.254073;0;0.04811835;0.1484401;-0.03065944;275.3931;268.1507;4.063312;0;0;0;0;0;0;0;-176.834;0;259.6776;0;True;;True;False;True;False;left;left;;0.1383469;0.2718101;0.2815774;79.6776;126.2732;-0.09012592;-0.01550796;79.6776;259.6776;0;0;269.3724;
