dt,leftfoot_px,leftfoot_py,leftfoot_pz,leftfoot_rx,leftfoot_ry,leftfoot_rz,rightfoot_px,rightfoot_py,rightfoot_pz,rightfoot_rx,rightfoot_ry,rightfoot_rz,hip_px,hip_py,hip_pz,hip_rx,hip_ry,hip_rz,direction_px,direction_py,direction_pz,direction_rx,direction_ry,direction_rz,head_px,head_py,head_pz,head_rx,head_ry,head_rz,locomotionPoint_px,locomotionPoint_py,locomotionPoint_pz,locomotionPoint_rx,locomotionPoint_ry,locomotionPoint_rz,
0.0112118,0.0344249,0.1332755,-0.0157901,272.4225,317.7505,43.60353,0.361717,0.3266015,-0.190683,291.9678,353.655,17.29657,0,0,0,0,0,0,-0.186527,-0.007330775,-0.3345166,0,6.613736,0,0,0,0,0,0,0,0.1159248,0.007338583,1.1827,0,0,0,
0.0198133,0.03553414,0.1347172,-0.01765358,271.7563,305.2625,55.77507,0.3783233,0.3296571,-0.1866641,291.0936,353.5686,17.43001,0,0,0,0,0,0,-0.1864433,-0.007344902,-0.3345025,0,6.434086,0,0,0,0,0,0,0,0.1164552,0.007341743,1.187403,0,0,0,
0.0124965,0.03440619,0.1342683,-0.02150631,272.2594,357.4899,3.183085,0.3715371,0.319859,-0.1756718,289.6426,352.7382,18.02459,0,0,0,0,0,0,-0.1865219,-0.007341743,-0.3345251,0,6.088692,0,0,0,0,0,0,0,0.11671,0.007310212,1.189792,0,0,0,
0.0113106,0.03455675,0.1360333,-0.02302599,271.5404,283.1704,78.28135,0.3680789,0.3131282,-0.164824,288.2249,351.8476,18.74749,0,0,0,0,0,0,-0.1865658,-0.007310212,-0.3345367,0,6.367836,0,0,0,0,0,0,0,0.116981,0.007312834,1.19222,0,0,0,
0.0119461,0.03513455,0.1349139,-0.02499962,272.1502,307.9077,53.4244,0.368072,0.3071432,-0.1544579,286.6692,349.9864,20.37076,0,0,0,0,0,0,-0.1865736,-0.007312834,-0.334511,0,6.170443,0,0,0,0,0,0,0,0.1172472,0.007301271,1.194682,0,0,0,
0.0127993,0.0353508,0.1351738,-0.02848399,272.1071,330.373,30.77683,0.3639249,0.2979763,-0.1427011,284.9592,347.2577,22.63368,0,0,0,0,0,0,-0.1865746,-0.007301271,-0.3345311,0,5.816328,0,0,0,0,0,0,0,0.1175058,0.007296562,1.197221,0,0,0,
0.012353,0.03491151,0.1353681,-0.03138947,272.6959,332.0613,29.01503,0.3646212,0.2924216,-0.1324458,283.7082,346.0373,23.5304,0,0,0,0,0,0,-0.1865845,-0.007296562,-0.3345449,0,5.588474,0,0,0,0,0,0,0,0.117758,0.007284284,1.199799,0,0,0,
0.0342243,0.03328228,0.1336267,-0.0342288,272.4956,270.2015,90.9573,0.3672022,0.2868326,-0.1236212,282.4108,343.3583,25.96778,0,0,0,0,0,0,-0.1865834,-0.007284403,-0.3345411,0,5.469112,0,0,0,0,0,0,0,0.1184693,0.007284522,1.207227,0,0,0,
0.0148935,0.03327096,0.1328113,-0.03999102,273.5161,344.6528,16.39194,0.3573589,0.2762792,-0.1084768,280.3477,338.8453,30.37394,0,0,0,0,0,0,-0.186498,-0.007290304,-0.3345155,0,5.33002,0,0,0,0,0,0,0,0.1189295,0.007287383,1.21216,0,0,0,
0.0128536,0.03279495,0.133651,-0.04325223,272.4188,353.8306,7.053773,0.3516864,0.2668755,-0.09506321,278.9474,335.2496,33.81521,0,0,0,0,0,0,-0.1864898,-0.007287383,-0.3345194,0,5.124197,0,0,0,0,0,0,0,0.1191543,0.007310152,1.214667,0,0,0,
0.0112428,0.03264785,0.1313076,-0.0485121,272.0919,345.9746,14.93741,0.3540683,0.2612855,-0.08453476,277.4988,329.1525,39.66681,0,0,0,0,0,0,-0.1865112,-0.007310152,-0.334435,0,4.982357,0,0,0,0,0,0,0,0.1193793,0.007348955,1.217248,0,0,0,
0.0111642,0.03285599,0.1313596,-0.05254483,272.7362,331.3878,29.56198,0.3519127,0.2535615,-0.07167196,275.9492,321.1049,47.57322,0,0,0,0,0,0,-0.18651,-0.007348955,-0.3343599,0,4.901863,0,0,0,0,0,0,0,0.1196079,0.007340491,1.219914,0,0,0,
0.0224163,0.03255725,0.1305935,-0.05449033,271.8049,303.9003,57.22906,0.3542728,0.2486393,-0.06148314,274.7637,308.3477,60.15768,0,0,0,0,0,0,-0.1865635,-0.007344484,-0.3345782,0,4.865276,0,0,0,0,0,0,0,0.1200539,0.007342458,1.225153,0,0,0,
0.0221839,0.03231716,0.1313384,-0.0589397,271.6871,344.9396,15.58044,0.3500953,0.2415571,-0.04847264,274.002,288.7654,79.59163,0,0,0,0,0,0,-0.1865307,-0.007318139,-0.3345609,0,4.454813,0,0,0,0,0,0,0,0.1204569,0.007330298,1.230325,0,0,0,
0.0223528,0.03203142,0.1313455,-0.06561852,271.9353,302.051,58.95908,0.3524543,0.237432,-0.03827298,273.9619,266.6989,101.4688,0,0,0,0,0,0,-0.1865481,-0.00730592,-0.3346512,0,4.582854,0,0,0,0,0,0,0,0.1208643,0.007318079,1.235409,0,0,0,
0.0300841,0.03296041,0.1332829,-0.06927693,271.8838,311.4828,49.19437,0.3545091,0.2340162,-0.02855802,274.4703,247.8751,120.0938,0,0,0,0,0,0,-0.1865284,-0.007308424,-0.3346201,0,4.291912,0,0,0,0,0,0,0,0.1214048,0.007303715,1.24261,0,0,0,
0.0141445,0.03257179,0.1337004,-0.07466328,272.5964,317.3887,43.69069,0.3563071,0.2306156,-0.01897061,275.2467,232.5704,135.1945,0,0,0,0,0,0,-0.1865624,-0.007303715,-0.3345367,0,4.374151,0,0,0,0,0,0,0,0.1215848,0.007305384,1.244964,0,0,0,
0.0220424,0.03335333,0.1329327,-0.07902694,271.8404,315.0961,45.83585,0.3535869,0.2243609,-0.006927252,276.1208,223.6336,144.025,0,0,0,0,0,0,-0.1865886,-0.007296801,-0.3345578,0,4.219013,0,0,0,0,0,0,0,0.1219365,0.007301092,1.249732,0,0,0,
0.0222516,0.03282809,0.1339004,-0.08407724,271.9793,336.5084,24.18343,0.3551894,0.2223146,0.00210619,276.9811,217.7616,149.8071,0,0,0,0,0,0,-0.1865618,-0.007329047,-0.334607,0,4.035398,0,0,0,0,0,0,0,0.1222646,0.00731504,1.254382,0,0,0,
0.0223443,0.03308082,0.1342819,-0.09044302,272.1303,339.2942,21.4395,0.3587933,0.2208488,0.01027393,277.6817,212.9633,154.5422,0,0,0,0,0,0,-0.1864913,-0.007292449,-0.3345739,0,4.014756,0,0,0,0,0,0,0,0.1225853,0.007303715,1.258952,0,0,0,
0.0223205,0.03285098,0.1342716,-0.09272802,271.8826,324.8953,36.06236,0.3603064,0.2196283,0.01800704,278.4858,209.2343,158.2315,0,0,0,0,0,0,-0.1864478,-0.007322907,-0.3345438,0,4.095708,0,0,0,0,0,0,0,0.1228983,0.007313371,1.263322,0,0,0,
0.0223739,0.03409719,0.1336486,-0.09849668,272.9767,329.4976,31.42558,0.3544037,0.2135859,0.02884889,279.2565,204.7113,162.7434,0,0,0,0,0,0,-0.1864205,-0.007307529,-0.3345286,0,4.081959,0,0,0,0,0,0,0,0.1232115,0.00731051,1.267711,0,0,0,
0.0295845,0.03502536,0.1322188,-0.1033148,271.6519,300.2755,60.82197,0.3562865,0.2133188,0.03456187,279.6741,200.5546,166.8057,0,0,0,0,0,0,-0.1864263,-0.007296026,-0.3344935,0,4.121704,0,0,0,0,0,0,0,0.1236569,0.007288873,1.273892,0,0,0,
0.0145612,0.03479528,0.1329167,-0.1046629,272.0721,322.8461,38.04917,0.3552861,0.2100503,0.04197669,280.2184,196.8497,170.4032,0,0,0,0,0,0,-0.1864267,-0.007288873,-0.3345225,0,3.983857,0,0,0,0,0,0,0,0.123794,0.007281542,1.275861,0,0,0,
0.0221138,0.03358614,0.1318572,-0.111063,272.7762,322.2309,38.98104,0.357278,0.2097013,0.04659224,280.8745,194.3811,172.6657,0,0,0,0,0,0,-0.1864505,-0.007284939,-0.3344979,0,4.05527,0,0,0,0,0,0,0,0.1240725,0.00728327,1.279788,0,0,0,
